collab_artist,number of times,main_artist
Smino,1,Isaiah Rashad
Kal Banx,1,Isaiah Rashad
Lil Uzi Vert,1,Isaiah Rashad
SZA,1,Isaiah Rashad
6LACK,1,Isaiah Rashad
Duke Deuce,1,Isaiah Rashad
Doechii,1,Isaiah Rashad
