collab_artist,number of times,main_artist
Nicki Minaj,1,Jason Derulo
Nuka,1,Jason Derulo
David Guetta,1,Jason Derulo
Willy William,1,Jason Derulo
Maroon 5,1,Jason Derulo
Adam Levine,1,Jason Derulo
