collab_artist,number of times,main_artist
Usimamane,2,Tony Dayimane
Kwesta,1,Tony Dayimane
Yanga Chief,1,Tony Dayimane
Nomfundo Moh,1,Tony Dayimane
Lwah Ndlunkulu,1,Tony Dayimane
