collab_artist,number of times,main_artist
Simmy,2,Sun-El Musician
Mlindo The Vocalist,1,Sun-El Musician
Julia Church,1,Sun-El Musician
Sino Msolo,1,Sun-El Musician
Msaki,1,Sun-El Musician
Ami Faku,1,Sun-El Musician
