collab_artist,number of times,main_artist
Zuma,3,Busta 929
Lady Du,3,Busta 929
Mgiftoz SA,2,Busta 929
Almighty,2,Busta 929
Mpura,2,Busta 929
Boohle,2,Busta 929
Mzu M,2,Busta 929
Reece Madlisa,1,Busta 929
20ty Soundz,1,Busta 929
Mr JazziQ,1,Busta 929
Sje Konka,1,Busta 929
Thembii. N,1,Busta 929
Soulful G,1,Busta 929
Miano,1,Busta 929
Pcee,1,Busta 929
Mafidzodzo,1,Busta 929
