collab_artist,number of times,main_artist
TNS,2,Prince Kaybee
Busiswa,1,Prince Kaybee
Afro Brothers,1,Prince Kaybee
LaSoulMates,1,Prince Kaybee
Rose,1,Prince Kaybee
Zanda Zakuza,1,Prince Kaybee
Supta,1,Prince Kaybee
Msaki,1,Prince Kaybee
Indlovukazi,1,Prince Kaybee
