collab_artist,number of times,main_artist
Sdida,2,Costa Titch
Man T,2,Costa Titch
DJ Maphorisa,1,Costa Titch
C'buda M,1,Costa Titch
Alfa Kat,1,Costa Titch
Banaba Des,1,Costa Titch
Riky Rick,1,Costa Titch
CBuda M,1,Costa Titch
