collab_artist,number of times,main_artist
Nobantu Vilakazi,2,Kamo Mphela
Tyler ICU,2,Kamo Mphela
AyaProw,1,Kamo Mphela
Shaun MusiQ,1,Kamo Mphela
Baby S.O.N,1,Kamo Mphela
9umba,1,Kamo Mphela
Bontle Smith,1,Kamo Mphela
Sizwe Alakine,1,Kamo Mphela
Ftears,1,Kamo Mphela
Khalil Harrison,1,Kamo Mphela
Masterpiece YVK,1,Kamo Mphela
Mellow & Sleazy,1,Kamo Mphela
Daliwonga,1,Kamo Mphela
Visca,1,Kamo Mphela
Yumbs,1,Kamo Mphela
BoiBizza,1,Kamo Mphela
Chley,1,Kamo Mphela
Felo Le Tee,1,Kamo Mphela
