collab_artist,number of times,main_artist
J Hus,1,Burna Boy
Jorja Smith,1,Burna Boy
Blxst,1,Burna Boy
Stormzy,1,Burna Boy
Ed Sheeran,1,Burna Boy
Youssou N'Dour,1,Burna Boy
Ladysmith Black Mambazo,1,Burna Boy
Kehlani,1,Burna Boy
Chris Martin,1,Burna Boy
Dave,1,Burna Boy
Victony,1,Burna Boy
Sauti Sol,1,Burna Boy
