collab_artist,number of times,main_artist
Silk Sonic,2,Bruno Mars
Anderson .Paak,2,Bruno Mars
Thundercat,1,Bruno Mars
Bootsy Collins,1,Bruno Mars
Cardi B,1,Bruno Mars
