collab_artist,number of times,main_artist
Calvin Harris,2,benny blanco
Juice WRLD,2,benny blanco
Selena Gomez,1,benny blanco
Khalid,1,benny blanco
Marshmello,1,benny blanco
BTS,1,benny blanco
Snoop Dogg,1,benny blanco
Tainy,1,benny blanco
Vance Joy,1,benny blanco
Halsey,1,benny blanco
Swae Lee,1,benny blanco
Miguel,1,benny blanco
Jesse,1,benny blanco
J Balvin,1,benny blanco
Brendon Urie,1,benny blanco
