collab_artist,number of times,main_artist
Metro Boomin,2,21 Savage
Brent Faiyaz,1,21 Savage
Lil Durk,1,21 Savage
Travis Scott,1,21 Savage
Burna Boy,1,21 Savage
Summer Walker,1,21 Savage
Doja Cat,1,21 Savage
Young Thug,1,21 Savage
Mariah the Scientist,1,21 Savage
Young Nudy,1,21 Savage
Tommy Newport,1,21 Savage
Mikky Ekko,1,21 Savage
Drake,1,21 Savage
