collab_artist,number of times,main_artist
Mr JazziQ,1,Royal MusiQ
Djy Zan SA,1,Royal MusiQ
2woBunnies,1,Royal MusiQ
Mash Sa,1,Royal MusiQ
Djy Biza,1,Royal MusiQ
