collab_artist,number of times,main_artist
K.O,1,Usimamane
CaseKlowzed,1,Usimamane
ANATII,1,Usimamane
Tellaman,1,Usimamane
Mo.Rena,1,Usimamane
MashBeatz,1,Usimamane
Tony Dayimane,1,Usimamane
YoungstaCPT,1,Usimamane
Slim Ego,1,Usimamane
Sjava,1,Usimamane
Okmalumkoolkat,1,Usimamane
