collab_artist,number of times,main_artist
Nkosazana Daughter,2,Wanitwa Mos
Lowsheen,2,Wanitwa Mos
Master KG,2,Wanitwa Mos
Casswell P,1,Wanitwa Mos
Seemah,1,Wanitwa Mos
Basetsana,1,Wanitwa Mos
Zee Nxumalo,1,Wanitwa Mos
Dalom Kids,1,Wanitwa Mos
Sir Trill,1,Wanitwa Mos
Harrycane,1,Wanitwa Mos
Obeey Amor,1,Wanitwa Mos
Nobuhle,1,Wanitwa Mos
Big Zulu,1,Wanitwa Mos
