collab_artist,number of times,main_artist
Nicki Minaj,1,Doja Cat
The Weeknd,1,Doja Cat
SZA,1,Doja Cat
Young Thug,1,Doja Cat
Ariana Grande,1,Doja Cat
JID,1,Doja Cat
