rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:7gRFDGEzF9UkBV233yv2dc,BLACKPINK,Shut Down,YG Entertainment/Interscope Records,1,1,2,294949,2022-09-29
2,spotify:track:0a4MMyCrzT0En247IhqZbD,NewJeans,Hype Boy,ADOR,2,4,9,249829,2022-09-29
3,spotify:track:2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,Starship Entertainment,1,3,6,248169,2022-09-29
4,spotify:track:5mdWIwsJAzR97ShGkt8gcR,"ZICO, HOMIES",New thing (Prod. ZICO) (Feat. Homies),Genie Music Corporation,4,6,4,238894,2022-09-29
5,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,NewJeans,Attention,ADOR,1,5,9,227808,2022-09-29
6,spotify:track:5zwwW9Oq7ubSxoCGyW1nbY,BLACKPINK,Pink Venom,YG Entertainment/Interscope Records,1,2,6,209161,2022-09-29
7,spotify:track:0zRezEuKtaAXHcB4eruwi2,Charlie Puth,I Don’t Think That I Like Her,Atlantic Records,7,7,2,143802,2022-09-29
8,spotify:track:5aucVLKiumD89mxVCB4zvS,"Crush, j-hope",Rush Hour (Feat. j-hope of BTS),피네이션,8,-1,1,140132,2022-09-29
9,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,IVE,LOVE DIVE,STARSHIP Entertainment,1,12,26,134665,2022-09-29
10,spotify:track:2DwUdMJ5uxv20EhAildreg,NewJeans,Cookie,ADOR,3,11,9,131751,2022-09-29
11,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,1,15,14,111854,2022-09-29
12,spotify:track:6C734SmqoIYuRWo2qSCnpC,NMIXX,DICE,Republic Records - NMIXX,12,50,2,109390,2022-09-29
13,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,1,16,15,104434,2022-09-29
14,spotify:track:296nXCOv97WJNRWzIBQnoj,LE SSERAFIM,FEARLESS,SOURCE MUSIC,2,19,22,87523,2022-09-29
15,spotify:track:3MJhPqL2IgGs7gHEB2M35q,BLACKPINK,Hard to Love,YG Entertainment/Interscope Records,8,8,2,82169,2022-09-29
16,spotify:track:1oen3GpTcA486fTHaT7neg,Girls' Generation,FOREVER 1,SM Entertainment,6,18,8,77966,2022-09-29
17,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,3,28,26,75411,2022-09-29
18,spotify:track:396FqjKmViUZ92Wmm4rx3i,aespa,Illusion,SM Entertainment / Warner Records,6,20,18,75009,2022-09-29
19,spotify:track:0L8LOav65XwLjCLS11gNPD,BLACKPINK,Typa Girl,YG Entertainment/Interscope Records,10,10,2,72762,2022-09-29
20,spotify:track:5y4WmuvFX1t3NdSId0MFOh,BLACKPINK,Yeah Yeah Yeah,YG Entertainment/Interscope Records,9,9,2,72708,2022-09-29
21,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,Lim Young Woong,If We Ever Meet Again,물고기뮤직,5,22,21,71432,2022-09-29
22,spotify:track:5expoVGQPvXuwBBFuNGqBd,NewJeans,Hurt,ADOR,4,24,9,70433,2022-09-29
23,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,23,-1,1,70401,2022-09-29
24,spotify:track:1nX1b7kRg5a6XKAq7uQOpr,ITZY,SNEAKERS,Republic Records - ITZY,10,26,11,67730,2022-09-29
25,spotify:track:38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),Columbia,25,-1,1,67510,2022-09-29
26,spotify:track:0kqTXMHiQiB7IECD0WwcPq,TWICE,Talk that Talk,Republic Records - TWICE,10,21,5,67240,2022-09-29
27,spotify:track:0HsRZwZzHoZ5AM5W2ZYI5c,"BIG Naughty, 10CM",Beyond Love (Feat. 10CM),H1GHR MUSIC RECORDS,2,29,24,66739,2022-09-29
28,spotify:track:1Wwh6gmMeolwzbRzfZMY5b,BLACKPINK,Ready For Love,YG Entertainment/Interscope Records,13,13,2,64571,2022-09-29
29,spotify:track:10qiH1RJkexhTUuN562FsP,Sion,Braindead,Beautiful Noise,27,27,3,63929,2022-09-29
30,spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,STARSHIP Entertainment,1,30,44,62970,2022-09-29
31,spotify:track:41HriGdYdajxCJIOMiIBWs,Kim Seungmin,My pleasure Is That You Ride The Bentley,Beautifulnoise,23,34,10,61506,2022-09-29
32,spotify:track:0xzI1KAr0Yd9tv8jlIk3sn,"benny blanco, BTS, Snoop Dogg",Bad Decisions (with BTS & Snoop Dogg),Friends Keep Secrets/Interscope Records,4,25,8,60560,2022-09-29
33,spotify:track:0VES0jpNQEdRpD31gYDIMe,"YOON MIRAE, BIBI",LAW (Prod. Czaer),Genie Music Corporation,26,32,3,59248,2022-09-29
34,spotify:track:5rJ7bdPmr8nfmm2JQ8xHOz,NAYEON,POP!,Republic Records – NAYEON (TWICE),4,31,14,59041,2022-09-29
35,spotify:track:0HYAsQwJIO6FLqpyTeD3l6,Fujii Kaze,Shinunoga E-Wa,Universal Music LLC,35,39,5,56981,2022-09-29
36,spotify:track:7AdGloF1UHKe1vAZPbqIXH,BLACKPINK,The Happiest Girl,YG Entertainment/Interscope Records,14,14,2,56600,2022-09-29
