rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,1,43,789470,2024-01-18
2,spotify:track:0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),BIGHIT MUSIC,2,2,43,574771,2024-01-18
3,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,3,27,493962,2024-01-18
4,spotify:track:3k6q0O9JnO2GhvD6C8fs20,Jimin,Closer Than This,BIGHIT MUSIC,2,4,4,460973,2024-01-18
5,spotify:track:59hBR0BCtJsfIbV9VzCVAp,Jimin,Set Me Free Pt.2,BIGHIT MUSIC,2,5,44,434675,2024-01-18
6,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,2,6,16,324329,2024-01-18
7,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,4,7,11,279304,2024-01-18
8,spotify:track:21ewxM3YvcdTj7cC0XwznO,Lim Young Woong,Do or Die,Mulgogi Music,6,8,15,219221,2024-01-18
9,spotify:track:4WUpMUjdoi47LY7gBQBXe3,Lim Young Woong,Grain of Sand,물고기뮤직,8,9,33,209979,2024-01-18
10,spotify:track:6auT8cRBu3BgPRBrdVBY15,Lim Young Woong,London Boy,물고기뮤직,6,11,61,189118,2024-01-18
11,spotify:track:74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,SOURCE MUSIC,10,12,12,174281,2024-01-18
12,spotify:track:2tA3NP12r4niSRhb9Y6AoY,Lim Young Woong,Polaroid,물고기뮤직,10,14,61,163729,2024-01-18
13,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,3,13,23,152861,2024-01-18
14,spotify:track:7gaA3wERFkFkgivjwbSvkG,Ariana Grande,"yes, and?",Republic Records,14,-1,1,150651,2024-01-18
15,spotify:track:7M7d0e8Ue3Z7QieuZe72J9,RIIZE,Love 119,SM Entertainment/RCA Records,10,10,2,150630,2024-01-18
16,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,Lim Young Woong,If We Ever Meet Again,물고기뮤직,5,15,89,142476,2024-01-18
17,spotify:track:2gkVEnpahpE3bQuvGuCpAV,Jung Kook,Yes or No,BIGHIT MUSIC,7,16,11,131127,2024-01-18
18,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,TAEYEON,To. X,SM Entertainment,17,17,8,127259,2024-01-18
19,spotify:track:5Hfnps0jaWFpYg55WOPexG,Jimin,Alone,BIGHIT MUSIC,6,20,43,123393,2024-01-18
20,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,aespa,Drama,SM Entertainment / Warner Records,15,19,10,121851,2024-01-18
21,spotify:track:0cGpKQ8RxxLOFqhktEURIj,"UMI, V",wherever u r (ft. V of BTS),UMI Inc under exclusive license to Unitedmasters LLC,18,18,3,117447,2024-01-18
22,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,Jimin,Face-off,BIGHIT MUSIC,5,21,43,116817,2024-01-18
23,spotify:track:50xSycnGMDy0Wg5jJcOv3S,Lim Young Woong,Rainbow,물고기뮤직,11,22,88,109113,2024-01-18
24,spotify:track:2jidjmWNeRmKgLjXhW52Gz,Lim Young Woong,"Our Blues, Our Life",물고기뮤직,12,24,89,100915,2024-01-18
25,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,Super Shy,ADOR,2,27,28,100885,2024-01-18
26,spotify:track:4Cr43xPo7bwyCcL1g3yVCu,Lim Young Woong,A bientot,물고기뮤직,21,26,87,98691,2024-01-18
27,spotify:track:2qg2jy3v50RwfV5FAqG3a2,Jimin,Interlude : Dive,BIGHIT MUSIC,7,29,43,97502,2024-01-18
28,spotify:track:3Dah48XTdzVtbIl4dUn6l4,RIIZE,Get A Guitar,SM Entertainment/RCA Records,17,28,20,96709,2024-01-18
29,spotify:track:0VPFT123HKoQ2J6ipeDcI1,"Jung Kook, USHER",Standing Next to You (USHER Remix),BIGHIT MUSIC,19,25,7,96384,2024-01-18
30,spotify:track:5h1BN75CEh8wdSwE1xrbSe,V,Slow Dancing,BIGHIT MUSIC,4,23,18,96262,2024-01-18
31,spotify:track:5ydjxBSUIDn26MFzU3asP4,V,Rainy Days,BIGHIT MUSIC,5,31,23,84496,2024-01-18
32,spotify:track:3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,1,30,57,83253,2024-01-18
