rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart
68,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",44,65,12
69,"spotify:track:4OmfWzukSVD140NiAIEjem","Steve Lacy","Static","L-M Records/RCA Records",34,68,47
70,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",8,84,101
71,"spotify:track:0VF0uhf7FoD9WsXOCzOr26","Temple Boys Cpt","is Lekker","Rejx Entertainment",71,76,2
72,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",2,73,61
73,"spotify:track:4ZdEKnyBbsxJf0FRd3rTb5","Caroline Grace","Bokswyn","Universal Music (Pty) Ltd.",29,69,12
74,"spotify:track:6RbOyNeajWax51NtpO6WT8","Victony, Tempoe","Soweto","The Plug Entertainment",26,75,10
75,"spotify:track:4o7VQ19Yyo35dZGaCeHPIn","Yumbs, Sir Trill, Mellow & Sleazy, M.J","Ematshwaleni","YUMMY ENTERTAINMENT",62,72,5
76,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",66,70,9
77,"spotify:track:3Y2MvObZdPakD1X71KOxCD","Stephen Dawes","Teenage Dream","Stephen Dawes",77,85,4
78,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",12,-1,29
79,"spotify:track:0GAX8SapBTjOqW0d5taVMu","Bernice West","Lyfie","Universal Music (Pty) Ltd.",48,86,15
80,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",16,77,107
81,"spotify:track:0C3shWEOObGT5IxApC7Mkg","Henry Moodie","you were there for me","Robots & Humans",7,78,37
82,"spotify:track:2BH3j05ZXWr5PR30sW079d","Isolate.exe","Crystals","Isolate.exe",74,74,7
83,"spotify:track:3MKHHwjeu6SYuix0T57VPj","Dj Slikour","Mhana Vafana","Slikour Records",18,82,47
84,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",24,83,19
85,"spotify:track:3PdO57q0KLWkfWXsXQJlV6","Mas Musiq, Aymos, Young Stunna","Sengizwile (feat. Aymos & Young Stunna)","New Money Gang Records",40,87,60
86,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",7,79,40
87,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",40,80,46
88,"spotify:track:6aJhWmR5CeMztGFOYropkS","Slade, Sir Trill, Tycoon, Yumbs","Late","Universal Music (Pty) Ltd. Distribution Deals",85,98,5
89,"spotify:track:2ISyz9DRGEMrJN77ge3hi2","Eem Triplin","AWKWARD FREESTYLE","Eem Triplin LLC",44,81,12
90,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship Entertainment Ltd.",4,94,110
91,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",5,97,99
92,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",27,99,91
93,"spotify:track:3bjM6KcvV1MwkAm7DJQb9O","loafers, Badjack, Maxim Schunk","Lay All Your Love On Me","Soave Records",60,91,9
94,"spotify:track:2FUyod5LVoX1JcgesHVfKk","Wendy Shay","Survivor","Rufftown records",1,89,98
95,"spotify:track:1MJagJs7aC4UJYZK3j5iIO","Eloff","Witblits","Select",14,95,52
96,"spotify:track:4svaKoxMMP7ImmKrD5hfQu","Jax","Victoria’s Secret","Atlantic Records",5,92,61
97,"spotify:track:2BJWxD8xKrDv8vneTvTIm9","Lil Tjay","Beat the Odds","Columbia",85,93,5
98,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",1,90,90
99,"spotify:track:1zHdh2Muk7jyPYXc8h1zPs","Big Zulu, Mduduzi Ncube, Siya Ntuli, Lwah Ndlunkulu, Xowla","Voicemail","Nkabi Records",2,-1,67
100,"spotify:track:41pmDwHHK9rvdvp6sezqaf","Frex","Oxford Circus","Boom.Records",48,-1,11
