trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,0,Shallipopi,Laho,86,spotify:track:5YiSv6ZgudQdjRqdsqsfuB,Since 93,1,61,43,309961,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Shallipopi,0
0,1,Shallipopi,Na So,93,spotify:track:0gIcKAJKTKTANf9QMwBcUJ,Since 93,4,63,15,291080,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Shallipopi,0
0,2,"Shallipopi, Burna Boy",Laho II,77,spotify:track:2GKRGpls0pZBSnTF8byXOa,Since 93,3,62,34,327737,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Shallipopi,0
0,3,"Shallipopi, Gunna",HIM (feat. Gunna),108,spotify:track:1NrvK7ZpDcTESIebhuLTWv,Since 93,9,59,8,274406,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Shallipopi,0
0,4,"Shallipopi, Ruger",Rockstar (feat. Ruger),151,spotify:track:4fZdev90X1XBBPuor16tZi,Since 93,137,137,2,233356,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Shallipopi,0
0,5,"Shallipopi, Wizkid",Like That (bomboclatt) (feat. Wizkid),15,spotify:track:0zMMCk14o9OSRjTfanJUv6,Since 93,6,6,2,905603,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Shallipopi,0
0,6,"Shallipopi, Young Jonn",Afa Relax Oo (feat. Young Jonn),113,spotify:track:4MMVmyb2AsdDjXkytVrqwJ,Since 93,92,92,2,265364,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Shallipopi,0
0,0,Shoday,Shoday Kilode,182,spotify:track:2yXFYJfxL0TwzvN34OO9Hp,5K Records Limited,57,180,17,203419,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Shoday,0
0,0,"Smur Lee, BIGKHALID",Management,59,spotify:track:7L1DT2ByQ331AJkDfjvI5N,Smur Lee/Star Makers Distribution,10,67,45,398529,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Smur Lee,0
0,0,"Sound Of Salem, Pst. Oche Ogebe",Promise Keeper,143,spotify:track:4kQlvea7CbFtYSiy9t3ykj,Sounds of salem,49,163,38,239575,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Sound Of Salem,0
0,0,Summer Walker,Finally Over It,190,spotify:track:010a0zLOkBAMJvuscNdVxi,LVRN/Interscope Records,148,148,2,195955,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Summer Walker,0
0,0,T.I BLAZE,Beamer,149,spotify:track:4i3wDQa5VBDPUiREGaS44Z,Dvpper Digital,21,140,56,233937,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,T.I BLAZE,0
0,1,T.I BLAZE,Lose My Mind,51,spotify:track:7p0zRjSeJu091IdVihXMHt,Dvpper Digital,51,76,3,471726,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,T.I BLAZE,0
0,2,T.I BLAZE,Nigga,131,spotify:track:0voiVxfuDYLdwVTmE4bErO,Dvpper Digital,100,118,3,252915,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,T.I BLAZE,0
0,3,T.I BLAZE,Try,71,spotify:track:2P8GdpevIzNxDQWRtGgmYq,Dvpper Music,33,81,109,362155,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,T.I BLAZE,0
0,4,"T.I BLAZE, Llona",Lonely Road,163,spotify:track:2aCskdq9N9RczrwEujAV13,Dvpper Digital,30,169,10,221233,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,T.I BLAZE,0
0,0,TUFF KING,Nkemakonam,90,spotify:track:1khlKmZCPvi0chULb23vWU,Black Sheep Pen,90,114,2,303257,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,TUFF KING,0
0,0,Tems,Big Daddy,140,spotify:track:5WcQ5AwCp9mSqpsul6ccx4,RCA Records/Since 93',80,182,4,244443,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tems,0
0,1,Tems,Me & U,139,spotify:track:31kxPC3ZB9AYwCLyHaqEVX,RCA Records/Since 93',12,178,50,244839,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tems,0
0,0,"Tkeyz, SteveHills",Oluwatosin,72,spotify:track:27y8Ry6Pt8OIlc8YwWCa4P,Tkeyz Global Concepts,23,86,21,355066,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tkeyz,0
0,0,Tml Vibez,Trap lan je,110,spotify:track:2E7fLWedsR07ptOiPEZ1yw,Dvpper Digital,83,83,2,273979,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tml Vibez,0
0,1,"Tml Vibez, Seyi Vibez",Where Im from,120,spotify:track:1oFabnkoJ01ksmSmyjELDl,Dvpper Digital,14,138,77,256175,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tml Vibez,0
0,0,"TxC, Davido, Shoday, Scotts Maphuma, Zlatan, Al Xapo",Nakupenda,6,spotify:track:1p0zeYPLjmIGtw1DzmshZO,"2025 TXC Enterprises (PTY) LTD., under exclusive license to LVRN Records (Love Renaissance)",6,-1,1,1288773,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,TxC,1
