trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,0,The Beach Boys,Little Saint Nick - 1991 Remix,167,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,Capitol Records,48,-1,16,9455320,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Beach Boys,0
0,0,The Goo Goo Dolls,Iris,35,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Warner Records,12,31,120,17513018,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Goo Goo Dolls,0
0,0,The Killers,Mr. Brightside,121,spotify:track:003vvx7Niy0yvhvHt4a68B,Island Records,84,135,199,10467206,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Killers,0
0,0,The Maras,No One Noticed,96,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,Nice Life/Atlantic,37,81,57,11352231,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Maras,0
0,1,The Maras,Sienna,196,spotify:track:0InIeZW4P6VO7dUGRM4AKH,Nice Life/Atlantic,89,168,15,8902079,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Maras,0
0,0,The Neighbourhood,Sweater Weather,42,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,Columbia,16,39,277,16080137,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Neighbourhood,0
0,0,"The Pogues, Kirsty MacColl",Fairytale of New York (feat. Kirsty MacColl),106,spotify:track:3VTNVsTTu05dmTsVFrmGpK,WM UK,47,165,33,10886264,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,The Pogues,0
0,0,The Police,Every Breath You Take,26,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,Polydor Records,21,24,210,20374026,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Police,0
0,0,The Ronettes,Sleigh Ride,21,spotify:track:7fUYUcWy853HS8YJn0b3Sr,Legacy Recordings,12,23,40,22807171,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Ronettes,0
0,0,The Weeknd,Blinding Lights,95,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Republic Records,1,90,316,11365570,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Weeknd,0
0,1,The Weeknd,Die For You,146,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,Universal Republic Records,12,142,201,9847744,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Weeknd,0
0,2,"The Weeknd, Daft Punk",Starboy,66,spotify:track:7MXVkk9YMctZqd1Srtv4MB,Universal Republic Records,1,64,272,13470562,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Weeknd,0
0,3,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",43,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,XO / Republic Records,3,40,115,15867959,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,The Weeknd,0
