trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,1,Feza,Nhliziyo Yami,89,spotify:track:4LWjbiyDyLDLpJ7tWEKflM,Insika Yethonga,89,101,4,201672,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Feza,0
0,2,Feza,Umaqondana,10,spotify:track:2KvVTO2N5a0zKMlDZZMBOK,Insika Yethonga,10,12,4,670913,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Feza,1
0,0,"G-Jealous, SHENGE WASEHLALANKOSI",Umaqondana,54,spotify:track:5cFN0WZ3cv5buMI4hpIpNm,7416012 Records DK,52,52,12,262556,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,G-Jealous,0
0,0,Glenn Jones,All for You,160,spotify:track:3JyEmaZmPsuIvFivnwN22k,Jive,81,153,142,141194,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Glenn Jones,0
0,0,"Gunna, Burna Boy",wgft (feat. Burna Boy),96,spotify:track:0WsC4ETIXyiHDMXRaPMvKe,300 Entertainment,49,69,19,195281,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Gunna,0
0,0,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,126,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,K-Pop Demon Hunters,30,92,25,163776,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,HUNTR/X,0
0,0,"IZINGANE ZOMA, Lwa Ndlunkulu",Ishende,193,spotify:track:4TZ54lOYr8NhFf5MqW6hjw,Gallo Record Company,102,102,3,128658,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,IZINGANE ZOMA,0
0,0,"Issa sisdoh, Ancestral Rituals",Vuma Dlozi Lami (feat. Ancestral Rituals),34,spotify:track:0DGP0pRR8yz4OW2xxjIskt,Issa Sisdoh,1,38,60,337409,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Issa sisdoh,0
0,0,"JAZZWRLD, GL_Ceejay, Thukuthela, MaWhoo",Tholukuthi (Clap Song) (feat. MaWhoo),42,spotify:track:3Ov08eLMxqkNmvtlV9Truu,Waltz Music Group / EMPIRE / Jazzworx & Thukuthela,2,41,25,288443,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,JAZZWRLD,0
0,1,"JAZZWRLD, MaWhoo, Thukuthela, GL_Ceejay",Uzizwa Kanjan,27,spotify:track:1rb8u0m3l3oq59vUqW1O7p,Waltz Music Group / EMPIRE / Jazzworx & Thukuthela,1,23,34,414544,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,JAZZWRLD,0
