rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2g0LdZQce9xlcHb1mBJyuz,IU,strawberry moon,EDAM Entertainment,1,5,2,122645,2021-10-28
2,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,1,1,5,102592,2021-10-28
3,spotify:track:3dbLT62Cvs46Ju7a8gpr36,aespa,Savage,SM Entertainment,1,2,4,90263,2021-10-28
4,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,3,16,86734,2021-10-28
5,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,Columbia,4,4,2,62423,2021-10-28
6,spotify:track:6LnEoRQKMcaFTR5UvaKuBy,SEVENTEEN,Rock with you,PLEDIS Entertainment,6,-1,1,61781,2021-10-28
7,spotify:track:5eXBXreN3d1zdj6Sa8dS0u,BTS,Permission to Dance,BIGHIT MUSIC,1,6,16,56936,2021-10-28
8,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,1,7,23,56706,2021-10-28
9,spotify:track:2R8MZR1RCP4cIJITHDPRbY,NCT 127,Favorite (Vampire),SM Entertainment,9,-1,1,50143,2021-10-28
10,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,aespa,Next Level,SM Entertainment,1,8,24,49131,2021-10-28
11,spotify:track:75MNhvTCCKsST3YqqUiU9r,Ed Sheeran,Shivers,Atlantic Records UK,4,9,7,49095,2021-10-28
12,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,12,12,7,49093,2021-10-28
13,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,3,10,18,46002,2021-10-28
14,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,6,11,14,44917,2021-10-28
15,spotify:track:2gpWyfu7eZ01zzncHpxOtA,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),Republic Records,15,-1,1,41539,2021-10-28
16,spotify:track:4t2FIqZJORKZGSKg30SShr,"AKMU, IU",NAKKA (with IU),YG Entertainment,4,13,14,40840,2021-10-28
17,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,15,15,9,38702,2021-10-28
18,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,14,32,37564,2021-10-28
19,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,1,16,39,36376,2021-10-28
20,spotify:track:4iJprGt1rt5iy0sxXXaRWn,"D-Hack, PATEKO",OHAYO MY NIGHT,NEOKIDZ,16,17,18,34456,2021-10-28
21,spotify:track:03qu1u4hDyepQQi2lNxCka,Lee Mujin,Traffic light,ShowPLAY ENTERTAINMENT,11,19,20,34444,2021-10-28
22,spotify:track:34JfHOd0fcefm4FSPSrIhF,Jessi,Cold Blooded,"Genie Music Corporation, Stone Music Entertainment",20,20,3,32474,2021-10-28
23,spotify:track:5xrtzzzikpG3BLbo4q1Yul,IU,LILAC,EDAM Entertainment,1,24,32,31117,2021-10-28
24,spotify:track:59c0HrzmHfyQs6LgDw5cHe,ITZY,LOCO,Republic Records - ITZY,10,18,5,31025,2021-10-28
25,spotify:track:2bZIDMpzVooosmPHn0tHnd,STAYC,STEREOTYPE,High Up Entertainment,9,21,8,29612,2021-10-28
26,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,2,25,29,29570,2021-10-28
27,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,22,22,39,29489,2021-10-28
28,spotify:track:68kHuoBxtNcWZWxBu1V007,SEVENTEEN,Crush,PLEDIS Entertainment,28,-1,1,29362,2021-10-28
29,spotify:track:6cqH1q7g5GeRVQVMK1Vc7f,TAEYEON,Weekend,SM Entertainment,4,26,17,28387,2021-10-28
30,spotify:track:6SpPr7K4YQ2wp8jU6uOTmQ,Red Velvet,Queendom,SM Entertainment,2,23,11,28338,2021-10-28
31,spotify:track:25osmdhvjltPlN7gI2Javd,SEVENTEEN,To you,PLEDIS Entertainment,31,-1,1,27576,2021-10-28
32,spotify:track:5nCwjUUsmBuNZKn9Xu10Os,IU,Celebrity,EDAM Entertainment,3,32,35,25949,2021-10-28
