rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,1,38,740148,2023-12-14
2,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,2,22,613364,2023-12-14
3,spotify:track:0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),BIGHIT MUSIC,2,3,38,587627,2023-12-14
4,spotify:track:59hBR0BCtJsfIbV9VzCVAp,Jimin,Set Me Free Pt.2,BIGHIT MUSIC,2,4,39,438903,2023-12-14
5,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,4,5,6,377422,2023-12-14
6,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,2,6,11,374390,2023-12-14
7,spotify:track:21ewxM3YvcdTj7cC0XwznO,Lim Young Woong,Do or Die,Mulgogi Music,6,7,10,283572,2023-12-14
8,spotify:track:4WUpMUjdoi47LY7gBQBXe3,Lim Young Woong,Grain of Sand,물고기뮤직,8,8,28,268803,2023-12-14
9,spotify:track:6auT8cRBu3BgPRBrdVBY15,Lim Young Woong,London Boy,물고기뮤직,6,9,56,242629,2023-12-14
10,spotify:track:74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,SOURCE MUSIC,10,11,7,217975,2023-12-14
11,spotify:track:2tA3NP12r4niSRhb9Y6AoY,Lim Young Woong,Polaroid,물고기뮤직,10,10,56,207373,2023-12-14
12,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,Lim Young Woong,If We Ever Meet Again,물고기뮤직,5,12,84,179636,2023-12-14
13,spotify:track:2gkVEnpahpE3bQuvGuCpAV,Jung Kook,Yes or No,BIGHIT MUSIC,7,13,6,173910,2023-12-14
14,spotify:track:5Hfnps0jaWFpYg55WOPexG,Jimin,Alone,BIGHIT MUSIC,6,14,38,165884,2023-12-14
15,spotify:track:5qyjy0xfsHNzWxvXkHVB85,"Jimin, JVKE, Fast & Furious: The Fast Saga, Kodak Black, NLE Choppa, Muni Long","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",APG Inc – FF10,11,20,26,162488,2023-12-14
16,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,3,17,18,161671,2023-12-14
17,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,aespa,Drama,SM Entertainment / Warner Records,15,18,5,161283,2023-12-14
18,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,Jimin,Face-off,BIGHIT MUSIC,5,16,38,159318,2023-12-14
19,spotify:track:2qg2jy3v50RwfV5FAqG3a2,Jimin,Interlude : Dive,BIGHIT MUSIC,7,23,38,142190,2023-12-14
20,spotify:track:50xSycnGMDy0Wg5jJcOv3S,Lim Young Woong,Rainbow,물고기뮤직,11,15,83,137067,2023-12-14
21,spotify:track:1vvcEHQdaUTvWt0EIUYcFK,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",APG Inc – FF10,1,24,31,132472,2023-12-14
22,spotify:track:2jidjmWNeRmKgLjXhW52Gz,Lim Young Woong,"Our Blues, Our Life",물고기뮤직,12,19,84,127278,2023-12-14
23,spotify:track:4Cr43xPo7bwyCcL1g3yVCu,Lim Young Woong,A bientot,물고기뮤직,21,21,82,122302,2023-12-14
24,spotify:track:0VPFT123HKoQ2J6ipeDcI1,"Jung Kook, USHER",Standing Next to You (USHER Remix),BIGHIT MUSIC,22,22,2,119158,2023-12-14
25,spotify:track:210JJAa9nJOgNa0YNrsT5g,"League of Legends, NewJeans",GODS,Riot Games,10,27,11,115744,2023-12-14
26,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,Super Shy,ADOR,2,32,23,114452,2023-12-14
27,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,TAEYEON,To. X,SM Entertainment,27,37,3,112649,2023-12-14
28,spotify:track:5h1BN75CEh8wdSwE1xrbSe,V,Slow Dancing,BIGHIT MUSIC,4,34,13,109691,2023-12-14
29,spotify:track:3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,1,36,52,106229,2023-12-14
