date,name,category,value
2024-02-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,848361
2024-03-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,713225
2024-04-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,607912
2024-05-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,741306
2024-06-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,525186
2024-07-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,447355
2024-08-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,367436
2024-09-01,Jealousy (feat. Leemckrazy & Ceeka RSA),2024,88231
