date,name,category,value
2019-11-01,Fire,2019,11915
2019-12-01,Fire,2019,99431
2020-01-01,Fire,2020,97157
2020-02-01,Fire,2020,15974
2020-12-01,Khushukhushu - Edit,2020,18348
