date,name,category,value
2021-11-01,Airplane Mode,2021,29134
2021-11-01,Dlala (feat. DJ Maphorisa),2021,124713
2021-11-01,Temptation,2021,57932
2021-12-01,Dlala (feat. DJ Maphorisa),2021,34320
2021-12-01,Squid Game,2021,27765
2021-12-01,Temptation,2021,24538
2021-12-01,Video Jive,2021,115902
