date,name,category,value
2023-06-01,Forever Yena 2.0,2023,377702
2023-07-01,Forever Yena 2.0,2023,255131
2023-08-01,Forever Yena 2.0,2023,100800
2024-04-01,ISQGOKO (feat. TitoM),2024,72233
