date,name,category,value
2021-06-01,Ba Xolele - 729 Street Vocal,2021,80612
2021-07-01,Ba Xolele - 729 Street Vocal,2021,344800
2021-08-01,Ba Xolele - 729 Street Vocal,2021,271785
2021-09-01,Ba Xolele - 729 Street Vocal,2021,311462
2021-10-01,Ba Xolele - 729 Street Vocal,2021,220645
2021-11-01,Ba Xolele - 729 Street Vocal,2021,189779
2021-12-01,Ba Xolele - 729 Street Vocal,2021,185072
2022-01-01,Ba Xolele - 729 Street Vocal,2022,27250
