date,name,category,value
2021-08-01,Samsokolo,2021,122856
2021-09-01,Samsokolo,2021,218875
2021-10-01,Samsokolo,2021,121826
2021-11-01,Samsokolo,2021,77356
2021-12-01,Mrs Party (Khala AmaGirls),2021,30073
2023-03-01,Lwangempela,2023,93922
2023-04-01,Lwangempela,2023,44514
