date,name,category,value
2023-01-01,Yah Yah Yah,2023,80480
2023-02-01,Yah Yah Yah,2023,346751
2023-03-01,Yah Yah Yah,2023,640556
2023-04-01,Yah Yah Yah,2023,409549
2023-05-01,Yah Yah Yah,2023,257888
2023-06-01,Yah Yah Yah,2023,49508
2024-10-01,Bashimane,2024,340994
