date,name,category,value
2019-08-01,Umlilo,2019,15175
2019-09-01,Umlilo,2019,58360
2019-10-01,Umlilo,2019,106755
2019-11-01,Umlilo,2019,86536
2019-12-01,Umlilo,2019,131990
2020-01-01,Umlilo,2020,110436
2020-02-01,Umlilo,2020,60143
2020-03-01,Go!,2020,12799
2020-03-01,Umlilo,2020,50810
