date,name,category,value
2023-12-01,Ingelosi,2023,80878
2024-01-01,Ingelosi,2024,63380
2024-02-01,Ingelosi,2024,62801
2024-04-01,Ingelosi,2024,361529
2024-05-01,Ingelosi,2024,458928
2024-06-01,Ingelosi,2024,500986
2024-07-01,Ingelosi,2024,389410
2024-08-01,Ingelosi,2024,585793
2024-09-01,Ingelosi,2024,104413
