date,name,category,value
2018-12-01,Huku,2018,30173
2018-12-01,Wakanda Forever,2018,7882
2019-01-01,Huku,2019,7472
2019-10-01,John Cena,2019,38096
2019-11-01,John Cena,2019,64462
2019-12-01,John Cena,2019,76094
2020-01-01,John Cena,2020,27202
2020-12-01,Jamani,2020,16494
