date,name,category,value
2020-12-01,Ntyilo Ntyilo,2020,134077
2021-01-01,Ntyilo Ntyilo,2021,98293
2021-02-01,Ntyilo Ntyilo,2021,89444
2021-03-01,Ntyilo Ntyilo,2021,99467
2021-04-01,Ntyilo Ntyilo,2021,103271
2021-05-01,Ntyilo Ntyilo,2021,58822
