date,name,category,value
2021-10-01,Bheka Mina Ngedwa,2021,330558
2021-11-01,Bheka Mina Ngedwa,2021,242494
2021-12-01,Bheka Mina Ngedwa,2021,174814
2022-01-01,Bheka Mina Ngedwa,2022,25552
2022-10-01,Gyjima,2022,31682
2023-06-01,SUKA,2023,189542
