date,name,category,value
2021-03-01,Ha Omorata - Vetkuk vs. Mahoota,2021,71529
2021-04-01,Ha Omorata - Vetkuk vs. Mahoota,2021,122654
2022-06-01,Kwamashu - Vetkuk Vs. Mahoota,2022,29859
2024-03-01,"Bula Nthweo (feat. Jelly Babie, Xduppy, Uncool MC & Ricky Lenyora)",2024,128542
2024-04-01,"Bula Nthweo (feat. Jelly Babie, Xduppy, Uncool MC & Ricky Lenyora)",2024,619271
2024-05-01,"Bula Nthweo (feat. Jelly Babie, Xduppy, Uncool MC & Ricky Lenyora)",2024,549394
2024-06-01,"Bula Nthweo (feat. Jelly Babie, Xduppy, Uncool MC & Ricky Lenyora)",2024,238157
