date,name,category,value
2021-12-01,iMali (Ft. Nana Atta),2021,122819
2022-01-01,iMali (Ft. Nana Atta),2022,124546
2022-02-01,iMali (Ft. Nana Atta),2022,116682
2022-03-01,iMali (Ft. Nana Atta),2022,54282
2022-04-01,iMali (Ft. Nana Atta),2022,48632
2022-05-01,iMali (Ft. Nana Atta),2022,25995
