rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
21,spotify:track:6JeleVHUHrdvgiFESE33ZU,ASH ISLAND,MELODY,"Genie Music Corporation, Stone Music Entertainment",13,21,16,3166,2021-03-14
22,spotify:track:3VT8hOC5vuDXBsHrR53WFh,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),17,22,32,2983,2021-03-14
23,spotify:track:7muTXW7kGytN3zdomku6FV,SUNMI,TAIL,ABYSS COMPANY,7,24,20,2951,2021-03-14
24,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,GIVĒON,Heartbreak Anniversary,Epic/Not So Fast,24,25,28,2946,2021-03-14
25,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,Republic Records,8,23,42,2922,2021-03-14
26,spotify:track:6fRxMU4LWwyaSSowV441IU,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,26,28,10,2784,2021-03-14
27,spotify:track:5KawlOMHjWeUjQtnuRs22c,"BTS, Halsey",Boy With Luv (feat. Halsey),BIGHIT MUSIC,5,29,42,2728,2021-03-14
28,spotify:track:6kH1sKkvgN4Yikake52glq,Brave Girls,We Ride,Brave Entertainment,28,39,3,2686,2021-03-14
29,spotify:track:4Dr2hJ3EnVh2Aaot6fRwDO,IU,Blueming,Kakao Entertainment,29,32,11,2649,2021-03-14
30,spotify:track:4SFknyjLcyTLJFPKD2m96o,BLACKPINK,How You Like That,YG Entertainment/Interscope Records,5,26,42,2605,2021-03-14
31,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,12,27,42,2579,2021-03-14
32,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,11,30,42,2534,2021-03-14
33,spotify:track:31qCy5ZaophVA81wtlwLc4,Justin Bieber,Anyone,RBMG/Def Jam,11,33,42,2473,2021-03-14
34,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,27,35,42,2419,2021-03-14
35,spotify:track:7Igh1mqghlHz5dimfQV85G,"MIRANI, Munchman, Khundi Panda, MUSHVENOM, GroovyRoom, JUSTHIS",VVS (Feat. JUSTHIS) (Prod. GroovyRoom),Genie Music Corporation,5,34,42,2396,2021-03-14
36,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,15,31,42,2352,2021-03-14
37,spotify:track:5Kskr9LcNYa0tpt5f0ZEJx,"Lil Tjay, 6LACK",Calling My Phone,Columbia,12,36,31,2328,2021-03-14
38,spotify:track:0n2moJpAEWHwaPYYjkzMDl,BTS,Blue & Grey,BIGHIT MUSIC,3,43,42,2260,2021-03-14
39,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,26,38,42,2145,2021-03-14
40,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,41,42,2131,2021-03-14
41,spotify:track:2etHQJxIbV0soyPhelVs9Y,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,22,37,42,2085,2021-03-14
42,spotify:track:2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,2002,Atlantic Records UK,24,42,42,2044,2021-03-14
43,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,61,42,2009,2021-03-14
44,spotify:track:1Y8tCOCqwav6RBvfNjYphx,"lIlBOI, Wonstein",FRIENDS,Genie Music Corporation,30,44,15,1977,2021-03-14
45,spotify:track:3apeXzypBMnUfYcZYNX6DH,TWICE,I CAN'T STOP ME,Republic Records - TWICE,16,40,42,1962,2021-03-14
46,spotify:track:7wDVvxMUdW5MtJUqFtuXUz,CHUNG HA,Bicycle,MNH ENTERTAINMENT,16,54,28,1923,2021-03-14
47,spotify:track:54DmTIv86D3sYdiawjULQ0,BTS,Dis-ease,BIGHIT MUSIC,6,76,42,1904,2021-03-14
48,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,32,47,42,1863,2021-03-14
49,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,37,51,42,1851,2021-03-14
50,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,BTS,Telepathy,BIGHIT MUSIC,9,73,42,1841,2021-03-14
51,spotify:track:1XnpzbOGptRwfJhZgLbmSr,BLACKPINK,Pretty Savage,YG Entertainment/Interscope Records,22,48,42,1834,2021-03-14
52,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,34,45,42,1819,2021-03-14
53,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,25,53,42,1801,2021-03-14
54,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,27,52,42,1794,2021-03-14
55,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,Lauv,31,46,42,1778,2021-03-14
56,spotify:track:3ndCsZfq8OVwwkz9mmZvUz,BTS,Stay,BIGHIT MUSIC,7,81,42,1765,2021-03-14
57,spotify:track:06eq0M1eZRcIIRfx6d00nu,CHANGMO,METEOR,"Genie Music Corporation, Stone Music Entertainment",26,56,42,1762,2021-03-14
58,spotify:track:1t2qYCAjUAoGfeFeoBlK51,aespa,Black Mamba,SM Entertainment,9,65,42,1747,2021-03-14
59,spotify:track:3y7ByLZ05tluscOTRgEJ9Y,"IU, G-DRAGON",Palette (feat. G-DRAGON),Fave Entertainment,59,82,3,1729,2021-03-14
60,spotify:track:7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You,KIDinaKORNER/Interscope Records,48,66,3,1711,2021-03-14
61,spotify:track:54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Darkroom/Interscope Records,23,49,42,1709,2021-03-14
62,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,41,58,42,1692,2021-03-14
63,spotify:track:2qwplOI7upNGwg2mLVrraw,DPR IAN,Nerves,DREAM PERFECT REGIME (DPR),46,55,3,1674,2021-03-14
64,spotify:track:4as4XEOR03oGm1STUKl6pa,IU,BBIBBI,Kakao Entertainment,64,102,3,1672,2021-03-14
65,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,Bang!,Black Butter,39,67,42,1662,2021-03-14
66,spotify:track:079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),Selena Gomez Latin Project,41,60,42,1655,2021-03-14
67,spotify:track:18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,comethru,Republic Records,40,59,42,1654,2021-03-14
68,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,AKMU,"How can I love the heartbreak, you're the one I love",YG Entertainment,33,71,42,1648,2021-03-14
69,spotify:track:0KVClXxsZEKkyWRNXeRFrE,IU,Hold my hand,Kakao Entertainment,69,70,3,1647,2021-03-14
70,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,17,50,10,1646,2021-03-14
71,spotify:track:3Wu4lFjkhcXxB6WWaX9gtr,TAEYEON,What Do I Call You,SM Entertainment,27,68,42,1645,2021-03-14
72,spotify:track:1HbA4N1MiOsPthALesGFR1,"Shawn Mendes, Justin Bieber",Monster (Shawn Mendes & Justin Bieber),Shawn Mendes LP4-5 PS/ Island,25,69,42,1637,2021-03-14
73,spotify:track:4lpvCG7eNzHAXwvMxWUNjz,"DPR IAN, DPR LIVE, CL",No Blueberries,DREAM PERFECT REGIME (DPR),57,57,9,1629,2021-03-14
74,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,36,63,42,1609,2021-03-14
75,spotify:track:3cbLHmmEPvTgHKvl53WYiy,BTS,ON,BIGHIT MUSIC,8,96,42,1607,2021-03-14
76,spotify:track:4JUPEh2DVSXFGExu4Uxevz,"BLACKPINK, Selena Gomez",Ice Cream (with Selena Gomez),YG Entertainment/Interscope Records,23,62,42,1584,2021-03-14
77,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,64,40,1578,2021-03-14
78,spotify:track:3CYH422oy1cZNoo0GTG1TK,Red Velvet,Psycho,SM Entertainment,27,78,42,1578,2021-03-14
79,spotify:track:3P3UA61WRQqwCXaoFOTENd,IU,Through the Night,Fave Entertainment,79,104,3,1576,2021-03-14
80,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,87,42,1572,2021-03-14
81,spotify:track:4TgxFMOn5yoESW6zCidCXL,"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed – Siren Beat) [BTS Remix],Columbia,36,80,42,1570,2021-03-14
82,spotify:track:4HBZA5flZLE435QTztThqH,"Ariana Grande, Justin Bieber",Stuck with U (with Justin Bieber),"Ariana Grande & Justin Bieber ""Stuck With U""- Charity",36,77,42,1550,2021-03-14
83,spotify:track:3XoflnowYPFRPOh3uFvHcm,"DJ Snake, Selena Gomez",Selfish Love (with Selena Gomez),DJ Snake Music Productions Limited,18,72,10,1525,2021-03-14
84,spotify:track:5u1n1kITHCxxp8twBcZxWy,"Justin Bieber, Chance the Rapper",Holy (feat. Chance The Rapper),RBMG/Def Jam,43,84,42,1489,2021-03-14
85,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,Conan Gray,Maniac,Republic Records,59,74,42,1485,2021-03-14
86,spotify:track:2woXriAP3J52r5KlutnKzr,Jang Beom June,Your Shampoo Scent In The Flowers,"Genie Music Corporation, Stone Music Entertainment",65,103,41,1481,2021-03-14
87,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,Conan Gray,Overdrive,Universal Records,34,83,24,1479,2021-03-14
88,spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),RBMG/Def Jam,65,94,42,1460,2021-03-14
89,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",Warner Music Nashville,74,86,42,1455,2021-03-14
90,spotify:track:6mzkkz2p0Nyyp43Eedv4mS,HOMIES,Siren,G.M.S.P,75,99,39,1445,2021-03-14
91,spotify:track:3eZYOQO4UzKrUDYDghtnFw,Ariana Grande,test drive,Republic Records,5,85,24,1442,2021-03-14
92,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",77,111,17,1436,2021-03-14
93,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,"Marshmello, Halsey",Be Kind (with Halsey),Astralwerks,47,75,42,1430,2021-03-14
94,spotify:track:3p6hnejEQYXkiTO1lAzVc0,BTS,Euphoria,BIGHIT MUSIC,17,143,42,1425,2021-03-14
95,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,"Lauv, Troye Sivan",i'm so tired...,Lauv,74,91,42,1416,2021-03-14
96,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,35,92,42,1416,2021-03-14
97,spotify:track:2dkFOWqyiVFS3xsQUEdBJG,BTS,Friends,BIGHIT MUSIC,15,118,42,1415,2021-03-14
98,spotify:track:13On7DYsJ3IrWxBWuOwM8t,Yerin Baek,Square (2017),Blue Vinyl,51,89,42,1415,2021-03-14
99,spotify:track:0kGnxJUOZgCemWBfpgVe6H,Simon Dominic,Party Forever,"Genie Music Corporation, Stone Music Entertainment",77,95,5,1400,2021-03-14
100,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,76,98,33,1365,2021-03-14
101,spotify:track:6sI8Q7TTJeA9exw6hxEqq3,"MAX, SUGA",Blueberry Eyes (feat. SUGA of BTS),Colour Vision Records/Sony Music Entertainment,71,106,42,1353,2021-03-14
102,spotify:track:2h9TDNEXRhcDIV3fsoEVq9,"Sam Fischer, Demi Lovato",What Other People Say,RCA Records Label,56,93,24,1351,2021-03-14
103,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,68,79,40,1348,2021-03-14
104,spotify:track:0JL7DoEqAUcOntWmBuOSdh,"LeeHi, Crush",For You,AOMG,45,88,42,1347,2021-03-14
105,spotify:track:5iIpbD34k4wnuRMZDNnuWf,HyunA,I'm Not Cool,P NATION,100,100,5,1320,2021-03-14
106,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,58,90,41,1313,2021-03-14
107,spotify:track:0cSkn2l67csUljEy0EEBPn,LiSA,炎,Sony Music Labels Inc.,86,138,36,1311,2021-03-14
108,spotify:track:5BqwC9kOBbqYkzdOKeXFFk,JANNABI,for lovers who hesitate,PEPONI MUSIC,108,115,2,1296,2021-03-14
109,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,83,120,42,1294,2021-03-14
110,spotify:track:0742PcMPo2Akmo4vHC29VZ,"Jeremy Zucker, Chelsea Cutler",this is how you fall in love,Republic Records,90,108,37,1294,2021-03-14
111,spotify:track:4fFfyouye6vrX9o9z4PVMu,Lauv,Never Not,Lauv,48,121,42,1289,2021-03-14
112,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,73,126,42,1282,2021-03-14
113,spotify:track:5FiXhM80sP4yg6tEnHkZZn,i-dle,HWAA,Universal Music LLC,29,114,21,1270,2021-03-14
114,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,123,42,1259,2021-03-14
115,spotify:track:0br4r9VlPdofrWXxPorlYd,iKON,Why Why Why,YG Entertainment,53,133,12,1259,2021-03-14
116,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,23,129,42,1256,2021-03-14
117,spotify:track:7K31QxS2DmTBxdYldd8yqf,"lIlBOI, GIRIBOY, BIG Naughty","Tomorrow (Feat. GIRIBOY, BIG Naughty)",Stone Music Entertainment,22,109,42,1246,2021-03-14
118,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,"Miley Cyrus, Dua Lipa",Prisoner (feat. Dua Lipa),RCA Records Label,50,97,42,1243,2021-03-14
119,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,Atlantic Records,79,112,27,1243,2021-03-14
120,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You,Island Records,55,124,42,1237,2021-03-14
121,spotify:track:6syar8JKCt3R9ZBl11zmgI,DPR IAN,So Beautiful,DREAM PERFECT REGIME (DPR),98,107,3,1236,2021-03-14
122,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,68,116,38,1236,2021-03-14
123,spotify:track:4OBZT9EnhYIV17t4pGw7ig,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),MBK Entertainment/RCA Records,86,127,37,1234,2021-03-14
124,spotify:track:1Q6lzzQHM5dvtTCwcfeKDy,KANGDANIEL,PARANOIA,KONNECT Ent.,27,149,27,1231,2021-03-14
125,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,91,135,34,1229,2021-03-14
126,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,"The Weeknd, Daft Punk",I Feel It Coming,Universal Republic Records,47,134,35,1225,2021-03-14
127,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,69,101,41,1222,2021-03-14
128,spotify:track:4ecVWqbtW6phQGpZMAyqIU,ITZY,Not Shy,Republic Records - ITZY,29,117,42,1213,2021-03-14
129,spotify:track:2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Capitol,86,132,41,1209,2021-03-14
130,spotify:track:7iAgNZdotu40NwtoIWJHFe,"BLACKPINK, Cardi B",Bet You Wanna (feat. Cardi B),YG Entertainment/Interscope Records,56,110,33,1198,2021-03-14
131,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,BLACKPINK,As If It's Your Last,YG Entertainment,113,113,34,1189,2021-03-14
132,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,152,42,1189,2021-03-14
133,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,100,105,39,1183,2021-03-14
134,spotify:track:32dX0j8hzoztvO4ZXIblbX,BTS,My Time,BIGHIT MUSIC,20,-1,38,1183,2021-03-14
135,spotify:track:41CgzGD7xlgnJe14R4cqkL,Lauv,Paris in the Rain,Lauv,66,140,40,1174,2021-03-14
136,spotify:track:6z1kLsntE7FuzKZHZWrXYN,DEAN,instagram,Universal Music Ltd.,60,168,42,1162,2021-03-14
137,spotify:track:6MCjmGYlw6mQVWRFVgBRvB,YOASOBI,夜に駆ける,YOASOBI,107,162,34,1160,2021-03-14
138,spotify:track:4TaJlCXAkv1WKYODXmq75b,BTS,Black Swan,BIGHIT MUSIC,30,182,42,1157,2021-03-14
139,spotify:track:4B6cJ34Mkfiu4Xo8t8QU7F,IU,Love poem,Kakao Entertainment,106,137,3,1151,2021-03-14
140,spotify:track:2lHmx4nJOTGHx2PkEFMADF,"lIlBOI, YUMDDA, GIRIBOY, Zion.T","CREDIT (Feat. YUMDDA, GIRIBOY, Zion.T)",Stone Music Entertainment,57,142,42,1146,2021-03-14
141,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,127,157,28,1144,2021-03-14
142,spotify:track:6hvczQ05jc1yGlp9zhb95V,BLACKPINK,Kill This Love,"YG Entertainment, distributed through Interscope Records",66,131,38,1143,2021-03-14
143,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,55,159,42,1140,2021-03-14
144,spotify:track:0rNLaGUleZ91DXMxmZNq5v,ATEEZ,Fireworks (I'm The One),KQ Entertainment,96,128,9,1136,2021-03-14
145,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,114,130,34,1132,2021-03-14
146,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,86,119,35,1128,2021-03-14
147,spotify:track:3NfgdU9mbIVhcJF3XvC0c9,OH MY GIRL,Dolphin,WM ENTERTAINMENT INC.,70,141,42,1127,2021-03-14
148,spotify:track:1YlulsUKDduOmC7WxvXYPW,Ruel,Painkiller,RCA Records Label,98,145,39,1124,2021-03-14
149,spotify:track:7Acvy2L38SCipAeMPOK8Ro,LeeHi,HOLO,"Genie Music Corporation, Stone Music Entertainment",57,146,42,1121,2021-03-14
150,spotify:track:5xFoqABWVj4FIAf7vQX8FN,BTS,Spring Day,BIGHIT MUSIC,27,163,42,1120,2021-03-14
151,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,80,148,40,1117,2021-03-14
152,spotify:track:6LZ9FO9UsGIcTKbShnfNsG,"WATTS, Khalid",Feels (feat. Khalid),Keep Cool/RCA Records,113,150,3,1114,2021-03-14
153,spotify:track:1RSBK5VWdjPjHEmRhAkS4Q,Bebe Rexha,Sacrifice,Warner Records,99,125,10,1114,2021-03-14
154,spotify:track:2qG81jL9UIP54uS8gYyP4k,"Lauv, BTS",Who,Lauv,85,171,37,1110,2021-03-14
155,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Ministry of Sound Recordings,122,139,10,1109,2021-03-14
156,spotify:track:1t9WgS8FN0534tLBRwbaxO,CJ,Whoopty,Warner Records,54,154,40,1109,2021-03-14
157,spotify:track:6FdShjf7nA2cqEnpv1tIia,NCT U,Make A Wish (Birthday Song),SM Entertainment,28,179,42,1096,2021-03-14
158,spotify:track:6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,59,122,42,1095,2021-03-14
159,spotify:track:7IRknQOMvsycACYS1fVGex,"ASH ISLAND, Loopy",Error (Feat. Loopy),"Genie Music Corporation, Stone Music Entertainment",86,156,10,1085,2021-03-14
160,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,76,136,42,1075,2021-03-14
161,spotify:track:5cQB9fbuQCz4muQUFkv3rR,BTS,Serendipity (Full Length Edition),BIGHIT MUSIC,56,-1,33,1070,2021-03-14
162,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,122,155,32,1066,2021-03-14
163,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,77,147,42,1064,2021-03-14
164,spotify:track:3orJ0XpgXRG1LTA521BpDz,John K,parachute,Epic,130,164,22,1064,2021-03-14
165,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,112,166,39,1063,2021-03-14
166,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,86,153,35,1056,2021-03-14
167,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,49,144,42,1042,2021-03-14
168,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,92,158,39,1041,2021-03-14
169,spotify:track:3Ml2s37uS9jqRM2R3bfDiB,Paul Kim,"Every day, Every Moment",SM Entertainment,71,-1,18,1036,2021-03-14
170,spotify:track:64EDGnUytmCV7TfOo67810,NCT U,90's Love,SM Entertainment,39,-1,38,1031,2021-03-14
171,spotify:track:3mEBg2eneTwkMO6gxj0LU8,Nick Jonas,Spaceman,Island Records,135,165,10,1031,2021-03-14
172,spotify:track:5RhWszHMSKzb7KiXk4Ae0M,Hikaru Utada,One Last Kiss,Sony Music Labels Inc.,82,-1,5,1030,2021-03-14
173,spotify:track:3FxPbp05KjMBa4HbhAJTH0,ElyOtto,SugarCrash!,Otto Dynamite/RCA Records,165,174,3,1026,2021-03-14
174,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,129,177,38,1023,2021-03-14
175,spotify:track:2wVDWtLKXunswWecARNILj,JENNIE,SOLO,"YG Entertainment, distributed through Interscope Records",173,173,5,1021,2021-03-14
176,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,145,-1,20,1020,2021-03-14
177,spotify:track:7MXtr93z4ltQzhfIxYnYWX,KyoungSeo,Shiny Star(2020),Engine of Dream,177,-1,1,1016,2021-03-14
178,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,105,151,34,1009,2021-03-14
179,spotify:track:6dGsBRuavumBs5BghcXF3D,IU,Give You My Heart,EDAM Entertainment,179,-1,1,1006,2021-03-14
180,spotify:track:5AkyvofVWUqds8x1HHgDU9,Paul Kim,Me After You,뉴런뮤직,180,-1,1,1006,2021-03-14
181,spotify:track:1iIhGHzzrzqQfuNkFI2qAn,ZICO,Any song,KOZ ENTERTAINMENT,176,176,3,1006,2021-03-14
182,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,RBMG/Def Jam,104,-1,37,1003,2021-03-14
183,spotify:track:4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,iamcosmic,136,-1,9,1003,2021-03-14
