rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
182,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),139,146,7,1038,2021-02-15
183,spotify:track:6KUE0HSSudAp9AOycaF6SH,BTS,Make It Right,BIGHIT MUSIC,45,-1,11,1036,2021-02-15
184,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,156,-1,7,1036,2021-02-15
185,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,"Big Machine Records, LLC",105,-1,9,1031,2021-02-15
186,spotify:track:5joNJn9LUvYcamWwa2iYCL,OH MY GIRL,Nonstop,WM ENTERTAINMENT INC.,142,-1,10,1029,2021-02-15
187,spotify:track:0psS4i5YooJrXfDnGvWRLi,"Billie Eilish, ROSALÍA",Lo Vas A Olvidar (with ROSALÍA),Darkroom/Interscope Records,90,-1,12,1029,2021-02-15
188,spotify:track:5cQB9fbuQCz4muQUFkv3rR,BTS,Serendipity (Full Length Edition),BIGHIT MUSIC,56,-1,9,1027,2021-02-15
189,spotify:track:0H4ugk6rhnXmTl47ayy9O5,Agust D,Daechwita,BIGHIT MUSIC,12,-1,9,1027,2021-02-15
190,spotify:track:3xgT3xIlFGqZjYW9QlhJWp,"Sam Smith, Normani",Dancing With A Stranger (with Normani),PLG - Capitol,190,-1,1,1024,2021-02-15
191,spotify:track:7iKDsPfLT0d5mu2htfMKBZ,BLACKPINK,Love To Hate Me,YG Entertainment/Interscope Records,115,-1,14,1023,2021-02-15
192,spotify:track:5YaskwnGDZFDRipaqzbwQx,"ATB, Topic, A7S",Your Love (9PM),Virgin,192,-1,1,1023,2021-02-15
193,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),Artist Partner,141,-1,9,1022,2021-02-15
194,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,161,-1,5,1020,2021-02-15
195,spotify:track:2h9TDNEXRhcDIV3fsoEVq9,"Sam Fischer, Demi Lovato",What Other People Say,RCA Records Label,195,-1,1,1011,2021-02-15
196,spotify:track:03TdLY0nav9sQ3kyjbyJ9t,Lim Changjung,Love Should Not Be Harsh on You,YES IM ENTERTAINMENT,86,-1,13,1006,2021-02-15
197,spotify:track:1ZwpgxkDbrijTNqLKJsAKJ,LeeHi,BREATHE,YG Entertainment,96,-1,11,1005,2021-02-15
