rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
93,spotify:track:6sI8Q7TTJeA9exw6hxEqq3,"MAX, SUGA",Blueberry Eyes (feat. SUGA of BTS),Colour Vision Records/Sony Music Entertainment,71,101,21,1337,2021-02-21
94,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,telepatía,EMI / Interscope,94,154,2,1336,2021-02-21
95,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,86,99,14,1331,2021-02-21
96,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,73,92,21,1327,2021-02-21
97,spotify:track:2woXriAP3J52r5KlutnKzr,Jang Beom June,Your Shampoo Scent In The Flowers,"Genie Music Corporation, Stone Music Entertainment",65,119,20,1320,2021-02-21
98,spotify:track:5xFoqABWVj4FIAf7vQX8FN,BTS,Spring Day,BIGHIT MUSIC,27,120,21,1315,2021-02-21
99,spotify:track:31LHplV8BL8F0Uu9YbvTAY,"Epik High, CL, ZICO","Rosario (Feat. CL, ZICO)",OURS Co.,43,100,17,1314,2021-02-21
100,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,100,108,18,1313,2021-02-21
101,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,92,103,18,1290,2021-02-21
102,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,86,89,14,1288,2021-02-21
103,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,55,114,21,1285,2021-02-21
104,spotify:track:6shrCEEMcrT6Akxkk8IhLC,NCT 127,gimme gimme,avex trax,20,90,8,1269,2021-02-21
105,spotify:track:0GISuIGiksexkuD4krw6PN,BTS,Inner Child,BIGHIT MUSIC,63,145,20,1266,2021-02-21
106,spotify:track:3promGTTwsn1N5D6RzaFMV,JESSIA,I'm not Pretty,Artist Driven Records / Republic Records,104,122,13,1257,2021-02-21
107,spotify:track:6MCjmGYlw6mQVWRFVgBRvB,YOASOBI,夜に駆ける,YOASOBI,107,138,13,1256,2021-02-21
108,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,83,105,21,1252,2021-02-21
109,spotify:track:3NfgdU9mbIVhcJF3XvC0c9,OH MY GIRL,Dolphin,WM ENTERTAINMENT INC.,70,97,21,1251,2021-02-21
110,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,110,21,1250,2021-02-21
111,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,77,96,21,1249,2021-02-21
112,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,112,124,13,1245,2021-02-21
113,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,103,111,13,1239,2021-02-21
114,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",Warner Music Nashville,74,95,21,1239,2021-02-21
115,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,106,106,13,1239,2021-02-21
116,spotify:track:41CgzGD7xlgnJe14R4cqkL,Lauv,Paris in the Rain,Lauv,86,113,19,1234,2021-02-21
117,spotify:track:1YlulsUKDduOmC7WxvXYPW,Ruel,Painkiller,RCA Records Label,98,104,18,1233,2021-02-21
118,spotify:track:4OBZT9EnhYIV17t4pGw7ig,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),MBK Entertainment/RCA Records,92,112,16,1229,2021-02-21
119,spotify:track:6FdShjf7nA2cqEnpv1tIia,NCT U,Make A Wish (Birthday Song),SM Entertainment,28,107,21,1228,2021-02-21
120,spotify:track:32dX0j8hzoztvO4ZXIblbX,BTS,My Time,BIGHIT MUSIC,20,128,21,1224,2021-02-21
121,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,76,102,21,1210,2021-02-21
122,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,80,129,19,1207,2021-02-21
123,spotify:track:6z1kLsntE7FuzKZHZWrXYN,DEAN,instagram,Universal Music Ltd.,60,118,21,1206,2021-02-21
124,spotify:track:7Acvy2L38SCipAeMPOK8Ro,LeeHi,HOLO,"Genie Music Corporation, Stone Music Entertainment",57,127,21,1194,2021-02-21
125,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,BTS,DNA,BIGHIT MUSIC,35,152,20,1184,2021-02-21
126,spotify:track:6hvczQ05jc1yGlp9zhb95V,BLACKPINK,Kill This Love,"YG Entertainment, distributed through Interscope Records",66,130,17,1180,2021-02-21
127,spotify:track:5hnbE5BF2e8BCk9OMR1UVC,BTS,Mikrokosmos,BIGHIT MUSIC,18,116,21,1169,2021-02-21
128,spotify:track:2lHmx4nJOTGHx2PkEFMADF,"lIlBOI, YUMDDA, GIRIBOY, Zion.T","CREDIT (Feat. YUMDDA, GIRIBOY, Zion.T)",Stone Music Entertainment,57,98,21,1158,2021-02-21
129,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,"The Weeknd, Daft Punk",I Feel It Coming,Universal Republic Records,109,131,14,1153,2021-02-21
130,spotify:track:0cSkn2l67csUljEy0EEBPn,LiSA,炎,Sony Music Labels Inc.,120,132,15,1143,2021-02-21
131,spotify:track:7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,Republic Records,77,117,13,1141,2021-02-21
132,spotify:track:4kIpBfvK44bxqX7zo8K1oP,Gaho,시작,(주)블렌딩,81,141,20,1133,2021-02-21
133,spotify:track:64EDGnUytmCV7TfOo67810,NCT U,90's Love,SM Entertainment,39,123,21,1132,2021-02-21
134,spotify:track:5cQB9fbuQCz4muQUFkv3rR,BTS,Serendipity (Full Length Edition),BIGHIT MUSIC,56,144,13,1132,2021-02-21
135,spotify:track:4y4spB9m0Q6026KfkAvy9Q,"Justin Bieber, benny blanco",Lonely (with benny blanco),Friends Keep Secrets/Def Jam Recordings/Interscope Records,97,109,15,1129,2021-02-21
136,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,129,139,20,1129,2021-02-21
137,spotify:track:1d8Arh7PushRWWJRs41rSa,"CHUNG HA, R3HAB",Dream of You (with R3hab),MNH ENTERTAINMENT,97,153,7,1128,2021-02-21
138,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,Atlantic Records,133,133,6,1121,2021-02-21
139,spotify:track:0742PcMPo2Akmo4vHC29VZ,"Jeremy Zucker, Chelsea Cutler",this is how you fall in love,Republic Records,105,126,16,1116,2021-02-21
140,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,120,125,13,1111,2021-02-21
141,spotify:track:2qG81jL9UIP54uS8gYyP4k,"Lauv, BTS",Who,Lauv,109,167,16,1105,2021-02-21
142,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),139,140,13,1102,2021-02-21
143,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,BLACKPINK,As If It's Your Last,YG Entertainment,125,135,17,1100,2021-02-21
144,spotify:track:7iAgNZdotu40NwtoIWJHFe,"BLACKPINK, Cardi B",Bet You Wanna (feat. Cardi B),YG Entertainment/Interscope Records,56,134,21,1091,2021-02-21
145,spotify:track:6ePyl2ns4b7MVYhjsj32ZK,BTS,Intro: Singularity,BIGHIT MUSIC,105,-1,15,1087,2021-02-21
146,spotify:track:4lFT5k1oh0tqa8HX6N2HC5,BTS,00:00 (Zero O’Clock),BIGHIT MUSIC,47,156,17,1087,2021-02-21
147,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,RBMG/Def Jam,104,143,20,1084,2021-02-21
148,spotify:track:6tCssnvTUREcperDOUTqvA,ITZY,WANNABE,Republic Records - ITZY,92,159,20,1076,2021-02-21
149,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,122,137,12,1071,2021-02-21
150,spotify:track:22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,Jonas Brothers Recording,118,147,20,1071,2021-02-21
151,spotify:track:6rAGFY9D3ah6Lb7fUgbNNH,"Alan Walker, salem ilese",Fake A Smile,Kreatell Music,148,148,2,1070,2021-02-21
152,spotify:track:24UdklPfDXaq7Pw5UfoWpc,BTS,We are Bulletproof : the Eternal,BIGHIT MUSIC,36,-1,11,1063,2021-02-21
153,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,146,155,13,1057,2021-02-21
154,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,17,1056,2021-02-21
155,spotify:track:0JQHGu03YJikcND4SENdiW,TOMORROW X TOGETHER,Blue Hour,Republic Records - TXT,145,165,7,1052,2021-02-21
156,spotify:track:03B2SfXuvDh1m9F4tqrX07,Sabrina Carpenter,Skin,Island Records,77,136,21,1046,2021-02-21
157,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,145,162,11,1042,2021-02-21
158,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,112,150,20,1041,2021-02-21
159,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),Artist Partner,141,-1,14,1035,2021-02-21
160,spotify:track:2h9TDNEXRhcDIV3fsoEVq9,"Sam Fischer, Demi Lovato",What Other People Say,RCA Records Label,160,-1,3,1027,2021-02-21
161,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,115,146,20,1026,2021-02-21
162,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,149,151,9,1021,2021-02-21
163,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,142,142,9,1018,2021-02-21
164,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,156,158,10,1018,2021-02-21
165,spotify:track:4QvSA3gQn7DAWEwuEdHBAt,John K,parachute,Epic,140,-1,5,1015,2021-02-21
166,spotify:track:22ryCgQttpV7oCrn7llGRu,BTS,Magic Shop,BIGHIT MUSIC,41,-1,18,1011,2021-02-21
167,spotify:track:0PoAZ7SLFpqpYR9LSCYAo8,TWICE,CRY FOR ME,Republic Records - TWICE,95,166,21,1003,2021-02-21
