date,name,category,value
2021-04-01,Muzzy D Pilot,4,111065
2021-05-01,Muzzy D Pilot,5,19925
2023-01-01,Myztro,1,1003788
2024-01-01,Myztro,1,79409
2023-02-01,Myztro,2,750938
2023-03-01,Myztro,3,1142771
2023-04-01,Myztro,4,675966
2023-05-01,Myztro,5,650866
2023-06-01,Myztro,6,1772826
2023-07-01,Myztro,7,1639085
2023-08-01,Myztro,8,1453055
2023-09-01,Myztro,9,547096
2023-10-01,Myztro,10,392154
2022-11-01,Myztro,11,298515
2023-11-01,Myztro,11,356163
2022-12-01,Myztro,12,1756049
2023-12-01,Myztro,12,337754
2024-01-01,Mzukulu,1,348541
2024-02-01,Mzukulu,2,576189
2024-03-01,Mzukulu,3,495473
2024-04-01,Mzukulu,4,457540
2024-05-01,Mzukulu,5,706220
2024-06-01,Mzukulu,6,510260
2023-12-01,Mzukulu,12,233060
2022-02-01,Mzux Maen,2,24775
2022-03-01,Mzux Maen,3,156668
2022-04-01,Mzux Maen,4,114205
2022-05-01,Mzux Maen,5,115327
2022-06-01,Mzux Maen,6,27792
2024-02-01,Naledi Aphiwe,2,441507
2024-03-01,Naledi Aphiwe,3,344135
2024-04-01,Naledi Aphiwe,4,322679
2024-05-01,Naledi Aphiwe,5,488554
2024-06-01,Naledi Aphiwe,6,415863
2023-09-01,Naledi Aphiwe,9,48964
2024-01-01,Nandipha808,1,922457
2024-02-01,Nandipha808,2,1206383
2024-03-01,Nandipha808,3,811059
2024-04-01,Nandipha808,4,428362
2024-05-01,Nandipha808,5,181828
2023-11-01,Nandipha808,11,888906
2023-12-01,Nandipha808,12,976687
2022-02-01,Nasty C,2,174304
2023-02-01,Nasty C,2,62487
2018-03-01,Nasty C,3,2086
2019-03-01,Nasty C,3,19013
2022-03-01,Nasty C,3,261939
2019-04-01,Nasty C,4,47393
2020-04-01,Nasty C,4,107104
2022-04-01,Nasty C,4,214476
2019-05-01,Nasty C,5,63577
2020-05-01,Nasty C,5,81781
2022-05-01,Nasty C,5,49869
2018-06-01,Nasty C,6,31517
2019-06-01,Nasty C,6,57064
2020-06-01,Nasty C,6,241663
2021-06-01,Nasty C,6,98896
2018-07-01,Nasty C,7,203790
2019-07-01,Nasty C,7,59556
2020-07-01,Nasty C,7,121297
2021-07-01,Nasty C,7,292693
2023-07-01,Nasty C,7,382225
2018-08-01,Nasty C,8,44368
2019-08-01,Nasty C,8,70223
2020-08-01,Nasty C,8,158444
2021-08-01,Nasty C,8,124967
2023-08-01,Nasty C,8,416710
2019-09-01,Nasty C,9,32313
2020-09-01,Nasty C,9,963336
2021-09-01,Nasty C,9,104022
2022-09-01,Nasty C,9,629152
2023-09-01,Nasty C,9,3216787
2018-10-01,Nasty C,10,17713
2019-10-01,Nasty C,10,80308
2020-10-01,Nasty C,10,140024
2022-10-01,Nasty C,10,67415
2023-10-01,Nasty C,10,447312
2019-11-01,Nasty C,11,10301
2023-08-01,Nathi,8,50239
2023-09-01,Nathi,9,224947
2023-10-01,Nathi,10,234936
2023-11-01,Nathi,11,300397
2023-07-01,Ndlu Nkulu,7,135791
2024-04-01,Nduduzo Matse,4,142285
2024-05-01,Nduduzo Matse,5,152454
2020-08-01,Nea,8,13838
2022-02-01,Nicole Elocin,2,25958
2022-01-01,Njelic,1,27283
2023-01-01,Njelic,1,37857
2023-05-01,Njelic,5,42712
2023-07-01,Njelic,7,62298
2022-08-01,Njelic,8,146741
2022-09-01,Njelic,9,289617
2021-10-01,Njelic,10,227361
2022-10-01,Njelic,10,240947
2021-11-01,Njelic,11,219287
2022-11-01,Njelic,11,194867
2021-12-01,Njelic,12,140776
2022-12-01,Njelic,12,135353
2024-01-01,Nkosazana Daughter,1,286342
2024-02-01,Nkosazana Daughter,2,65160
2023-03-01,Nkosazana Daughter,3,280301
2023-04-01,Nkosazana Daughter,4,91522
2023-06-01,Nkosazana Daughter,6,408139
2023-07-01,Nkosazana Daughter,7,194196
2023-11-01,Nkosazana Daughter,11,148839
2023-12-01,Nkosazana Daughter,12,392703
2021-10-01,Nkosazana_Daughter,10,35643
2022-07-01,Nkulee501,7,28920
2023-08-01,Nobantu Vilakazi,8,57175
2022-10-01,Nobuhle,10,63001
2022-11-01,Nobuhle,11,35487
2021-01-01,Nomcebo Zikode,1,82324
2021-02-01,Nomcebo Zikode,2,19135
2021-03-01,Nomcebo Zikode,3,17500
2020-08-01,Nomcebo Zikode,8,89628
2020-09-01,Nomcebo Zikode,9,397124
2020-10-01,Nomcebo Zikode,10,383540
2020-11-01,Nomcebo Zikode,11,174458
2023-11-01,Nomcebo Zikode,11,241812
2020-12-01,Nomcebo Zikode,12,189695
2023-12-01,Nomcebo Zikode,12,298724
2022-01-01,Nomfundo Moh,1,302821
2023-01-01,Nomfundo Moh,1,280006
2022-02-01,Nomfundo Moh,2,299518
2023-02-01,Nomfundo Moh,2,195518
2022-03-01,Nomfundo Moh,3,346849
2023-03-01,Nomfundo Moh,3,273664
2022-04-01,Nomfundo Moh,4,426189
2023-04-01,Nomfundo Moh,4,135126
2022-05-01,Nomfundo Moh,5,511138
2023-05-01,Nomfundo Moh,5,96416
2022-06-01,Nomfundo Moh,6,676790
2022-07-01,Nomfundo Moh,7,454559
2022-08-01,Nomfundo Moh,8,447249
2022-09-01,Nomfundo Moh,9,481416
2022-10-01,Nomfundo Moh,10,353111
2021-11-01,Nomfundo Moh,11,154856
2022-11-01,Nomfundo Moh,11,361072
2021-12-01,Nomfundo Moh,12,404128
2022-12-01,Nomfundo Moh,12,481922
2023-05-01,Ntencane,5,90576
2023-12-01,Ntencane,12,69153
2022-03-01,Ntokzin,3,25374
2021-11-01,Ntokzin,11,36287
2022-02-01,Ntosh Gazi,2,23992
2021-08-01,Ntosh Gazi,8,21757
2021-06-01,OSKIDO,6,44487
2023-10-01,Ocean Biller,10,84565
2023-03-01,Officixl Megaohms,3,113818
2023-01-01,Officixl Rsa,1,80480
2023-02-01,Officixl Rsa,2,346751
2023-03-01,Officixl Rsa,3,640556
2023-04-01,Officixl Rsa,4,409549
2023-05-01,Officixl Rsa,5,257888
2023-06-01,Officixl Rsa,6,49508
2023-07-01,Omit ST,7,71309
2024-01-01,Oscar Mbo,1,695637
2024-02-01,Oscar Mbo,2,600152
2024-03-01,Oscar Mbo,3,393103
2024-04-01,Oscar Mbo,4,222006
2024-05-01,Oscar Mbo,5,306879
2023-08-01,Oscar Mbo,8,226094
2023-09-01,Oscar Mbo,9,474255
2023-10-01,Oscar Mbo,10,734616
2023-11-01,Oscar Mbo,11,863316
2023-12-01,Oscar Mbo,12,911304
2023-07-01,PRVIS3,7,133635
2022-01-01,Pabi Cooper,1,36226
2023-01-01,Pabi Cooper,1,286724
2023-02-01,Pabi Cooper,2,253615
2022-03-01,Pabi Cooper,3,105081
2023-03-01,Pabi Cooper,3,294903
2022-04-01,Pabi Cooper,4,335734
2023-04-01,Pabi Cooper,4,208713
2022-05-01,Pabi Cooper,5,287303
2023-05-01,Pabi Cooper,5,250180
2022-06-01,Pabi Cooper,6,242081
2023-06-01,Pabi Cooper,6,541535
2022-07-01,Pabi Cooper,7,139763
2023-07-01,Pabi Cooper,7,397718
2021-08-01,Pabi Cooper,8,209308
2022-08-01,Pabi Cooper,8,68595
2023-08-01,Pabi Cooper,8,529304
2021-09-01,Pabi Cooper,9,481126
2023-09-01,Pabi Cooper,9,280296
2021-10-01,Pabi Cooper,10,292100
2022-10-01,Pabi Cooper,10,285704
2023-10-01,Pabi Cooper,10,117815
2021-11-01,Pabi Cooper,11,194262
2022-11-01,Pabi Cooper,11,218698
2021-12-01,Pabi Cooper,12,200453
2022-12-01,Pabi Cooper,12,449243
2018-03-01,Pascal & Pearce,3,5259
2018-04-01,Pascal & Pearce,4,13058
2018-05-01,Pascal & Pearce,5,22877
2018-06-01,Pascal & Pearce,6,14747
2018-07-01,Pascal & Pearce,7,16204
2018-08-01,Pascal & Pearce,8,8132
2023-01-01,Pcee,1,576583
2024-01-01,Pcee,1,462963
2023-02-01,Pcee,2,651076
2024-02-01,Pcee,2,441223
2023-03-01,Pcee,3,1884505
2024-03-01,Pcee,3,333697
2023-04-01,Pcee,4,1568879
2024-04-01,Pcee,4,147285
2023-05-01,Pcee,5,1443192
2024-05-01,Pcee,5,320328
2023-06-01,Pcee,6,1473384
2024-06-01,Pcee,6,74537
2023-07-01,Pcee,7,801653
2023-08-01,Pcee,8,290016
2022-12-01,Pcee,12,405558
2023-12-01,Pcee,12,214196
2023-07-01,Peta Teanet,7,44359
2023-10-01,Pexi-Tonic SA,10,55866
2024-06-01,Piano City,6,170736
2024-02-01,Priddy Ugly,2,213907
2023-10-01,Priddy Ugly,10,71118
2021-08-01,Prince Benza,8,42223
2019-01-01,Prince Kaybee,1,59423
2020-01-01,Prince Kaybee,1,25440
2019-02-01,Prince Kaybee,2,65323
2018-03-01,Prince Kaybee,3,3549
2019-03-01,Prince Kaybee,3,98540
2018-04-01,Prince Kaybee,4,15854
2019-04-01,Prince Kaybee,4,87942
2018-05-01,Prince Kaybee,5,20727
2019-05-01,Prince Kaybee,5,137469
2018-06-01,Prince Kaybee,6,16449
2019-06-01,Prince Kaybee,6,111577
2018-07-01,Prince Kaybee,7,10767
2019-07-01,Prince Kaybee,7,117410
2018-08-01,Prince Kaybee,8,8835
2019-08-01,Prince Kaybee,8,151191
2018-09-01,Prince Kaybee,9,28291
2019-09-01,Prince Kaybee,9,112401
2018-10-01,Prince Kaybee,10,38086
2019-10-01,Prince Kaybee,10,79373
2018-11-01,Prince Kaybee,11,58551
2019-11-01,Prince Kaybee,11,50117
2018-12-01,Prince Kaybee,12,62665
2019-12-01,Prince Kaybee,12,59851
2024-01-01,Professor,1,65786
2024-05-01,Professor,5,157257
2023-11-01,Professor,11,233804
2023-12-01,Professor,12,214856
2024-02-01,Pushkin,2,88079
2024-03-01,Pushkin,3,74213
2022-09-01,Pushkin,9,73410
2022-10-01,Pushkin,10,130751
2022-09-01,Pushkin & Springle,9,250340
2024-01-01,Pushkin RSA,1,373196
2024-02-01,Pushkin RSA,2,352282
2022-10-01,Pushkin RSA,10,105407
2023-10-01,Pushkin RSA,10,171766
2022-11-01,Pushkin RSA,11,175896
2023-11-01,Pushkin RSA,11,678686
2022-12-01,Pushkin RSA,12,215368
2023-12-01,Pushkin RSA,12,596063
2023-01-01,Q Twins,1,71883
2023-02-01,Q Twins,2,39984
2023-03-01,Q Twins,3,209292
2023-04-01,Q Twins,4,327922
2024-04-01,Q Twins,4,79091
2023-05-01,Q Twins,5,181244
2024-05-01,Q Twins,5,507111
2023-06-01,Q Twins,6,44214
2024-06-01,Q Twins,6,360187
2022-08-01,Q Twins,8,60113
2022-09-01,Q Twins,9,180372
2022-10-01,Q Twins,10,143057
2021-11-01,Q Twins,11,40108
2022-11-01,Q Twins,11,158020
2022-12-01,Q Twins,12,236991
2022-01-01,Q-Mark,1,491422
2023-01-01,Q-Mark,1,162133
2022-02-01,Q-Mark,2,643696
2023-02-01,Q-Mark,2,75117
2022-03-01,Q-Mark,3,803881
2023-03-01,Q-Mark,3,45038
2022-04-01,Q-Mark,4,495193
2023-04-01,Q-Mark,4,45530
2022-05-01,Q-Mark,5,404972
2023-05-01,Q-Mark,5,45026
2022-06-01,Q-Mark,6,403984
2022-07-01,Q-Mark,7,249981
2022-08-01,Q-Mark,8,224140
2022-09-01,Q-Mark,9,236035
2022-10-01,Q-Mark,10,156985
2022-11-01,Q-Mark,11,150354
2021-12-01,Q-Mark,12,130288
2022-12-01,Q-Mark,12,252688
2023-06-01,QuayR Musiq,6,60292
2021-01-01,Reece Madlisa,1,251915
2022-01-01,Reece Madlisa,1,222810
2021-02-01,Reece Madlisa,2,249343
2022-02-01,Reece Madlisa,2,349961
2021-03-01,Reece Madlisa,3,144667
2022-03-01,Reece Madlisa,3,611671
2021-04-01,Reece Madlisa,4,148995
2022-04-01,Reece Madlisa,4,423610
2022-05-01,Reece Madlisa,5,354734
2022-06-01,Reece Madlisa,6,335804
2022-07-01,Reece Madlisa,7,230686
2020-08-01,Reece Madlisa,8,17887
2020-09-01,Reece Madlisa,9,149287
2020-10-01,Reece Madlisa,10,233555
2021-10-01,Reece Madlisa,10,178307
2020-11-01,Reece Madlisa,11,232951
2021-11-01,Reece Madlisa,11,166639
2020-12-01,Reece Madlisa,12,511314
2021-12-01,Reece Madlisa,12,220448
2020-01-01,Regard,1,129646
2021-01-01,Regard,1,93015
2020-02-01,Regard,2,106378
2021-02-01,Regard,2,86854
2020-03-01,Regard,3,103942
2021-03-01,Regard,3,83155
2020-04-01,Regard,4,112256
2021-04-01,Regard,4,116521
2020-05-01,Regard,5,84494
2021-05-01,Regard,5,38900
2020-06-01,Regard,6,75841
2020-07-01,Regard,7,110841
2020-08-01,Regard,8,126232
2019-09-01,Regard,9,37477
2020-09-01,Regard,9,135044
2019-10-01,Regard,10,124114
2020-10-01,Regard,10,108114
2019-11-01,Regard,11,116328
2020-11-01,Regard,11,87646
2019-12-01,Regard,12,104254
2020-12-01,Regard,12,118996
2021-04-01,Ren,4,37402
2021-01-01,Rethabile Khumalo,1,98293
2021-02-01,Rethabile Khumalo,2,89444
2021-03-01,Rethabile Khumalo,3,99467
2021-04-01,Rethabile Khumalo,4,103271
2021-05-01,Rethabile Khumalo,5,58822
2020-12-01,Rethabile Khumalo,12,134077
2021-01-01,Riaan Benad,1,34382
2022-01-01,Riaan Benad,1,237063
2023-01-01,Riaan Benad,1,566286
2024-01-01,Riaan Benad,1,583122
2021-02-01,Riaan Benad,2,70780
2022-02-01,Riaan Benad,2,446474
2023-02-01,Riaan Benad,2,279485
2024-02-01,Riaan Benad,2,399931
2021-03-01,Riaan Benad,3,80928
2022-03-01,Riaan Benad,3,530932
2023-03-01,Riaan Benad,3,351376
2024-03-01,Riaan Benad,3,220267
2021-04-01,Riaan Benad,4,140707
2022-04-01,Riaan Benad,4,395051
2023-04-01,Riaan Benad,4,485001
2024-04-01,Riaan Benad,4,483611
2021-05-01,Riaan Benad,5,177337
2022-05-01,Riaan Benad,5,354814
2023-05-01,Riaan Benad,5,323482
2024-05-01,Riaan Benad,5,84598
2021-06-01,Riaan Benad,6,182891
2022-06-01,Riaan Benad,6,412968
2023-06-01,Riaan Benad,6,265536
2021-07-01,Riaan Benad,7,216530
2022-07-01,Riaan Benad,7,414669
2023-07-01,Riaan Benad,7,420487
2021-08-01,Riaan Benad,8,203123
2022-08-01,Riaan Benad,8,377591
2023-08-01,Riaan Benad,8,484174
2021-09-01,Riaan Benad,9,276613
2022-09-01,Riaan Benad,9,366176
2023-09-01,Riaan Benad,9,379332
2021-10-01,Riaan Benad,10,225510
2022-10-01,Riaan Benad,10,410853
2023-10-01,Riaan Benad,10,312347
2021-11-01,Riaan Benad,11,234875
2022-11-01,Riaan Benad,11,402898
2023-11-01,Riaan Benad,11,403569
2020-12-01,Riaan Benad,12,37227
2021-12-01,Riaan Benad,12,313281
2022-12-01,Riaan Benad,12,777110
2023-12-01,Riaan Benad,12,763383
2019-01-01,Ricus Nel,1,6969
2020-01-01,Ricus Nel,1,35656
2022-01-01,Ricus Nel,1,73329
2019-06-01,Ricus Nel,6,14961
2019-07-01,Ricus Nel,7,34643
2019-08-01,Ricus Nel,8,56942
2020-08-01,Ricus Nel,8,27126
2019-09-01,Ricus Nel,9,51897
2020-09-01,Ricus Nel,9,82399
2019-10-01,Ricus Nel,10,57413
2020-10-01,Ricus Nel,10,125019
2021-10-01,Ricus Nel,10,45279
2019-11-01,Ricus Nel,11,45968
2020-11-01,Ricus Nel,11,15661
2018-12-01,Ricus Nel,12,13372
2019-12-01,Ricus Nel,12,52986
2020-12-01,Ricus Nel,12,106164
2021-12-01,Ricus Nel,12,53076
2019-02-01,Riky Rick,2,8673
2022-02-01,Riky Rick,2,74072
2022-03-01,Riky Rick,3,295770
2024-03-01,Riky Rick,3,119039
2018-09-01,Riky Rick,9,4914
2020-10-01,Riky Rick,10,133694
2020-11-01,Riky Rick,11,88326
2020-12-01,Riky Rick,12,106471
2022-07-01,Robot Boii,7,103345
2022-08-01,Robot Boii,8,168650
2022-09-01,Robot Boii,9,197934
2022-10-01,Robot Boii,10,171344
2022-11-01,Robot Boii,11,73604
2023-07-01,Royal MusiQ,7,187002
2023-08-01,Royal MusiQ,8,49039
2023-02-01,Russell Zuma,2,77111
2023-03-01,Russell Zuma,3,260481
2023-04-01,Russell Zuma,4,231664
2023-05-01,Russell Zuma,5,241966
2023-06-01,Russell Zuma,6,329501
2023-07-01,Russell Zuma,7,191688
2023-08-01,Russell Zuma,8,154325
2023-09-01,Russell Zuma,9,157130
2023-10-01,Russell Zuma,10,54795
2022-03-01,S'Villa,3,59350
2022-04-01,S'Villa,4,143976
2022-05-01,S'Villa,5,172484
2022-06-01,S'Villa,6,163228
2022-07-01,S'Villa,7,114567
2022-08-01,S'Villa,8,28036
2021-02-01,SHELOVESKAMO,2,25391
2021-03-01,SHELOVESKAMO,3,66276
2021-04-01,SHELOVESKAMO,4,20350
2023-01-01,Sam Deep,1,431844
2024-01-01,Sam Deep,1,1747951
2023-02-01,Sam Deep,2,252947
2024-02-01,Sam Deep,2,1463721
2023-03-01,Sam Deep,3,676204
2024-03-01,Sam Deep,3,1108160
2022-04-01,Sam Deep,4,104998
2023-04-01,Sam Deep,4,816965
2024-04-01,Sam Deep,4,832968
2022-05-01,Sam Deep,5,183621
2023-05-01,Sam Deep,5,761699
2024-05-01,Sam Deep,5,920446
2022-06-01,Sam Deep,6,237323
2023-06-01,Sam Deep,6,999562
2024-06-01,Sam Deep,6,1034455
2022-07-01,Sam Deep,7,193082
2023-07-01,Sam Deep,7,1090316
2022-08-01,Sam Deep,8,229491
2023-08-01,Sam Deep,8,1102969
2022-09-01,Sam Deep,9,518587
2023-09-01,Sam Deep,9,1501118
2022-10-01,Sam Deep,10,422104
2023-10-01,Sam Deep,10,1877513
2022-11-01,Sam Deep,11,451308
2023-11-01,Sam Deep,11,2240686
2022-12-01,Sam Deep,12,745271
2023-12-01,Sam Deep,12,2513957
2020-01-01,Samthing Soweto,1,215488
2020-02-01,Samthing Soweto,2,94993
2020-03-01,Samthing Soweto,3,67040
2022-06-01,Samthing Soweto,6,209969
2022-07-01,Samthing Soweto,7,348891
2022-08-01,Samthing Soweto,8,263029
2019-09-01,Samthing Soweto,9,180659
2022-09-01,Samthing Soweto,9,261156
2019-10-01,Samthing Soweto,10,372776
2022-10-01,Samthing Soweto,10,208780
2019-11-01,Samthing Soweto,11,238568
2020-11-01,Samthing Soweto,11,21965
2022-11-01,Samthing Soweto,11,185120
2019-12-01,Samthing Soweto,12,260481
2020-12-01,Samthing Soweto,12,117507
2022-12-01,Samthing Soweto,12,196011
2024-01-01,Sanele Jama,1,127603
2024-02-01,Sanele Jama,2,129887
2021-04-01,Sayfar,4,22315
2023-11-01,Sayfar,11,70773
2023-12-01,Sayfar,12,79296
2022-01-01,Sdala B,1,75601
2021-10-01,Sdala B,10,25682
2021-11-01,Sdala B,11,128549
2021-12-01,Sdala B,12,117720
2020-01-01,Semi Tee,1,126189
2020-02-01,Semi Tee,2,54742
2020-03-01,Semi Tee,3,12662
2021-03-01,Semi Tee,3,21235
2021-04-01,Semi Tee,4,138023
2021-05-01,Semi Tee,5,252256
2021-06-01,Semi Tee,6,251156
2021-07-01,Semi Tee,7,225938
2021-08-01,Semi Tee,8,173785
2021-09-01,Semi Tee,9,114559
2019-10-01,Semi Tee,10,132254
2021-10-01,Semi Tee,10,44497
2019-11-01,Semi Tee,11,113980
2019-12-01,Semi Tee,12,149479
2023-01-01,Senior Oat,1,246896
2023-02-01,Senior Oat,2,228565
2023-03-01,Senior Oat,3,298399
2022-04-01,Senior Oat,4,102444
2023-04-01,Senior Oat,4,225965
2022-05-01,Senior Oat,5,310140
2023-05-01,Senior Oat,5,196580
2022-06-01,Senior Oat,6,680986
2023-06-01,Senior Oat,6,190253
2022-07-01,Senior Oat,7,626411
2022-08-01,Senior Oat,8,460085
2022-09-01,Senior Oat,9,477808
2022-10-01,Senior Oat,10,333298
2022-11-01,Senior Oat,11,262003
2022-12-01,Senior Oat,12,355421
2023-02-01,Sfarzo Rtee,2,48447
2024-02-01,Sfarzo Rtee,2,71654
2023-08-01,Sfarzo Rtee,8,64519
2020-01-01,Sha Sha,1,227889
2020-02-01,Sha Sha,2,184181
2020-03-01,Sha Sha,3,175813
2020-04-01,Sha Sha,4,93238
2020-05-01,Sha Sha,5,64408
2020-06-01,Sha Sha,6,71723
2020-07-01,Sha Sha,7,93148
2020-08-01,Sha Sha,8,82519
2020-09-01,Sha Sha,9,92475
2022-09-01,Sha Sha,9,75130
2019-10-01,Sha Sha,10,27904
2020-10-01,Sha Sha,10,108473
2022-10-01,Sha Sha,10,69688
2019-11-01,Sha Sha,11,101946
2020-11-01,Sha Sha,11,67650
2019-12-01,Sha Sha,12,212902
2020-12-01,Sha Sha,12,113403
2021-12-01,Sha Sha,12,62043
2019-01-01,Shado M,1,6205
2018-12-01,Shado M,12,7800
2024-01-01,Shakes & Les,1,2095494
2024-02-01,Shakes & Les,2,2100961
2024-03-01,Shakes & Les,3,1456925
2024-04-01,Shakes & Les,4,2622857
2024-05-01,Shakes & Les,5,3327863
2024-06-01,Shakes & Les,6,1955886
2023-12-01,Shakes & Les,12,1642568
2021-04-01,Shane Eagle,4,24076
2019-10-01,Shane Eagle,10,23247
2021-11-01,Shane Eagle,11,29927
2024-01-01,ShaunMusiq & Ftears,1,184683
2024-05-01,ShaunMusiq & Ftears,5,87342
2023-06-01,ShaunMusiq & Ftears,6,164487
2024-06-01,ShaunMusiq & Ftears,6,73828
2023-10-01,ShaunMusiq & Ftears,10,327900
2023-11-01,ShaunMusiq & Ftears,11,646369
2023-12-01,ShaunMusiq & Ftears,12,781827
2023-01-01,Shaunmusiq,1,208300
2023-02-01,Shaunmusiq,2,191408
2023-03-01,Shaunmusiq,3,908190
2023-04-01,Shaunmusiq,4,1052438
2023-05-01,Shaunmusiq,5,797422
2023-06-01,Shaunmusiq,6,689827
2023-07-01,Shaunmusiq,7,567930
2023-08-01,Shaunmusiq,8,1120554
2023-09-01,Shaunmusiq,9,890095
2023-10-01,Shaunmusiq,10,409596
2022-12-01,Shaunmusiq,12,51713
2024-01-01,Shebeshxt,1,189640
2024-02-01,Shebeshxt,2,126634
2024-03-01,Shebeshxt,3,229120
2024-04-01,Shebeshxt,4,330516
2024-05-01,Shebeshxt,5,78191
2024-06-01,Shebeshxt,6,730245
2023-11-01,Shebeshxt,11,120250
2023-12-01,Shebeshxt,12,227774
2018-03-01,Shekhinah,3,7472
2018-04-01,Shekhinah,4,19574
2018-05-01,Shekhinah,5,13456
2021-05-01,Shekhinah,5,246505
2018-06-01,Shekhinah,6,16671
2021-06-01,Shekhinah,6,39164
2018-07-01,Shekhinah,7,15640
2018-08-01,Shekhinah,8,4551
2018-09-01,Shekhinah,9,19129
2018-10-01,Shekhinah,10,11141
2023-11-01,Shekhinah,11,60763
2019-01-01,Sho Madjozi,1,7472
2020-01-01,Sho Madjozi,1,27202
2019-10-01,Sho Madjozi,10,38096
2019-11-01,Sho Madjozi,11,64462
2018-12-01,Sho Madjozi,12,38055
2019-12-01,Sho Madjozi,12,76094
2020-12-01,Sho Madjozi,12,16494
2019-02-01,Simmy,2,21715
2019-03-01,Simmy,3,23692
2019-05-01,Simmy,5,7115
2020-10-01,Simmy,10,16935
2020-11-01,Simmy,11,16790
2023-08-01,Sino Msolo,8,124779
2023-10-01,Sino Msolo,10,156494
2023-11-01,Sino Msolo,11,177397
2023-12-01,Sino Msolo,12,134980
2021-09-01,Sir Trill,9,73550
2021-10-01,Sir Trill,10,126235
2021-11-01,Sir Trill,11,26539
2022-11-01,Sir Trill,11,74790
2020-01-01,Sithelo,1,13984
2020-03-01,Sithelo,3,11821
2019-11-01,Sithelo,11,9874
2019-12-01,Sithelo,12,51539
2024-01-01,Sizwe Nineteen,1,88312
2023-08-01,Sizwe Nineteen,8,346961
2023-09-01,Sizwe Nineteen,9,840112
2023-10-01,Sizwe Nineteen,10,739880
2023-11-01,Sizwe Nineteen,11,578892
2023-12-01,Sizwe Nineteen,12,405510
2021-01-01,Sjava,1,17757
2023-02-01,Sjava,2,4668984
2019-03-01,Sjava,3,22785
2023-03-01,Sjava,3,733341
2019-04-01,Sjava,4,32668
2023-04-01,Sjava,4,364446
2019-05-01,Sjava,5,22506
2023-05-01,Sjava,5,350242
2024-05-01,Sjava,5,582525
2019-06-01,Sjava,6,15236
2023-06-01,Sjava,6,351873
2024-06-01,Sjava,6,394516
2018-07-01,Sjava,7,4433
2023-07-01,Sjava,7,216416
2023-08-01,Sjava,8,157268
2020-12-01,Sjava,12,142299
2024-05-01,SjavasDaDeejay,5,104238
2024-06-01,SjavasDaDeejay,6,545357
2023-06-01,Skweletu,6,49759
2019-01-01,Snotkop,1,6301
2020-01-01,Snotkop,1,22234
2019-03-01,Snotkop,3,6568
2018-08-01,Snotkop,8,3919
2018-09-01,Snotkop,9,4604
2019-09-01,Snotkop,9,8638
2019-11-01,Snotkop,11,10541
2018-12-01,Snotkop,12,14005
2019-12-01,Snotkop,12,10820
2021-01-01,Soa Mattrix,1,161910
2022-01-01,Soa Mattrix,1,303815
2024-01-01,Soa Mattrix,1,546982
2021-02-01,Soa Mattrix,2,110127
2022-02-01,Soa Mattrix,2,272635
2024-02-01,Soa Mattrix,2,608486
2021-03-01,Soa Mattrix,3,94302
2022-03-01,Soa Mattrix,3,456114
2024-03-01,Soa Mattrix,3,330920
2021-04-01,Soa Mattrix,4,102183
2022-04-01,Soa Mattrix,4,359350
2024-04-01,Soa Mattrix,4,75859
2022-05-01,Soa Mattrix,5,180482
2024-05-01,Soa Mattrix,5,75689
2022-06-01,Soa Mattrix,6,31690
2023-06-01,Soa Mattrix,6,881086
2023-07-01,Soa Mattrix,7,653802
2023-08-01,Soa Mattrix,8,770233
2020-09-01,Soa Mattrix,9,89630
2023-09-01,Soa Mattrix,9,1018127
2020-10-01,Soa Mattrix,10,326853
2023-10-01,Soa Mattrix,10,902422
2020-11-01,Soa Mattrix,11,247132
2021-11-01,Soa Mattrix,11,425534
2023-11-01,Soa Mattrix,11,831645
2020-12-01,Soa Mattrix,12,377607
2021-12-01,Soa Mattrix,12,456395
2023-12-01,Soa Mattrix,12,857893
2023-01-01,Soa mattrix,1,925555
2023-02-01,Soa mattrix,2,959549
2023-03-01,Soa mattrix,3,1182815
2023-04-01,Soa mattrix,4,862783
2023-05-01,Soa mattrix,5,777099
2022-10-01,Soa mattrix,10,85328
2022-11-01,Soa mattrix,11,480151
2022-12-01,Soa mattrix,12,1234129
2024-05-01,Solly Moholo,5,334786
2024-06-01,Solly Moholo,6,317567
2020-02-01,Soweto's Finest,2,11517
2020-03-01,Soweto's Finest,3,24780
2024-01-01,Spirit Of Praise,1,554871
2024-02-01,Spirit Of Praise,2,494633
2023-03-01,Spirit Of Praise,3,500775
2024-03-01,Spirit Of Praise,3,423723
2023-04-01,Spirit Of Praise,4,451194
2024-04-01,Spirit Of Praise,4,421632
2023-05-01,Spirit Of Praise,5,447884
2024-05-01,Spirit Of Praise,5,612522
2023-06-01,Spirit Of Praise,6,542051
2024-06-01,Spirit Of Praise,6,751873
2023-07-01,Spirit Of Praise,7,377456
2023-08-01,Spirit Of Praise,8,649835
2023-09-01,Spirit Of Praise,9,859554
2023-10-01,Spirit Of Praise,10,682605
2023-11-01,Spirit Of Praise,11,761139
2023-12-01,Spirit Of Praise,12,331657
2019-02-01,Spoegwolf,2,7891
2020-02-01,Spoegwolf,2,88405
2023-09-01,Stakev,9,76102
2020-09-01,Steve Hofmeyr,9,14880
2020-01-01,Sun-El Musician,1,79137
2021-01-01,Sun-El Musician,1,16448
