trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen,Artist and Track,rank difference,lower_main_artist,Position over Time,Hip_Hop_Artist,artist_lower
19,19,140,spotify:track:6UN73IYd0hZxLi8wFPMQij,Coi Leray,Players,Uptown / Republic Records,20,109,20,9260083,2023-06-08,23,2023,2023-06-08,1686182400.0,2023-06-01,1,Coi Leray,0,Coi Leray; Players,31,coi leray,100,Coi Leray,coi leray
20,20,177,spotify:track:6UN73IYd0hZxLi8wFPMQij,Coi Leray,Players,Uptown / Republic Records,20,158,22,8036635,2023-06-22,25,2023,2023-06-22,1687392000.0,2023-06-01,1,Coi Leray,0,Coi Leray; Players,37,coi leray,100,Coi Leray,coi leray
0,0,171,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,171,190,2,8133053,2023-06-22,25,2023,2023-06-22,1687392000.0,2023-06-01,1,Doechii,0,Doechii; What It Is (Solo Version),0,doechii,0,Doechii,doechii
1,1,139,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,139,171,3,8959795,2023-06-29,26,2023,2023-06-29,1687996800.0,2023-06-01,1,Doechii,0,Doechii; What It Is (Solo Version),-32,doechii,75,Doechii,doechii
2,2,118,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,118,139,4,9587671,2023-07-06,27,2023,2023-07-06,1688601600.0,2023-07-01,1,Doechii,0,Doechii; What It Is (Solo Version),-21,doechii,75,Doechii,doechii
3,3,109,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,109,118,5,10402536,2023-07-13,28,2023,2023-07-13,1689206400.0,2023-07-01,1,Doechii,0,Doechii; What It Is (Solo Version),-9,doechii,75,Doechii,doechii
4,4,92,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,109,6,10346992,2023-07-20,29,2023,2023-07-20,1689811200.0,2023-07-01,1,Doechii,0,Doechii; What It Is (Solo Version),-17,doechii,75,Doechii,doechii
5,5,93,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,92,7,10217361,2023-07-27,30,2023,2023-07-27,1690416000.0,2023-07-01,1,Doechii,0,Doechii; What It Is (Solo Version),1,doechii,100,Doechii,doechii
6,6,113,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,93,8,10069150,2023-08-03,31,2023,2023-08-03,1691020800.0,2023-08-01,1,Doechii,0,Doechii; What It Is (Solo Version),20,doechii,100,Doechii,doechii
7,7,100,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,113,9,9996263,2023-08-10,32,2023,2023-08-10,1691625600.0,2023-08-01,1,Doechii,0,Doechii; What It Is (Solo Version),-13,doechii,75,Doechii,doechii
8,8,109,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,100,10,9521127,2023-08-17,33,2023,2023-08-17,1692230400.0,2023-08-01,1,Doechii,0,Doechii; What It Is (Solo Version),9,doechii,100,Doechii,doechii
9,9,126,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,109,11,9123429,2023-08-24,34,2023,2023-08-24,1692835200.0,2023-08-01,1,Doechii,0,Doechii; What It Is (Solo Version),17,doechii,100,Doechii,doechii
10,10,152,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,126,12,8625764,2023-08-31,35,2023,2023-08-31,1693440000.0,2023-08-01,1,Doechii,0,Doechii; What It Is (Solo Version),26,doechii,100,Doechii,doechii
11,11,154,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,152,13,8577730,2023-09-07,36,2023,2023-09-07,1694044800.0,2023-09-01,1,Doechii,0,Doechii; What It Is (Solo Version),2,doechii,100,Doechii,doechii
12,12,195,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,154,14,8013657,2023-09-14,37,2023,2023-09-14,1694649600.0,2023-09-01,1,Doechii,0,Doechii; What It Is (Solo Version),41,doechii,100,Doechii,doechii
13,13,195,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,92,195,15,7748953,2023-09-21,38,2023,2023-09-21,1695254400.0,2023-09-01,1,Doechii,0,Doechii; What It Is (Solo Version),0,doechii,50,Doechii,doechii
0,550,27,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,27,-1,1,16216456,2023-09-28,39,2023,2023-09-28,1695859200.0,2023-09-01,1,Doja Cat,0,Doja Cat; Agora Hills,0,doja cat,0,Doja Cat,doja cat
1,552,51,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,27,27,2,12649531,2023-10-05,40,2023,2023-10-05,1696464000.0,2023-10-01,1,Doja Cat,0,Doja Cat; Agora Hills,24,doja cat,100,Doja Cat,doja cat
2,554,84,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,27,51,3,11346075,2023-10-12,41,2023,2023-10-12,1697068800.0,2023-10-01,1,Doja Cat,0,Doja Cat; Agora Hills,33,doja cat,100,Doja Cat,doja cat
3,556,63,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,27,84,4,12980961,2023-10-19,42,2023,2023-10-19,1697673600.0,2023-10-01,1,Doja Cat,0,Doja Cat; Agora Hills,-21,doja cat,75,Doja Cat,doja cat
4,558,26,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,26,63,5,16979588,2023-10-26,43,2023,2023-10-26,1698278400.0,2023-10-01,1,Doja Cat,0,Doja Cat; Agora Hills,-37,doja cat,75,Doja Cat,doja cat
5,560,39,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,26,26,6,17596547,2023-11-02,44,2023,2023-11-02,1698883200.0,2023-11-01,1,Doja Cat,0,Doja Cat; Agora Hills,13,doja cat,100,Doja Cat,doja cat
6,562,20,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,20,39,7,18528641,2023-11-09,45,2023,2023-11-09,1699488000.0,2023-11-01,1,Doja Cat,0,Doja Cat; Agora Hills,-19,doja cat,75,Doja Cat,doja cat
7,564,17,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,17,20,8,20587568,2023-11-16,46,2023,2023-11-16,1700092800.0,2023-11-01,1,Doja Cat,0,Doja Cat; Agora Hills,-3,doja cat,75,Doja Cat,doja cat
0,167,42,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,42,-1,1,11766787,2021-07-01,26,2021,2021-07-01,1625097600.0,2021-07-01,1,Doja Cat,0,Doja Cat; Ain't Shit,0,doja cat,0,Doja Cat,doja cat
1,178,49,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,42,42,2,10086024,2021-07-08,27,2021,2021-07-08,1625702400.0,2021-07-01,1,Doja Cat,0,Doja Cat; Ain't Shit,7,doja cat,100,Doja Cat,doja cat
2,184,33,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,33,49,3,13058917,2021-07-15,28,2021,2021-07-15,1626307200.0,2021-07-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-16,doja cat,75,Doja Cat,doja cat
3,188,23,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,23,33,4,15965676,2021-07-22,29,2021,2021-07-22,1626912000.0,2021-07-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-10,doja cat,75,Doja Cat,doja cat
4,195,22,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,23,5,16126897,2021-07-29,30,2021,2021-07-29,1627516800.0,2021-07-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-1,doja cat,75,Doja Cat,doja cat
5,201,25,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,22,6,15249324,2021-08-05,31,2021,2021-08-05,1628121600.0,2021-08-01,1,Doja Cat,0,Doja Cat; Ain't Shit,3,doja cat,100,Doja Cat,doja cat
6,208,28,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,25,7,14560977,2021-08-12,32,2021,2021-08-12,1628726400.0,2021-08-01,1,Doja Cat,0,Doja Cat; Ain't Shit,3,doja cat,100,Doja Cat,doja cat
7,215,34,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,28,8,12820686,2021-08-19,33,2021,2021-08-19,1629331200.0,2021-08-01,1,Doja Cat,0,Doja Cat; Ain't Shit,6,doja cat,100,Doja Cat,doja cat
8,222,40,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,34,9,11447293,2021-08-26,34,2021,2021-08-26,1629936000.0,2021-08-01,1,Doja Cat,0,Doja Cat; Ain't Shit,6,doja cat,100,Doja Cat,doja cat
9,230,61,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,40,10,10218950,2021-09-02,35,2021,2021-09-02,1630540800.0,2021-09-01,1,Doja Cat,0,Doja Cat; Ain't Shit,21,doja cat,100,Doja Cat,doja cat
10,237,75,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,61,11,9093003,2021-09-09,36,2021,2021-09-09,1631145600.0,2021-09-01,1,Doja Cat,0,Doja Cat; Ain't Shit,14,doja cat,100,Doja Cat,doja cat
11,243,67,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,75,12,8916313,2021-09-16,37,2021,2021-09-16,1631750400.0,2021-09-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-8,doja cat,75,Doja Cat,doja cat
12,249,85,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,67,13,8167885,2021-09-23,38,2021,2021-09-23,1632355200.0,2021-09-01,1,Doja Cat,0,Doja Cat; Ain't Shit,18,doja cat,100,Doja Cat,doja cat
13,255,87,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,85,14,7396316,2021-09-30,39,2021,2021-09-30,1632960000.0,2021-09-01,1,Doja Cat,0,Doja Cat; Ain't Shit,2,doja cat,100,Doja Cat,doja cat
14,261,90,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,87,15,7240717,2021-10-07,40,2021,2021-10-07,1633564800.0,2021-10-01,1,Doja Cat,0,Doja Cat; Ain't Shit,3,doja cat,100,Doja Cat,doja cat
15,267,93,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,90,16,7047477,2021-10-14,41,2021,2021-10-14,1634169600.0,2021-10-01,1,Doja Cat,0,Doja Cat; Ain't Shit,3,doja cat,100,Doja Cat,doja cat
16,273,117,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,93,17,6633727,2021-10-21,42,2021,2021-10-21,1634774400.0,2021-10-01,1,Doja Cat,0,Doja Cat; Ain't Shit,24,doja cat,100,Doja Cat,doja cat
17,280,116,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,117,18,6439753,2021-10-28,43,2021,2021-10-28,1635379200.0,2021-10-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-1,doja cat,75,Doja Cat,doja cat
18,286,128,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,116,19,6101747,2021-11-04,44,2021,2021-11-04,1635984000.0,2021-11-01,1,Doja Cat,0,Doja Cat; Ain't Shit,12,doja cat,100,Doja Cat,doja cat
19,292,156,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,128,20,5679179,2021-11-11,45,2021,2021-11-11,1636588800.0,2021-11-01,1,Doja Cat,0,Doja Cat; Ain't Shit,28,doja cat,100,Doja Cat,doja cat
20,398,187,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,-1,21,5492722,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Doja Cat,0,Doja Cat; Ain't Shit,31,doja cat,100,Doja Cat,doja cat
21,405,173,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,187,22,5656909,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-14,doja cat,75,Doja Cat,doja cat
22,410,171,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,173,23,5571478,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-2,doja cat,75,Doja Cat,doja cat
23,416,175,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,171,24,5548046,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Doja Cat,0,Doja Cat; Ain't Shit,4,doja cat,100,Doja Cat,doja cat
24,422,170,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,175,25,5337187,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Doja Cat,0,Doja Cat; Ain't Shit,-5,doja cat,75,Doja Cat,doja cat
25,428,192,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,170,26,5365674,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Doja Cat,0,Doja Cat; Ain't Shit,22,doja cat,100,Doja Cat,doja cat
0,538,35,spotify:track:11xC6P3iKYpFThT6Ce1KdG,Doja Cat,Attention,Kemosabe Records/RCA Records,35,-1,1,15108973,2023-06-22,25,2023,2023-06-22,1687392000.0,2023-06-01,1,Doja Cat,0,Doja Cat; Attention,0,doja cat,0,Doja Cat,doja cat
1,539,88,spotify:track:11xC6P3iKYpFThT6Ce1KdG,Doja Cat,Attention,Kemosabe Records/RCA Records,35,35,2,10678021,2023-06-29,26,2023,2023-06-29,1687996800.0,2023-06-01,1,Doja Cat,0,Doja Cat; Attention,53,doja cat,100,Doja Cat,doja cat
2,540,197,spotify:track:11xC6P3iKYpFThT6Ce1KdG,Doja Cat,Attention,Kemosabe Records/RCA Records,35,88,3,7861536,2023-07-06,27,2023,2023-07-06,1688601600.0,2023-07-01,1,Doja Cat,0,Doja Cat; Attention,109,doja cat,100,Doja Cat,doja cat
0,175,179,spotify:track:7y3xU9vEC1s8DSuuoSYKih,Doja Cat,Been Like This,Kemosabe Records/RCA Records,179,-1,1,5362817,2021-07-01,26,2021,2021-07-01,1625097600.0,2021-07-01,1,Doja Cat,0,Doja Cat; Been Like This,0,doja cat,0,Doja Cat,doja cat
0,20,180,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,180,-1,1,5271564,2020-03-05,10,2020,2020-03-05,1583366400.0,2020-03-01,1,Doja Cat,0,Doja Cat; Boss Bitch,0,doja cat,0,Doja Cat,doja cat
1,22,107,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,107,180,2,7583588,2020-03-12,11,2020,2020-03-12,1583971200.0,2020-03-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-73,doja cat,75,Doja Cat,doja cat
2,24,62,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,62,107,3,8814443,2020-03-19,12,2020,2020-03-19,1584576000.0,2020-03-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-45,doja cat,75,Doja Cat,doja cat
3,27,57,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,57,62,4,9718612,2020-03-26,13,2020,2020-03-26,1585180800.0,2020-03-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-5,doja cat,75,Doja Cat,doja cat
4,30,35,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,35,57,5,12777749,2020-04-02,14,2020,2020-04-02,1585785600.0,2020-04-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-22,doja cat,75,Doja Cat,doja cat
5,33,24,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,24,35,6,14984982,2020-04-09,15,2020,2020-04-09,1586390400.0,2020-04-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-11,doja cat,75,Doja Cat,doja cat
6,36,23,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,23,24,7,15186320,2020-04-16,16,2020,2020-04-16,1586995200.0,2020-04-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-1,doja cat,75,Doja Cat,doja cat
7,39,21,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,23,8,15706304,2020-04-23,17,2020,2020-04-23,1587600000.0,2020-04-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-2,doja cat,75,Doja Cat,doja cat
8,42,23,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,21,9,15474057,2020-04-30,18,2020,2020-04-30,1588204800.0,2020-04-01,1,Doja Cat,0,Doja Cat; Boss Bitch,2,doja cat,100,Doja Cat,doja cat
9,45,25,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,23,10,15082961,2020-05-07,19,2020,2020-05-07,1588809600.0,2020-05-01,1,Doja Cat,0,Doja Cat; Boss Bitch,2,doja cat,100,Doja Cat,doja cat
10,49,23,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,25,11,14391346,2020-05-14,20,2020,2020-05-14,1589414400.0,2020-05-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-2,doja cat,75,Doja Cat,doja cat
11,53,22,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,23,12,14384837,2020-05-21,21,2020,2020-05-21,1590019200.0,2020-05-01,1,Doja Cat,0,Doja Cat; Boss Bitch,-1,doja cat,75,Doja Cat,doja cat
12,57,31,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,22,13,12977601,2020-05-28,22,2020,2020-05-28,1590624000.0,2020-05-01,1,Doja Cat,0,Doja Cat; Boss Bitch,9,doja cat,100,Doja Cat,doja cat
13,61,41,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,31,14,11719775,2020-06-04,23,2020,2020-06-04,1591228800.0,2020-06-01,1,Doja Cat,0,Doja Cat; Boss Bitch,10,doja cat,100,Doja Cat,doja cat
14,65,45,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,41,15,10869297,2020-06-11,24,2020,2020-06-11,1591833600.0,2020-06-01,1,Doja Cat,0,Doja Cat; Boss Bitch,4,doja cat,100,Doja Cat,doja cat
15,69,49,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,45,16,10596239,2020-06-18,25,2020,2020-06-18,1592438400.0,2020-06-01,1,Doja Cat,0,Doja Cat; Boss Bitch,4,doja cat,100,Doja Cat,doja cat
16,73,61,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,49,17,8310918,2020-06-25,26,2020,2020-06-25,1593043200.0,2020-06-01,1,Doja Cat,0,Doja Cat; Boss Bitch,12,doja cat,100,Doja Cat,doja cat
17,77,69,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,61,18,7680974,2020-07-02,27,2020,2020-07-02,1593648000.0,2020-07-01,1,Doja Cat,0,Doja Cat; Boss Bitch,8,doja cat,100,Doja Cat,doja cat
18,81,93,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,69,19,7164339,2020-07-09,28,2020,2020-07-09,1594252800.0,2020-07-01,1,Doja Cat,0,Doja Cat; Boss Bitch,24,doja cat,100,Doja Cat,doja cat
19,84,109,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,93,20,6817224,2020-07-16,29,2020,2020-07-16,1594857600.0,2020-07-01,1,Doja Cat,0,Doja Cat; Boss Bitch,16,doja cat,100,Doja Cat,doja cat
20,87,109,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,109,21,6525280,2020-07-23,30,2020,2020-07-23,1595462400.0,2020-07-01,1,Doja Cat,0,Doja Cat; Boss Bitch,0,doja cat,50,Doja Cat,doja cat
21,90,129,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,109,22,6198420,2020-07-30,31,2020,2020-07-30,1596067200.0,2020-07-01,1,Doja Cat,0,Doja Cat; Boss Bitch,20,doja cat,100,Doja Cat,doja cat
22,92,134,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,129,23,5856434,2020-08-06,32,2020,2020-08-06,1596672000.0,2020-08-01,1,Doja Cat,0,Doja Cat; Boss Bitch,5,doja cat,100,Doja Cat,doja cat
23,94,134,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,134,24,5659724,2020-08-13,33,2020,2020-08-13,1597276800.0,2020-08-01,1,Doja Cat,0,Doja Cat; Boss Bitch,0,doja cat,50,Doja Cat,doja cat
24,97,150,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,134,25,5285987,2020-08-20,34,2020,2020-08-20,1597881600.0,2020-08-01,1,Doja Cat,0,Doja Cat; Boss Bitch,16,doja cat,100,Doja Cat,doja cat
25,99,160,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,150,26,5041053,2020-08-27,35,2020,2020-08-27,1598486400.0,2020-08-01,1,Doja Cat,0,Doja Cat; Boss Bitch,10,doja cat,100,Doja Cat,doja cat
26,101,163,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,160,27,4938610,2020-09-03,36,2020,2020-09-03,1599091200.0,2020-09-01,1,Doja Cat,0,Doja Cat; Boss Bitch,3,doja cat,100,Doja Cat,doja cat
27,103,177,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,163,28,4769806,2020-09-10,37,2020,2020-09-10,1599696000.0,2020-09-01,1,Doja Cat,0,Doja Cat; Boss Bitch,14,doja cat,100,Doja Cat,doja cat
28,105,191,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,177,29,4620838,2020-09-17,38,2020,2020-09-17,1600300800.0,2020-09-01,1,Doja Cat,0,Doja Cat; Boss Bitch,14,doja cat,100,Doja Cat,doja cat
0,0,90,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,90,-1,1,6373833,2019-11-14,46,2019,2019-11-14,1573689600.0,2019-11-01,1,Doja Cat,0,Doja Cat; Candy,0,doja cat,0,Doja Cat,doja cat
1,2,81,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,81,90,2,6937409,2019-11-21,47,2019,2019-11-21,1574294400.0,2019-11-01,1,Doja Cat,0,Doja Cat; Candy,-9,doja cat,75,Doja Cat,doja cat
2,4,89,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,81,81,3,6713859,2019-11-28,48,2019,2019-11-28,1574899200.0,2019-11-01,1,Doja Cat,0,Doja Cat; Candy,8,doja cat,100,Doja Cat,doja cat
3,6,107,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,81,89,4,6235278,2019-12-05,49,2019,2019-12-05,1575504000.0,2019-12-01,1,Doja Cat,0,Doja Cat; Candy,18,doja cat,100,Doja Cat,doja cat
4,7,171,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,81,107,5,5581014,2019-12-12,50,2019,2019-12-12,1576108800.0,2019-12-01,1,Doja Cat,0,Doja Cat; Candy,64,doja cat,100,Doja Cat,doja cat
5,8,163,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,81,171,6,5755179,2019-12-19,51,2019,2019-12-19,1576713600.0,2019-12-01,1,Doja Cat,0,Doja Cat; Candy,-8,doja cat,75,Doja Cat,doja cat
6,10,128,spotify:track:1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,MAU Records,81,-1,7,5632102,2020-01-02,1,2020,2020-01-02,1577923200.0,2020-01-01,1,Doja Cat,0,Doja Cat; Candy,-35,doja cat,75,Doja Cat,doja cat
0,546,89,spotify:track:1xemKSmCnH59ze3KX5wwgH,Doja Cat,Demons,Kemosabe Records/RCA Records,89,-1,1,10328727,2023-09-07,36,2023,2023-09-07,1694044800.0,2023-09-01,1,Doja Cat,0,Doja Cat; Demons,0,doja cat,0,Doja Cat,doja cat
0,95,170,spotify:track:3aA6xB0tOilDDX17fIJ0Bl,Doja Cat,Freak,Kemosabe Records/RCA Records,170,-1,1,4736059,2020-08-13,33,2020,2020-08-13,1597276800.0,2020-08-01,1,Doja Cat,0,Doja Cat; Freak,0,doja cat,0,Doja Cat,doja cat
