rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,1,1,16,40016109,2025-05-29
2,spotify:track:27xkOIER6uDLKALIelHylZ,Jin,Don’t Say You Love Me,BIGHIT MUSIC,2,7,2,37534471,2025-05-29
3,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,1,2,41,34869088,2025-05-29
4,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1,3,54,32882888,2025-05-29
5,spotify:track:0FTmksd2dxiE5e3rWyJXs6,sombr,back to friends,Warner Records,4,4,10,29290202,2025-05-29
6,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,5,32,24991878,2025-05-29
7,spotify:track:6iOndD4OFo7GkaDypWQIou,"W Sound, Beéle, Ovy On The Drums",La Plena - W Sound 05,WEA Latina,5,6,13,24545831,2025-05-29
8,spotify:track:4AajxCEwGEsmHmT4H1TwjY,sombr,undressed,Warner Records,8,9,9,24407147,2025-05-29
9,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1,18,45,21594935,2025-05-29
10,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,8,21,21567226,2025-05-29
11,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,9,11,54,21357940,2025-05-29
12,spotify:track:4e6TmHCC4PRUj75knNplNP,"Fourtwnty, Charita Utami",Mangu,Fourtwnty Music,10,10,6,21063135,2025-05-29
13,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",2,13,27,20325104,2025-05-29
14,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",3,14,32,20217609,2025-05-29
15,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,16,71,20073959,2025-05-29
16,spotify:track:0fK7ie6XwGxQTIkpFoWkd1,JENNIE,like JENNIE,OA Entertainment/Columbia,6,12,12,19976970,2025-05-29
17,spotify:track:21IYMdzTrzSe191Cy5eMap,Gigi Perez,Sailor Song,"Outtahere, LLC / Island Records",7,15,41,19673617,2025-05-29
18,spotify:track:0QCIpQV3twfqo9kh0t8Zza,"MOLIY, Silent Addy, Skillibeng, Shenseea",Shake It To The Max (FLY) - Remix,WONDERGIRL LLC,18,33,3,18757127,2025-05-29
19,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,1,20,59,18539237,2025-05-29
20,spotify:track:3hpm0fTeSqlhJbnqAgaLZs,Fuerza Regida,Marlboro Rojo,Rancho Humilde/Street Mob Records/Sony Music Latin,20,21,3,18457761,2025-05-29
21,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,4,17,21,18319868,2025-05-29
22,spotify:track:4WFgvKVfEhb3IUAFGrutTR,Ravyn Lenae,Love Me Not,Atlantic Records,20,22,10,18280578,2025-05-29
23,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,23,23,91,18235979,2025-05-29
24,spotify:track:04emojnbYkrRmv5qtJcgVP,"Morgan Wallen, Tate McRae",What I Want (feat. Tate McRae),Big Loud Records / Mercury Records / Republic Records,19,19,2,16955296,2025-05-29
25,spotify:track:6eLQXa6uk2EW8drsiKbABZ,Fuerza Regida,TU SANCHO,Rancho Humilde/Street Mob Records/Sony Music Latin,25,64,2,16793739,2025-05-29
26,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,2,29,102,16744590,2025-05-29
27,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,3,27,35,16678697,2025-05-29
