collab_artist,number of times,main_artist
Ozuna,1,DJ Snake
Selena Gomez,1,DJ Snake
Rich Brian,1,DJ Snake
Rick Ross,1,DJ Snake
LISA,1,DJ Snake
Megan Thee Stallion,1,DJ Snake
