collab_artist,number of times,main_artist
oygli,1,Beenzino
Y2K92,1,Beenzino
Cautious Clay,1,Beenzino
Bek Hyunjin,1,Beenzino
250,1,Beenzino
Kim Ximya,1,Beenzino
Lance Skiiiwalker,1,Beenzino
