collab_artist,number of times,main_artist
Charlie Puth,1,Calvin Harris
Dua Lipa,1,Calvin Harris
Tom Grennan,1,Calvin Harris
Normani,1,Calvin Harris
Justin Timberlake,1,Calvin Harris
Offset,1,Calvin Harris
Shenseea,1,Calvin Harris
Tinashe,1,Calvin Harris
Young Thug,1,Calvin Harris
Halsey,1,Calvin Harris
Pharrell Williams,1,Calvin Harris
