collab_artist,number of times,main_artist
Jung Kook,1,The Kid LAROI
Polo G,1,The Kid LAROI
Miley Cyrus,1,The Kid LAROI
Central Cee,1,The Kid LAROI
Stunna Gambino,1,The Kid LAROI
Justin Bieber,1,The Kid LAROI
