collab_artist,number of times,main_artist
Crush,1,CODE KUNST
WENDY,1,CODE KUNST
Jay Park,1,CODE KUNST
Yerin Baek,1,CODE KUNST
Gaeko,1,CODE KUNST
Tabber,1,CODE KUNST
mino,1,CODE KUNST
LeeHi,1,CODE KUNST
