collab_artist,number of times,main_artist
Jay Park,2,Lee Young Ji
Jambino,2,Lee Young Ji
XINSAYNE,1,Lee Young Ji
pH,1,Lee Young Ji
So!YoON!,1,Lee Young Ji
D.O.,1,Lee Young Ji
toigo,1,Lee Young Ji
1,1,Lee Young Ji
J'Kyun,1,Lee Young Ji
