collab_artist,number of times,main_artist
Myke Towers,1,Camila Cabello
Ed Sheeran,1,Camila Cabello
Tainy,1,Camila Cabello
WILLOW,1,Camila Cabello
Playboi Carti,1,Camila Cabello
