rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:0bAkKNCQfWkexHFn7fIKns,Drake,In My Feelings,Cash Money/Drake LP6,1,1,3,51735,2018-07-19
2,spotify:track:36ONiya0OANYknz0GgJmwB,"Drake, Michael Jackson",Don’t Matter To Me (with Michael Jackson),Cash Money/Drake LP6,2,2,3,25518,2018-07-19
3,spotify:track:2Vx8E3K5icPZR7OCklWBXX,Drake,Nonstop,Cash Money/Drake LP6,1,3,3,24149,2018-07-19
4,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,Interscope Records*,1,4,7,22949,2018-07-19
5,spotify:track:2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Capitol,4,10,14,20116,2018-07-19
6,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,5,19,18883,2018-07-19
7,spotify:track:5IaHrVsrferBYDm0bDyABy,"Tyga, Offset",Taste (feat. Offset),Last Kings Music / EMPIRE,7,13,9,18766,2018-07-19
8,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,Ariana Grande,God is a woman,Republic Records,8,-1,1,18745,2018-07-19
9,spotify:track:6kPJZM97LwdG9QIsT7khp6,"Clean Bandit, Demi Lovato",Solo (feat. Demi Lovato),Atlantic Records UK,6,9,9,18248,2018-07-19
10,spotify:track:3nc420PXjTdBV5TN0gCFkS,"Martin Garrix, Khalid",Ocean (feat. Khalid),Epic Amsterdam,8,8,5,18162,2018-07-19
11,spotify:track:0s3nnoMeVWz3989MkNQiRf,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,5,7,10,17373,2018-07-19
12,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,1,11,12,16670,2018-07-19
13,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,"Jonas Blue, Jack & Jack",Rise,Positiva,13,19,8,16644,2018-07-19
14,spotify:track:4kWO6O1BUXcZmaxitpVUwp,"Tiësto, Dzeko, Preme, Post Malone",Jackie Chan,"Universal Music, a division of Universal International Music BV",13,18,9,15753,2018-07-19
15,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,UMGRI Interscope,3,15,10,15387,2018-07-19
16,spotify:track:1iSZPndzmY6NvL1jAtIvY1,Drake,I'm Upset,Cash Money/Drake LP6,5,6,8,15314,2018-07-19
17,spotify:track:58q2HKrzhC3ozto2nDdN4z,"Cardi B, Bad Bunny, J Balvin",I Like It,Atlantic/KSR,9,17,15,15209,2018-07-19
