rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:0a4MMyCrzT0En247IhqZbD,NewJeans,Hype Boy,ADOR,1,2,20,202079,2022-12-15
2,spotify:track:6RBziRcDeiho3iTPdtEeg9,Younha,Event Horizon,C9 Entertainment,1,3,11,191955,2022-12-15
3,spotify:track:1RDvyOk4WtPCtoqciJwVn8,"Jung Kook, BTS, FIFA Sound",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC,1,1,4,188811,2022-12-15
4,spotify:track:4fsQ0K37TOXa3hEQfjEic1,LE SSERAFIM,ANTIFRAGILE,SOURCE MUSIC,1,4,9,186297,2022-12-15
5,spotify:track:3XfngyuVjltVRHSsLjrCRO,"JUSTHIS, R.Tee, DON MALIK, Huh, KHAN, Mckdaddy, Los",MY WAY (Prod. R.Tee),Genie Music Corporation,5,7,2,139982,2022-12-15
6,spotify:track:2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,Starship Entertainment,1,8,17,128784,2022-12-15
7,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,NewJeans,Attention,ADOR,1,9,20,128535,2022-12-15
8,spotify:track:5Odq8ohlgIbQKMZivbWkEo,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,1,6,25,126319,2022-12-15
9,spotify:track:5p8ThxM2OhJ0igfxkz0Z1q,"RM, Youjeen",Wild Flower (with youjeen),BIGHIT MUSIC,5,5,2,105024,2022-12-15
10,spotify:track:6NnCWIWV740gP7DQ8kqdIE,(G)I-DLE,Nxde,Cube Entertainment,1,10,9,95888,2022-12-15
11,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,11,31,10,90913,2022-12-15
12,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,IVE,LOVE DIVE,STARSHIP Entertainment,1,12,37,88429,2022-12-15
13,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,5,27,15,88221,2022-12-15
14,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,8,28,15,84027,2022-12-15
