rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2eLe81VDUQ5f0xFfc9cMWz,"sokodomo, Zion.T, Wonstein","MERRY-GO-ROUND (Feat. Zion.T, Wonstein) (Prod. Slom)",Genie Music Corporation,1,1,3,177110,2021-12-02
2,spotify:track:5g2Ik0WJG9rqu97nCLcQhV,"BE'O, MINO",Limousine (Feat. MINO) (Prod. GRAY),Genie Music Corporation,2,2,2,152041,2021-12-02
3,spotify:track:1GFS1xMbcAWXf5W0tSuZev,"Basick, Leellamarz","Meeting is easy, parting is hard (Feat. Leellamarz) (Prod. TOIL)",Genie Music Corporation,3,3,2,85621,2021-12-02
4,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,5,21,70252,2021-12-02
5,spotify:track:36kGkexLBfRK1hqdJ6qmaE,"Anandelight, unofficialboyy, BE'O, Geegooin, Mudd the student, MINO",BREATHE (Feat. MINO) (Prod. GRAY),Genie Music Corporation,2,4,4,68809,2021-12-02
6,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,1,6,10,67199,2021-12-02
7,spotify:track:3ijq6sRH7PgRabMb83VvQO,"Gaeko, Ourealgoat, SINCE, Ahn byeong woong, Tabber, Gwangil Jo, CODE KUNST",Wake Up (Prod. CODE KUNST),Genie Music Corporation,3,7,4,63165,2021-12-02
8,spotify:track:0AF50NdDzZ3cze2O0SyjXf,"Mudd the student, AKMU",Dissonance (Feat. AKMU) (Prod. GRAY),Genie Music Corporation,8,-1,1,60158,2021-12-02
9,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,4,8,7,55526,2021-12-02
10,spotify:track:3dbLT62Cvs46Ju7a8gpr36,aespa,Savage,SM Entertainment,1,9,9,53520,2021-12-02
11,spotify:track:3sMyDgDEGNCAOIvlEs6PR7,"BE'O, Coogie, Loco",MBTI (Feat. Coogie & Loco) (Prod. GRAY),Genie Music Corporation,11,-1,1,53262,2021-12-02
12,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,1,10,28,50444,2021-12-02
13,spotify:track:5eXBXreN3d1zdj6Sa8dS0u,BTS,Permission to Dance,BIGHIT MUSIC,1,14,21,46575,2021-12-02
14,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,4,15,12,44629,2021-12-02
15,spotify:track:4iMaBhUaR1xfkobeLEEQyx,"Gwangil Jo, CODE KUNST, Gaeko, Nucksal","Waterbomb (Feat. Gaeko, Nucksal) (Prod. CODE KUNST)",Genie Music Corporation,15,-1,1,43185,2021-12-02
16,spotify:track:2g0LdZQce9xlcHb1mBJyuz,IU,strawberry moon,EDAM Entertainment,1,13,7,43083,2021-12-02
17,spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,17,23,5,41743,2021-12-02
18,spotify:track:4XI5Kdm1zdSFxdIGd9xUVT,"KOONTA, YUMDDA, ASH ISLAND","gganbu (Feat. YUMDDA, ASH ISLAND) (Prod. TOIL)",Genie Music Corporation,11,11,2,41532,2021-12-02
19,spotify:track:0o420trQgUtPnbMgCEAEKi,"Basick, YUMDDA, punchnello","08Basick (Feat. Yumdda, punchnello)",Genie Music Corporation,19,-1,1,40319,2021-12-02
20,spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),Republic Records,5,12,4,39956,2021-12-02
21,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,aespa,Next Level,SM Entertainment,1,21,29,39800,2021-12-02
22,spotify:track:7sMBvZCSUl99bJLXZaLa0b,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,Aftermath Entertainment/Atlantic,9,17,4,39501,2021-12-02
23,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,3,25,23,38189,2021-12-02
24,spotify:track:7gXMkqirKU23zgdlSAb00a,BE'O,Suddenly,"Genie Music Corporation, Stone Music Entertainment",24,28,7,38144,2021-12-02
25,spotify:track:5oD7cKg3DRl2HFuybvVsI5,"SINCE, Tabber, CODE KUNST, Gaeko, Kid Milli","Reset (Feat. Gaeko, Kid Milli) (Prod. CODE KUNST)",Genie Music Corporation,16,16,2,37759,2021-12-02
26,spotify:track:6oKcSOOwqdyNjyL4HiviRH,"sokodomo, Paloalto, lIlBOI","BE ! (Feat. Paloalto, lIlBOI) (Prod. PEEJAY & Slom)",Genie Music Corporation,26,-1,1,36851,2021-12-02
27,spotify:track:5UJTNrW72ZMubW2wKBf8g2,"Don Mills, northfacegawd, sokodomo, Khakii, A-chess",TROUBLE (Prod. Slom),Genie Music Corporation,11,20,4,36482,2021-12-02
28,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,6,26,19,36402,2021-12-02
29,spotify:track:2J0TRU2EDG29qlmxdGa4xa,TWICE,SCIENTIST,Republic Records - TWICE,19,24,3,35634,2021-12-02
30,spotify:track:1F5MRky5joGXiNlsfUdaXa,"YUMDDA, TOIL, KOONTA, Basick, 365LIT, HWANG JI SANG, Song Min Young",Memories of You and Me,Genie Music Corporation,16,22,4,35343,2021-12-02
31,spotify:track:4iJprGt1rt5iy0sxXXaRWn,"D-Hack, PATEKO",OHAYO MY NIGHT,NEOKIDZ,16,30,23,34225,2021-12-02
32,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,15,32,14,34058,2021-12-02
33,spotify:track:1cYDmIZtF2SGveyqhc7X1Y,"Mudd the student, MINO, BOBBY","MOSS (Feat. MINO, BOBBY) (Prod. MINO)",Genie Music Corporation,18,18,2,33818,2021-12-02
34,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Adele,Oh My God,Columbia,19,19,2,33723,2021-12-02
35,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,1,34,44,32629,2021-12-02
36,spotify:track:6zdgPI0zkt6xJSUoTLud8v,"KOONTA, Jung In",Hopefully (Feat. Jung In) (Prod. TOIL),Genie Music Corporation,36,-1,1,32562,2021-12-02
37,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,23,29,3,32465,2021-12-02
38,spotify:track:03qu1u4hDyepQQi2lNxCka,Lee Mujin,Traffic light,ShowPLAY ENTERTAINMENT,11,36,25,30715,2021-12-02
39,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,12,33,12,30594,2021-12-02
40,spotify:track:57XAvyTHdoBycdsJ9h9dKK,"SINCE, CODE KUNST, GIRIBOY, pH-1, Gaeko","FACE TIME (Feat. GIRIBOY, pH-1, Gaeko) (Prod. CODE KUNST)",Genie Music Corporation,40,-1,1,30492,2021-12-02
41,spotify:track:4t2FIqZJORKZGSKg30SShr,"AKMU, IU",NAKKA (with IU),YG Entertainment,4,38,19,29972,2021-12-02
42,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,42,60,4,29636,2021-12-02
43,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,37,37,29563,2021-12-02
44,spotify:track:10IfXtjKQmOiON7tNAHv0y,JIN,Yours,"에이스토리, 모스트콘텐츠",15,27,4,29047,2021-12-02
45,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,22,40,44,28978,2021-12-02
46,spotify:track:4r34Yi0eltsu1tp6z4lq3x,JEON SOMI,XOXO,THE BLACK LABEL/Interscope Records,19,35,5,27617,2021-12-02
47,spotify:track:2ERZ0YZSFysdePb3G7t0p4,"Gwangil Jo, Gaeko, JUSTHIS, CODE KUNST",Thorn (Prod. CODE KUNST),Genie Music Corporation,31,31,3,27469,2021-12-02
48,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,48,62,4,27140,2021-12-02
49,spotify:track:5xrtzzzikpG3BLbo4q1Yul,IU,LILAC,EDAM Entertainment,1,42,37,26578,2021-12-02
50,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,50,80,2,26521,2021-12-02
51,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,2,46,34,25768,2021-12-02
52,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,35,39,16,25734,2021-12-02
53,spotify:track:6LnEoRQKMcaFTR5UvaKuBy,SEVENTEEN,Rock with you,PLEDIS Entertainment,6,41,6,23502,2021-12-02
54,spotify:track:1qE8DOtw7zdXHMgZm20eLM,TWICE,The Feels,Republic Records - TWICE,21,44,9,23027,2021-12-02
55,spotify:track:1LPSkqVhWVRUkKE03YUkpB,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,1,47,39,22673,2021-12-02
56,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,56,68,6,22130,2021-12-02
57,spotify:track:2R8MZR1RCP4cIJITHDPRbY,NCT 127,Favorite (Vampire),SM Entertainment,5,43,6,22053,2021-12-02
58,spotify:track:6cqH1q7g5GeRVQVMK1Vc7f,TAEYEON,Weekend,SM Entertainment,4,49,22,21147,2021-12-02
59,spotify:track:59c0HrzmHfyQs6LgDw5cHe,ITZY,LOCO,Republic Records - ITZY,10,50,10,21136,2021-12-02
60,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,38,52,6,20888,2021-12-02
61,spotify:track:5nCwjUUsmBuNZKn9Xu10Os,IU,Celebrity,EDAM Entertainment,3,54,40,20514,2021-12-02
62,spotify:track:6w8ZPYdnGajyfPddTWdthN,Adele,Can I Get It,Columbia,45,45,2,20473,2021-12-02
63,spotify:track:66hfy09gzJOp4NMZWD1jEy,"Anandelight, LeeHi",High (Feat. LeeHi) (Prod. GRAY),Genie Music Corporation,63,-1,1,20350,2021-12-02
64,spotify:track:6SpPr7K4YQ2wp8jU6uOTmQ,Red Velvet,Queendom,SM Entertainment,2,53,16,19633,2021-12-02
65,spotify:track:6JeleVHUHrdvgiFESE33ZU,ASH ISLAND,MELODY,"Genie Music Corporation, Stone Music Entertainment",17,61,40,19376,2021-12-02
66,spotify:track:2bZIDMpzVooosmPHn0tHnd,STAYC,STEREOTYPE,High Up Entertainment,9,56,13,18948,2021-12-02
67,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,67,125,2,18604,2021-12-02
