rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,3,8,317115,2023-05-18
2,spotify:track:51vRumtqbkNW9wrKfESwfu,"LE SSERAFIM, Nile Rodgers",UNFORGIVEN (feat. Nile Rodgers),SOURCE MUSIC,1,1,3,284458,2023-05-18
3,spotify:track:70t7Q6AYG6ZgTYmJWcnkUM,IVE,I AM,Starship Entertainment,1,2,6,278342,2023-05-18
4,spotify:track:1ULdASrNy5rurl1TZfFaMP,aespa,Spicy,SM Entertainment / Warner Records,4,13,2,259509,2023-05-18
5,spotify:track:0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),BIGHIT MUSIC,4,4,8,238568,2023-05-18
6,spotify:track:59hBR0BCtJsfIbV9VzCVAp,Jimin,Set Me Free Pt.2,BIGHIT MUSIC,2,9,9,191797,2023-05-18
7,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,YOASOBI,アイドル,YOASOBI,6,6,6,187066,2023-05-18
8,spotify:track:7foeH2Emgq8A3LWk3q6dat,IVE,Kitsch,Starship Entertainment,2,5,8,180111,2023-05-18
9,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,FIFTY FIFTY,Cupid - Twin Ver.,WM Korea,9,10,10,165827,2023-05-18
10,spotify:track:65FftemJ1DbbZ45DUfHJXE,NewJeans,OMG,ADOR,1,7,20,160649,2023-05-18
11,spotify:track:5qyjy0xfsHNzWxvXkHVB85,"Jimin, JVKE, Fast & Furious: The Fast Saga, Kodak Black, NLE Choppa, Muni Long","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",APG Inc – FF10,11,69,2,149018,2023-05-18
12,spotify:track:3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,1,11,22,146170,2023-05-18
13,spotify:track:3AOf6YEpxQ894FmrwI9k96,SEVENTEEN,Super,PLEDIS Entertainment,6,8,4,145661,2023-05-18
14,spotify:track:5mg3VB3Qh7jcR5kAAC4DSV,FIFTY FIFTY,Cupid,WM Korea,10,12,11,137747,2023-05-18
15,spotify:track:4IJsVXbSeGPUrgwpVoHmlg,BTS,The Planet,BIGHIT MUSIC,15,-1,1,125335,2023-05-18
16,spotify:track:0a4MMyCrzT0En247IhqZbD,NewJeans,Hype Boy,ADOR,1,15,42,124503,2023-05-18
17,spotify:track:4uOBL4DDWWVx4RhYKlPbPC,(G)I-DLE,Queencard,Cube Entertainment,17,-1,1,123223,2023-05-18
18,spotify:track:69CrOS7vEHIrhC2ILyEi0s,JISOO,FLOWER,YG Entertainment/Interscope Records,3,14,7,119383,2023-05-18
19,spotify:track:6auT8cRBu3BgPRBrdVBY15,Lim Young Woong,London Boy,물고기뮤직,14,17,26,108002,2023-05-18
20,spotify:track:5Odq8ohlgIbQKMZivbWkEo,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,1,19,47,103582,2023-05-18
21,spotify:track:2tA3NP12r4niSRhb9Y6AoY,Lim Young Woong,Polaroid,물고기뮤직,16,20,26,103233,2023-05-18
22,spotify:track:4bjN59DRXFRxBE1g5ne6B1,Agust D,Haegeum,BIGHIT MUSIC,10,18,4,98961,2023-05-18
23,spotify:track:3gmn76fCtpDazGMnN0QMHX,imase,NIGHT DANCER,Universal Music LLC,6,21,17,97533,2023-05-18
24,spotify:track:6nICBdDevG4NZysIqDFPEa,aespa,Thirsty,SM Entertainment / Warner Records,24,35,2,95382,2023-05-18
25,spotify:track:5Hfnps0jaWFpYg55WOPexG,Jimin,Alone,BIGHIT MUSIC,9,26,8,95314,2023-05-18
26,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,Lim Young Woong,If We Ever Meet Again,물고기뮤직,5,24,54,93595,2023-05-18
27,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,Jimin,Face-off,BIGHIT MUSIC,8,23,8,92315,2023-05-18
28,spotify:track:0bMoNdAnxNR0OuQbGDovrr,LE SSERAFIM,ANTIFRAGILE,SOURCE MUSIC,1,25,31,88891,2023-05-18
29,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,NewJeans,Attention,ADOR,1,29,42,85387,2023-05-18
