rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:5IvqTpprgCdj6dcw588MPZ,"Soa Mattrix, Soulful G, Shaun 101",uThando,Gaba Cannal Music,1,2,17,81459,2020-12-31
2,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money Records/ TenThousand Projects,1,1,20,73757,2020-12-31
3,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,6,57,71580,2020-12-31
4,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,5,20,71488,2020-12-31
5,spotify:track:1ORbu4FMNtNn0ZmwaCmiPb,"Big Zulu, Riky Rick, Intaba Yase Dubai",Mali Eningi,Nkabi Records,1,3,5,71004,2020-12-31
6,spotify:track:10sQHZ1h3LYoNGGMDSDx49,"Reece Madlisa, Zuma, Mr JazziQ, Busta 929",Sithi Sithi,Black Is Brown Ent & Prime Hold Consulting,6,14,8,67696,2020-12-31
7,spotify:track:0kNOuZYnpu1RiQTWXUUzE8,"Major League Djz, Abidoza, Mpho Sebina",Dinaledi,Universal Music (Pty) Ltd.,7,13,8,66406,2020-12-31
8,spotify:track:3pLUJWBRx9PBdphuNxn3Ka,Blaq Diamond,Summer YoMuthi,Ambitiouz Entertainment,8,20,6,64982,2020-12-31
9,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,8,9,11,63742,2020-12-31
10,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,5,10,24,63331,2020-12-31
11,spotify:track:4KHNX2uuE1USVfokLMjlry,"Mr JazziQ, 9umba, Zuma, Mpura",uLazi,Black Is Brown Ent & Prime Hold Consulting,11,18,6,61735,2020-12-31
12,spotify:track:5JiC9aVRdEaEylSPhs9SXC,"Mapara A Jazz, Ntosh Gazi, Colano",John Vuli Gate,Open Mic Productions,1,22,12,61708,2020-12-31
13,spotify:track:3am2BKue6ewiBUxjkPEAQd,"Tyler ICU, Nicole Elocin, Kabza De Small, DJ Maphorisa",Bella Ciao,New Money Gang,13,21,14,61577,2020-12-31
14,spotify:track:6zFMeegAMYQo0mt8rXtrli,Lil Nas X,HOLIDAY,Columbia,5,7,7,61147,2020-12-31
15,spotify:track:7DsqUINZuae9IbmMAQgx6y,"Reece Madlisa, Zuma, Mr JazziQ, Busta 929",Jazzidisciples (Zlele),Black Is Brown Ent & Prime Hold Consulting,15,27,19,55302,2020-12-31
16,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,2,4,13,52839,2020-12-31
17,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,2,19,10,51519,2020-12-31
18,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,14,17,5,50874,2020-12-31
