rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:0Ek5bneviajgSzZGonWfds,"Daliwonga, Mellow & Sleazy, M.J",Abo Mvelo (feat. Mellow & Sleazy & M.J),New Money Gang Records,1,1,4,157699,2022-04-14
2,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,Generation Now/Atlantic,2,-1,1,156584,2022-04-14
3,spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,Columbia,2,2,2,138775,2022-04-14
4,spotify:track:7BH6nyhnWTSfMUwwrCYbJF,"Q-Mark, TpZee, Afriikan Papi",Paris,Cloud9ne Entertainment,1,3,18,126502,2022-04-14
5,spotify:track:584B5N5x0phtVVpBtSNcPt,"Wanitwa Mos, Master KG, Nkosazana Daughter, Basetsana, Obeey Amor",Dali Nguwe,Wanitwa Mos Entertainment,2,4,17,117501,2022-04-14
6,spotify:track:03GRsjCSytQo3LuspJayKT,"9umba, TOSS, Mdoovar, Sir Trill, Sino Msolo, Lady Du, Young Stunna, Slade",uMlando,Sowetocool,2,5,13,111552,2022-04-14
7,spotify:track:5z6oqX6l6kTSPB9gSRnLzE,"Uncle Waffles, Tony Duardo, Sino Msolo, BoiBizza",Tanzania,Kreativekornerr,7,8,4,107814,2022-04-14
8,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,5,7,67,100972,2022-04-14
9,spotify:track:7c5rKCDYYbyBsLlJ00NgCD,"DBN Gogo, TNK MusiQ, DJ Stopper, Eltonk SA",Bells,Universal Music (Pty) Ltd.,4,6,6,97017,2022-04-14
10,spotify:track:5fSBPtedqX65IaJlyGHbK0,"Major League Djz, Nvcho, Mathandos, C4 DJs",BAKWA LAH,Major League Music Under Exclusive License to emPawa Africa Limited,5,9,11,86808,2022-04-14
11,spotify:track:40KwdYRfKnTWTsXyxmR5bp,"Pabi Cooper, Focalistic, Ch'cco, LuuDadeejay, Nobantu Vilakazi",Banyana Ke Bafana,Cooper Entertainment,8,10,3,85580,2022-04-14
12,spotify:track:2UNdr8gnOQrVkSmLDeC59w,"Musa Keys, Loui",Selema (Po Po),Keys Records,11,11,12,83672,2022-04-14
13,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,13,15,34,75833,2022-04-14
14,spotify:track:6F70m9aMK4PSJKBfp1H8DZ,"Kabza De Small, DJ Maphorisa, Ami Faku",Asibe Happy,Piano Hub,1,12,22,72665,2022-04-14
15,spotify:track:7jeXFt3u9o8PveE4CHSOs0,"Busta 929, Boohle",Ngixolele,Thupa Industry,1,14,24,71261,2022-04-14
16,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,16,40,70824,2022-04-14
17,spotify:track:4X4NsxuVdB1ygIMbHuctBz,"DBN Gogo, Felo Le Tee, Pabi Cooper, Young Stunna",Bambelela,Universal Music (Pty) Ltd.,9,17,8,70721,2022-04-14
18,spotify:track:0Fts0ctd6WoZPjffe6VlCD,"Venom, Shishiliza, Yumbs, Raspy, Blxckie, Riky Rick, Tshego","Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",Sound African Recordings,2,13,9,68972,2022-04-14
19,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,18,26,68530,2022-04-14
20,spotify:track:2qxgejJTaZIHNSHDD22Uhl,"Kabza De Small, DJ Maphorisa, Ami Faku",Abalele,Piano Hub,1,19,30,67877,2022-04-14
21,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,11,20,31,67276,2022-04-14
22,spotify:track:3rDd1X68wGTaKYRATrcARb,"Felo Le Tee, Myztro, Daliwonga",Dipatje Tsa Felo (feat. Daliwonga),New Money Gang Records,7,23,17,65728,2022-04-14
23,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,1,21,42,65717,2022-04-14
24,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,8,22,35,65283,2022-04-14
25,spotify:track:7pXNFEzqeZB8rIbcFtYTop,Black Sherif,Kwaku the Traveller,Blacko Management / EMPIRE,25,-1,1,65217,2022-04-14
26,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,20,26,23,64602,2022-04-14
27,spotify:track:2P22nuGMf26qeoX7P0oOuT,"Mr JazziQ, Kay Invictus, M.J, Mellow & Sleazy",Halala (feat. Mellow & Sleazy),Sound African Recordings,19,24,15,64368,2022-04-14
28,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,19,28,24,63827,2022-04-14
29,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,25,27,28,63224,2022-04-14
30,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,3,30,38,61869,2022-04-14
31,spotify:track:2dTQe0W5KXs6TNVV7yi2oS,"Young Stunna, Kabza De Small, DJ Maphorisa",Adiwele (feat. Kabza De Small & DJ Maphorisa),Piano Hub,1,25,26,61669,2022-04-14
32,spotify:track:1grMFirLZsqR452CEwBKSV,"Nomfundo Moh, Sha Sha, Ami Faku",Phakade Lami,Universal Music (Pty) Ltd.,17,29,24,57504,2022-04-14
