rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,1,3,2,125108,2021-07-08
2,spotify:track:1NaxpfTsKPGG3Dpw6Fnv35,"Cassper Nyovest, Abidoza, Boohle",Siyathandana,Universal Music (Pty) Ltd.,1,1,6,113775,2021-07-08
3,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,2,8,101782,2021-07-08
4,spotify:track:3rj4UYvUttaCsXNEuEqAyy,"DJ Maphorisa, Tyler ICU, Sir Trill, Daliwonga, Kabza De Small",Banyana,New Money Gang,1,4,11,92322,2021-07-08
5,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,5,11,3,80454,2021-07-08
6,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,3,5,13,80088,2021-07-08
7,spotify:track:66qOuPxn0XSg27YLKpdExn,"Dzo 729, Guyu Pane, YoungStunner",Ba Xolele - 729 Street Vocal,Simnandi Records,7,15,5,80029,2021-07-08
8,spotify:track:4nLJnkaFq9VNYVz1SxJsXi,"De Mthuda, Sir Trill, Da Muziqal Chef",John Wick,Universal Music (Pty) Ltd.,2,6,21,77477,2021-07-08
9,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,2,12,15,73076,2021-07-08
10,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Polo G,RAPSTAR,Columbia,3,10,13,72981,2021-07-08
11,spotify:track:1ix1dhMZI8cYXiyzHgun42,"DJ Maphorisa, Tyler ICU, Visca, Madumane, Mpura, Daliwonga",Izolo,New Money Gang,11,17,7,70890,2021-07-08
12,spotify:track:3ZDWlHNxPkVcjhRWJUvPz0,"Focalistic, Mr JazziQ, Lady Du, Mellow & Sleazy",GUPTA,18 Area Holdings,7,8,9,70114,2021-07-08
13,spotify:track:48WidxP9CqyYtk97pwGZ3c,"Brent Faiyaz, Drake, The Neptunes",Wasting Time ( feat. Drake & The Neptunes ),Lost kids,13,-1,1,69292,2021-07-08
14,spotify:track:0k4d5YPDr1r7FX77VdqWez,"Doja Cat, The Weeknd",You Right,Kemosabe Records/RCA Records,7,7,2,67081,2021-07-08
15,spotify:track:09mer8EOsqtdQ43Dqsm54m,"DJ Sumbody, Drip Gogo, The Lowkeys",Iyamemeza,Sound African Recordings,15,24,4,66253,2021-07-08
16,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,14,16,65479,2021-07-08
17,spotify:track:32dzOvkFzmjEPjPidQRxU4,"Kwiish SA, Njelic, MalumNator, De Mthuda",LiYoshona - Main Mix,Content Connect Africa,4,13,18,63902,2021-07-08
18,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,11,18,39,61527,2021-07-08
19,spotify:track:5hMRPijl4hm6jOnDhT5EbY,"De Mthuda, Sir Trill, Da Muziqal Chef",Abekho Ready - Maplankeng Reshuffle,Universal Music (Pty) Ltd.,19,19,15,60586,2021-07-08
20,spotify:track:4ckpR1gCb3PuoDAbEA9a66,"Musa Keys, Sir Trill, Nobantu Vilakazi",Vula Mlomo,Keys Records,4,16,17,57940,2021-07-08
21,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,2,23,38,57861,2021-07-08
22,spotify:track:0BGwAKW4u8kWOhWFflZxfl,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),8,21,27,57414,2021-07-08
23,spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,4,26,18,56366,2021-07-08
