rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
22,"spotify:track:1xs8bOvm3IzEYmcLJVOc34","Ayra Starr","Rush","Mavin Records",1,19,23,"149058"
23,"spotify:track:2eknBYpfzA4Mp5zWHMGac5","Young Jonn","If You Leave","Chocolate City Music",17,21,18,"143354"
24,"spotify:track:1lrHmP6m1Qcmhwlg2yrjdU","Joeboy","Body & Soul","emPawa Africa Limited",11,17,5,"137412"
25,"spotify:track:56iVI65i40FrCO5p382IrK","Seyi Vibez","Chance (Na Ham)","Vibez Inc / Dvpper Music",13,25,17,"128635"
26,"spotify:track:2qWwuCVeMjF9mUT0S5Iqvl","Fireboy DML, Asake","Bandana","YBNL Nation / EMPIRE",1,22,33,"128220"
27,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship Entertainment Ltd.",1,24,41,"125639"
28,"spotify:track:3dQBUVzA9qw3iUOfzRla8T","Mavins, Rema, Boy Spyce, Crayon, Bayanni, Magixx, LADIPOE, Ayra Starr, Johnny Drille","Won Da Mo","Mavin Records",1,26,16,"122291"
29,"spotify:track:2woGTVY8Vx46aYuXfMmwwE","BNXN fka Buju","Traboski","T.Y.E. / EMPIRE",2,28,13,"121917"
30,"spotify:track:7CDmOoIXrtknQN5zcpHRBr","Rexxie, Naira Marley, Skiibii, Wizkid","Abracadabra - Remix","HitxlabNG / Dvpper Music",30,68,2,"116857"
31,"spotify:track:1YUrCnmAEQbdmTeucn3WCl","Bella Shmurda, Omah Lay","Philo","Dangbana Republik",10,29,23,"115685"
32,"spotify:track:47rtDAZmqRUjba0V1en3XY","Kizz Daniel","RTID (Rich Till I Die)","FlyBoy INC / EMPIRE",8,27,7,"113146"
33,"spotify:track:2wgvxtggKVzPkl0smF2UzI","Asake","Organise","YBNL Nation / EMPIRE",1,30,25,"110935"
34,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",5,38,37,"107921"
35,"spotify:track:4MzOppXoeKvDsVaNMeOK3C","Ruger","Girlfriend","Columbia",5,37,36,"104265"
36,"spotify:track:3rmqNsOiGqqvFNTmGlzl4R","Bayanni","Ta Ta Ta","Mavin Records",6,32,12,"103869"
37,"spotify:track:1DA2ADZs6O28y2rmdmpekw","Wizkid, Ayra Starr","2 Sugar (feat. Ayra Starr)","Starboy/RCA Records",1,33,15,"103704"
38,"spotify:track:6McBvfxgkVfREmQPwTKBUn","Pheelz, Davido","Electricity","Rii Collective",3,34,27,"102525"
39,"spotify:track:65v99AWZyNz3aRmfrT2I7N","Omah Lay","i’m a mess","KeyQaad",10,36,32,"102524"
40,"spotify:track:5X55V3mn3RTvHAheUtL6LR","DJ Neptune, Ruger","Bienvenue","Neptune Records Under Exclusive License to emPawa Africa Limited",28,35,4,"102159"
41,"spotify:track:5hVjoL3sHepZROri63wBxP","Burna Boy","It's Plenty","Spaceship Entertainment Ltd.",2,44,33,"102026"
42,"spotify:track:6ewsOjbC1jWAZcjAhVxDs0","Asake","Peace Be Unto You (PBUY)","YBNL Nation / EMPIRE",1,45,37,"99948"
43,"spotify:track:7v6HbQggLsB2UUCqABkJoX","Minz, BNXN fka Buju, Blaqbonez","WO WO (Remix)","NSE Under Exclusive License to emPawa Africa Limited",21,31,5,"97378"
44,"spotify:track:6oOCGD2Sp9UTcDsuDz8Hdu","Omah Lay","understand","KeyQaad",20,41,54,"94834"
45,"spotify:track:3J5IO8OLj05dRaZjHBHS8D","Tiwa Savage, Asake","Loaded","222 Ent. / Everything Savage",4,43,16,"94267"
46,"spotify:track:2HYcI74UpbMMxLZ1m7Xnfn","Wizkid","Bad To Me","Starboy/RCA Records",3,47,24,"91873"
47,"spotify:track:3DfHEgzFDF893oP7lZTGbb","Ruger","Red Flags","Columbia",21,48,15,"89892"
48,"spotify:track:0HaRLPnr887lcQM2YQzkff","Burna Boy, Ed Sheeran","For My Hand (feat. Ed Sheeran)","Spaceship Entertainment Ltd.",1,46,33,"89082"
49,"spotify:track:3nTzEDC9sTD0YsC9C7osnN","Poco Lee, Hotkid","Otilo (Izz Gone)","Poco Lee distributed by Inglemind Digital",27,49,21,"87681"
50,"spotify:track:4Gasn91fsCefnN8zM5GjA8","Pheelz, BNXN fka Buju","Finesse","Rii Collective",1,42,52,"83899"
51,"spotify:track:3jpNez5xEOn21zVcZwOXIy","Wizard Chan","Earth Song","Azuri",40,40,5,"82973"
52,"spotify:track:0u2A4QNAMUyfQbgfVR3HvK","Kizz Daniel, EMPIRE","Cough (Odo)","EMPIRE",1,51,19,"75679"
53,"spotify:track:3ES1fBQACydIODlZmQS359","Mavins, Crayon, Ayra Starr, LADIPOE, Magixx, Boy Spyce","Overloading (OVERDOSE)","Mavin Records",2,53,41,"75160"
54,"spotify:track:0VjzaXw81JQJM61pzWwP8b","Asake","Nzaza","YBNL Nation / EMPIRE",6,50,25,"75042"
55,"spotify:track:32R7SBDSQmhDM4qUgzTc6z","ODUMODUBLVCK, Zlatan, ECko Miles","PICANTO","Varick St",44,59,14,"74545"
56,"spotify:track:7oDSvHJUY3NPdH9YKiCQwe","Seyi Vibez","Para Boi","Vibez Inc / Dvpper Music",18,62,7,"74002"
57,"spotify:track:6qk3jI8bKCgURI3h0d8zBZ","Wande Coal","Again","Starstruck Management, Inc. / EMPIRE",43,56,47,"73953"
58,"spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z","Timaya, BNXN fka Buju","Cold Outside","DM Records Limited",5,55,54,"73889"
59,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",5,52,43,"73832"
60,"spotify:track:1b83195i03SMUa1VWto8Z5","Lojay","MOTO","KORATORI RECORDINGS",50,71,3,"73295"
61,"spotify:track:4Qpilnxi20LRgYr3a9iOJA","Blaqbonez, Chike, Raybekah","Breaking The Yoke Of Love","Chocolate City Music",16,39,3,"72562"
62,"spotify:track:4A7sSA10D35HQUNrSOl5Zo","JAE5, Dave, BNXN fka Buju","Propeller (feat. Dave & BNXN)","Black Butter",2,70,31,"71277"
63,"spotify:track:14nSbMQqRo1BxshIjprVDO","Zinoleesky, Omah Lay","Last Time","Marlian Music",23,61,9,"70535"
64,"spotify:track:12cZWGf5ZgLcKubEW9mx5q","NF","HOPE","NF Real Music II",64,-1,1,"70494"
65,"spotify:track:3kKZsfJfTLHQOraQWL1KYE","Zlatan, Young Jonn","Astalavista","Zanku Records",32,64,13,"69435"
66,"spotify:track:3kqE7QmylUIJV3QXC6arrR","Victony","Kolomental","Encore Recordings",3,58,44,"69228"
67,"spotify:track:0hW02S9ACVYANz1ica10jH","Magixx, Ayra Starr","Love Don't Cost A Dime (Re-Up)","Mavin Records",21,63,54,"68666"
68,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",45,72,11,"67676"
69,"spotify:track:0CUJV0Hh512Ns7U2yGflqt","Asake","Ototo","YBNL Nation / EMPIRE",7,74,25,"65442"
70,"spotify:track:3zX0dMVPyLnut4t7WOPJ5Q","Pheelz","Pheelz Like Summer","Rii Collective",54,54,2,"64437"
71,"spotify:track:0Z5HVNSXGXHf7MDb0zJHVW","Wizkid, Skepta, Naira Marley","Wow (feat. Skepta & Naira Marley)","Starboy/RCA Records",3,69,15,"63801"
72,"spotify:track:3Ltm40eaHRss4nAg9EeAwV","Feranbanks, Zinoleesky","Cityboiz","Wire Entertainment Records / Gurusfiles Media",72,-1,1,"63613"
73,"spotify:track:0QsgVfmHRoEGmRHP7nnwEF","Seyi Vibez","Kun Faya Kun (Be and it is)","Vibez Inc / Dvpper Music",34,75,11,"63587"
74,"spotify:track:46gfN72BxmLvACx6Pve4XU","Asake","Dull","YBNL Nation / EMPIRE",4,60,25,"63482"
75,"spotify:track:7tZMF9Hn5uGsfC7zGXbSKM","Crayon","Ijo (Laba Laba)","Mavin Records/Blowtime Ent",15,67,34,"62329"
76,"spotify:track:3Ud4sHDjKfqVv7Z9djQnq0","T.Y.E, BNXN fka Buju","Omo Elewa","To Your Ears Entertainment",28,82,9,"62267"
77,"spotify:track:7d1aTQlsHMgWmkPywDi7h1","Asake, Olamide","Omo Ope (feat. Olamide)","Asake Music",2,65,54,"62148"
78,"spotify:track:7GJ2kXjIEPVky5mKR9ueB7","Seyi Vibez","Bullion Van","Vibez Inc / Dvpper Music",43,80,20,"60615"
79,"spotify:track:6NKuW3yaNXtloGw1RB8WUi","Mayorkun","Certified Loner (No Competition)","SM Entertainment West Africa Limited",6,73,36,"60533"
80,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",80,142,2,"60079"
81,"spotify:track:2XWEtuwV02B9L4UNQ2wf9W","Bella Shmurda","Contraband","Dangbana Republik",57,77,12,"59975"
82,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",34,81,12,"58479"
83,"spotify:track:213Ymlnss7DUsqG7Ut1HW0","Wizkid","Money & Love","Starboy/RCA Records",1,76,17,"56768"
84,"spotify:track:5q56SF85lKZBWF597tOcX2","Zinoleesky","Call of Duty","Marlian Music",4,83,26,"56755"
85,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",11,79,16,"56124"
86,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records/Jonzing World",1,91,54,"54897"
87,"spotify:track:2AKS1HhpLu2rgkojECUm3V","Fireboy DML","Playboy","YBNL Nation / EMPIRE",4,87,49,"54008"
88,"spotify:track:3yu5otkADG1ldufrPxABoo","Yarden","Wetin","ETINS RECORD LTD",68,88,10,"53696"
89,"spotify:track:1OGZU2zmK6x0UnM3yeZ4lR","Victony","Apollo","Encore Recordings",10,86,50,"53655"
90,"spotify:track:69wfr7vTgYSqSC3zO63uZ2","Blaqbonez, JAE5","BACK IN UNI","Chocolate City Music",9,78,20,"52953"
91,"spotify:track:5GdoVWihyGawpkgd8Y9ydx","Runtown","Things I Know","Soundgod Music",33,84,17,"52591"
92,"spotify:track:7echDVorySYxnup1HrR15b","Patoranking","Abobi","AMARI MUSIQ",92,-1,1,"52454"
93,"spotify:track:2IBrgYf3Hjw16c6oNwkZ9M","Young Jonn, Davido","Dada (feat. Davido) [Remix]","Chocolate City Music",5,90,43,"50814"
94,"spotify:track:4uSn4uo2QYTJcENcvVri96","Pheelz","Stand By You","Rii Collective",66,85,4,"50191"
95,"spotify:track:6othjWxN6khdhiLu9GdOtj","Zinoleesky","Loving You","Marlian Music",4,92,41,"48888"
96,"spotify:track:0rkpKiWmsAs2VApWKJQRuY","Black Sherif","Soja","Blacko Management / EMPIRE",23,89,23,"48779"
97,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",26,95,35,"48397"
98,"spotify:track:3zkyus0njMCL6phZmNNEeN","Central Cee","LET GO","Central Cee",51,99,10,"47952"
99,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",98,98,14,"47340"
100,"spotify:track:4cukkgbgG9P9PKouQ462aV","Omah Lay","bend you","KeyQaad",23,96,32,"46769"
101,"spotify:track:0sHyVWNc3nfxAYOTOwOlPx","Wizkid","Balance","Starboy/RCA Records",4,94,15,"46343"
102,"spotify:track:0Uc55PpDGme0CGXr7i1vzD","Seyi Vibez","Bank Of America","Vibez Inc / Dvpper Music",80,104,16,"46050"
103,"spotify:track:0ESoMa1oGHddkMeNodec7u","Mohbad","Peace","Marlian Music",59,97,23,"45677"
104,"spotify:track:1IiNgs5RGEYyGQFLXJvte5","BNXN fka Buju","In My Mind","T.Y.E. / EMPIRE",7,111,27,"45646"
105,"spotify:track:0s5nhb6ts6uCKAVnGg46y6","Burna Boy, Victony","Different Size (feat. Victony)","Spaceship Entertainment Ltd.",3,102,33,"44548"
106,"spotify:track:5v8Fxy6Zw8gOzi802lpDOt","Omah Lay","woman","KeyQaad",7,100,40,"44261"
107,"spotify:track:3F6xtKBO2YixpP8lFJTiGo","Black Sherif","Konongo Zongo","Blacko Management / EMPIRE",65,118,14,"43894"
108,"spotify:track:06UUKFWdB0NJIY0RfVfCYQ","Stormzy","Hide & Seek","0207 Def Jam",44,93,19,"43845"
109,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",75,106,32,"43547"
110,"spotify:track:3z4CGd63tpUn9a6oQSG0CI","Dave, Burna Boy","Location (feat. Burna Boy)","Neighbourhood",48,103,54,"42888"
111,"spotify:track:1QrbmrAxaoKlngNZ9XbeWw","Young Jonn","Normally","Chocolate City Music",42,101,34,"42766"
112,"spotify:track:6vy5gmpM2yuLAhDRtGOtPw","Ruger","WeWe","Columbia",25,105,36,"42051"
113,"spotify:track:5zNWfIlGEVQ72uzVOGgAiZ","Black Sherif","Oil in my Head","Blacko Management / EMPIRE",70,116,15,"41912"
114,"spotify:track:5p8e2CxX9frZepKoc8E9Z4","T.I BLAZE","Try","Dvpper Music",33,115,53,"41885"
115,"spotify:track:4XYpWMW1ec7GJW2Eq8UA9k","ODUMODUBLVCK","Dog Eat Dog","ANTIWORLD GLOBAL MUSIC",115,123,7,"41792"
116,"spotify:track:1zwZ26A7OA5wTrA3FejCLL","Lojay, Sarz","Monalisa","Metallic Music/1789",6,114,54,"41119"
117,"spotify:track:4G11wDzAKuCFqApL4g3ixC","Adekunle Gold, Davido","High","Afro Urban Records",10,122,54,"39924"
118,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",48,125,12,"39808"
119,"spotify:track:4k4pdUWX8632g7yByxC3rS","Asake, Burna Boy","Sungba (feat. Burna Boy) - Remix","YBNL Nation / EMPIRE",2,109,48,"39743"
120,"spotify:track:6hyTI3In7vu6fqFRoypcuz","Burna Boy","Common Person","Spaceship Entertainment Ltd.",7,113,33,"38706"
121,"spotify:track:4lDghGd035xrzGp6Yec2j1","Skiibii, Davido","Baddest Boy - Remix","More Grace Entertainment, Distributed by Dvpper",3,131,54,"38686"
122,"spotify:track:2XuLnQELesgnkCGZbSJHO0","Lil Kesh, Zinoleesky","Don't Call Me (feat. Zinoleesky)","Ziiki Media",6,130,54,"38468"
123,"spotify:track:1xQQJELCro7Fys7pUnHVYv","Wizkid","Frames (Who's Gonna Know)","Starboy/RCA Records",10,110,15,"38466"
124,"spotify:track:6459gZKddpOoPIH8PAcCwS","Fireboy DML","All Of Us (Ashawo)","YBNL Nation / EMPIRE",2,126,29,"38161"
125,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",125,137,7,"37819"
126,"spotify:track:3fVC3CwEACDYDXQ9mTjUmj","Seyi Vibez, Simi","Darling","Vibez Inc / Dvpper Music",65,121,16,"37619"
127,"spotify:track:3Xfwu3xtPqmJ4nM4jpBm8O","Tems","Damages","Leading Vibe Ltd",68,124,53,"37507"
128,"spotify:track:4eZZofkV1OQ9GDqAgHqNpA","Kizz Daniel, Tekno","Buga (Lo Lo Lo)","FlyBoy INC / EMPIRE",1,127,43,"37506"
129,"spotify:track:6PojTTCNlz3qo3qBKuUyaO","Mayorkun, Victony","Holy Father","SM Entertainment West Africa Limited",5,134,54,"37388"
130,"spotify:track:2S2E3xnYxDTSOfX9UvWU1n","Rexxie, Zinoleesky","NO MORE CONDITION","Hitxlab NG / Dvpper Music",84,141,11,"36934"
131,"spotify:track:77eZIuMTB9HrQ86L4ljqEX","Fave","Baby Riddim","TUMBLAR under exclusive license to emPawa Africa Limited",16,136,54,"36886"
132,"spotify:track:5M451NFsHwBrVwu3OEzueh","Zinoleesky","Odinaka","Marlian Music",24,132,9,"36645"
133,"spotify:track:2BqNwjG73bE2lvXeU7aKV6","SPINALL, Asake","Palazzo","TheCAPMusic",1,129,36,"36527"
134,"spotify:track:11Q7avc3GINHS2pSxso0vF","Bad Boy Timz, EMPIRE","Faya","EMPIRE",92,120,10,"36294"
135,"spotify:track:78kiUJc7UNo5x4xOhz8vZt","Seyi Vibez","IG Story","Vibez Inc / Dvpper Music",29,128,7,"35681"
136,"spotify:track:0mb1o4mFhrcPHivtlVNCGD","BNXN fka Buju, Wande Coal","Kenkele","T.Y.E. / EMPIRE",11,146,32,"35547"
137,"spotify:track:2FX0YSnyAJ8jxvysMiSp9P","Fridayy, Asake","Blessings (with Asake) - Remix","Lost In Melody, LLC / Def Jam Recordings",20,119,11,"35498"
138,"spotify:track:5GxeZ0u1qDX95nZwV055JS","Flavour","Game Changer (Dike)","2Nite Music Group",127,143,3,"35295"
139,"spotify:track:4BdSQteqYNDGU8oD487KEU","Moses Bliss, Festizie, Chizie","Miracle No Dey Tire Jesus","Spotlite Production",99,135,6,"35131"
140,"spotify:track:2QdqML21AFaQPWxmhuv1KW","Johnny Drille","How Are You (My Friend)","Mavin Records",26,112,19,"35015"
141,"spotify:track:4cL6ewTK0FjZKtbajym8zp","Reminisce, BNXN fka Buju, D Smoke","Hustle","LESROSESROUGE ENTERTAINMENT",20,147,53,"33860"
142,"spotify:track:6jdTkoEaer7XNGSblczoSu","Wizkid, BNXN fka Buju","Mood (feat. BNXN)","Starboy/RCA Records",29,158,54,"33731"
143,"spotify:track:78OD9RZjAyQcfsAigmRuGs","Zinoleesky","Kilofeshe","Marlian Music",119,163,18,"33388"
144,"spotify:track:0lWW0X74IvjNlgY5glykvY","BNXN fka Buju, Wizkid","Many Ways (feat. Wizkid)","T.Y.E. / EMPIRE",5,156,27,"33289"
145,"spotify:track:2psl5iNJCrmmm2XtS7LZqb","Rema","Soundgasm","Mavin Records/Jonzing World",21,181,45,"33243"
146,"spotify:track:0CLcMRrX7bhICfmxhuKNam","Zinoleesky","Yan Yan Yan","Marlian Music",32,198,9,"33241"
147,"spotify:track:3PnkEOvEKu7s2qQJ5mHpNl","Wande Coal","Come My Way","Starstruck Management / EMPIRE",32,152,54,"33073"
148,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",148,164,3,"32948"
149,"spotify:track:4iCUs97QSPyYaFmzDa25Tb","Asake","Dupe","YBNL Nation / EMPIRE",9,133,25,"32925"
150,"spotify:track:6sCvvleqKbeyOkQDieBYgp","Rihanna","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Roc Nation/Def Jam/Hollywood",12,140,17,"32923"
151,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",146,148,31,"32679"
152,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",26,189,26,"32661"
153,"spotify:track:3baPniPXS0iEII8rDUJdYP","Lojay, Sarz, Chris Brown","Monalisa","Metallic Music/1789",12,153,40,"32405"
154,"spotify:track:7xLP9GqWARDKSoGPsU3126","Black Sherif","45","Blacko Management / EMPIRE",43,151,20,"32155"
155,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",154,154,6,"32087"
156,"spotify:track:1PoJXULCvl03b1fiZmMxmd","Burna Boy","On The Low","Spaceship Entertainment Ltd.",66,162,41,"31954"
157,"spotify:track:1B5I5yqLpVI5EosZS6bJFs","Chris Brown, Wizkid","Call Me Every Day (feat. Wizkid)","Chris Brown Entertainment/RCA Records",2,160,36,"31923"
158,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",67,155,41,"31696"
159,"spotify:track:3qvZW1bLvAsJIUhYcuvf4F","Burna Boy, Stormzy","Real Life (feat. Stormzy)","Spaceship Entertainment Ltd.",78,161,28,"31523"
160,"spotify:track:6ug9fUi5oLLgQgOF1G8WkM","Lil Baby","California Breeze","Quality Control Music/Motown Records",56,166,19,"31421"
161,"spotify:track:0tGeAXX6eCghb9jGbUng4v","Seyi Vibez","Alaska","Vibez Inc / Dvpper Music",31,144,7,"31367"
162,"spotify:track:7oLKoGzQVwjZ91AzCn560T","Superstar Pride","PAINTING PICTURES","Superstar Pride under exclusive license to UnitedMasters LLC",162,-1,1,"31362"
163,"spotify:track:4MUlNqSrMeFAHA6VpJKMo8","Polo G, Future","No Time Wasted (feat. Future)","Columbia",163,-1,1,"31248"
164,"spotify:track:710LFusGR7o8QJ2sXxEVBB","SPINALL, Kemuel, Olamide","Bunda","TheCAPMusic",55,107,5,"31132"
165,"spotify:track:30vg5dgv2jtW6LCjgLnRSd","Vector, GoodGirl LA","Early Momo","GRAP Entertainment Limited",90,139,23,"30938"
166,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",146,168,33,"30724"
167,"spotify:track:3hn4MBWOme2k1oweg2tXak","Nathaniel Bassey, MERCY CHINWO BLESSED","Tobechukwu - Live","NATHANIEL BASSEY MUSIC PRODUCTIONS",167,-1,1,"30577"
168,"spotify:track:7EG6jjb43ggH49wY5AlKYR","Carterefe, Berri-Tiga","Machala","NEVILLE RECORDS",4,150,28,"30489"
169,"spotify:track:7ohROa13QK43JBRqfCmz4P","Lil Durk, Gunna","What Happened To Virgil (feat. Gunna)","Alamo",91,159,26,"30324"
170,"spotify:track:1DrfpnLvbwndPScRLwbUE0","Kizz Daniel","Pour Me Water","FlyBoy INC / EMPIRE",42,165,54,"30268"
171,"spotify:track:3qyoUqb7WeKilVuFchEnu8","Seyi Vibez","Psalm 23","Vibez Inc / Dvpper Music",39,157,11,"30153"
172,"spotify:track:4zqWVvzrPDFQmTH8lkeU5p","Phyno, Olamide","Ojemba","Penthauze",42,108,4,"30094"
173,"spotify:track:6m7W7XwChE0ogT0uevN21x","Seyi Vibez","BD Baby","Vibez Inc / Dvpper Music",61,149,17,"30000"
174,"spotify:track:1sDAPYzFftbXW5fhMl0oKI","King Perryy, Victony","Tight Condition","Continental",138,138,2,"29935"
175,"spotify:track:0mGcsaIOK2wL7ECV3BN5XD","CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)","WM South Africa",8,182,36,"29493"
176,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",170,173,11,"29166"
177,"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Mustard, Roddy Ricch","Ballin' (with Roddy Ricch)","10 Summers Records/Interscope Records",177,178,3,"29131"
178,"spotify:track:6g8Ztyoym7VNLEzl8alsJK","Bad Boy Timz","Move","Shock Absorbers Music / EMPIRE",34,192,32,"29007"
179,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",57,197,30,"29000"
180,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",31,172,36,"28981"
181,"spotify:track:3FskQrDXcY24ur2fCvz35O","Burna Boy","Ye","Spaceship Entertainment Ltd.",58,180,48,"28955"
182,"spotify:track:6UN73IYd0hZxLi8wFPMQij","Coi Leray","Players","Uptown / Republic Records",182,-1,1,"28907"
183,"spotify:track:5FG7Tl93LdH117jEKYl3Cm","Wizkid, Tems","Essence (feat. Tems)","Starboy/RCA Records",95,167,54,"28893"
184,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",184,-1,1,"28750"
185,"spotify:track:1VxjsBmtDT2Vmhr6YpW9G2","Soundz","Attention","AfroNext Ent LLC",185,-1,1,"28525"
186,"spotify:track:6tJR4nKLqO1mwb3mrVBGhc","Hyce","Vanilla (Sped Up)","Azuri",159,171,4,"28461"
187,"spotify:track:4vVjPTApwXZwB2H3mBq3ml","Quavo, Takeoff","HOTEL LOBBY (Unc & Phew)","Quality Control Music/Motown Records",129,174,18,"28272"
188,"spotify:track:4ucXeGcKKzubgHb932T6sl","Babyboy AV","Confession","AV",67,170,54,"28220"
189,"spotify:track:6rDbIKxHWteL6TnhLtj634","T.I BLAZE, Olamide","Sometimes - Remix","Bailey Music World / Dvpper Music",8,187,54,"28128"
190,"spotify:track:3Zlc8GxhUIJdARBKUHoubG","Bella Shmurda","New Born Fela","Dangbana Republik",24,175,30,"27907"
191,"spotify:track:0int0g8dikLn0uhd1b1iZu","Mohbad","Feel Good","Marlian Music",44,195,50,"27788"
