rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:1IMRi5UVOV77PsAgdWDvzh,"Chike, Mohbad",Egwu,"Brothers Records, under exclusive license to ONErpm",1,1,6,1072138,2024-01-25
2,spotify:track:6BWgLorAwF17ofyu8361HM,"Shallipopi, ODUMODUBLVCK",Cast,Dvpper Digital,1,2,12,818446,2024-01-25
3,spotify:track:02qAdqcn1HGt3RMWMTDkSe,Kizz Daniel,Twe Twe,FlyBoy INC / EMPIRE,2,4,7,765552,2024-01-25
4,spotify:track:5KV5UXd1uNZZafWTudrVft,"Wizkid, Zlatan",IDK (feat. Zlatan),Starboy/RCA Records,1,3,5,710349,2024-01-25
5,spotify:track:0GeZh7YiQRqYwHS2IdEskL,Asake,Only Me,YBNL Nation / EMPIRE,5,5,2,594964,2024-01-25
6,spotify:track:7FB5261Iv3MRbSz13HYP5l,Seyi Vibez,Different Pattern,Dvpper Digital,2,6,7,578289,2024-01-25
7,spotify:track:35MU2MEhQMw0NhXZztAP9m,"ODUMODUBLVCK, Bloody Civilian, Wale",BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),Native Sounds/Def Jam PS,1,7,16,533274,2024-01-25
8,spotify:track:2LP8KwtvzUx1onvXKQCoKR,"ODUMODUBLVCK, Black Sherif",WOTOWOTO SEASONING (feat. Black Sherif),Native Sounds/Def Jam PS,7,11,8,519754,2024-01-25
9,spotify:track:0zVk3uuV9UhxAt48F3OL12,Omah Lay,Holy Ghost,Keyqaad,1,9,11,495904,2024-01-25
10,spotify:track:6rOqLUy3kp0PVQQEtNPpbQ,"Sarz, Asake, Gunna",Happiness (feat. Asake & Gunna),1789 under exclusive license to UnitedMasters LLC,5,10,7,481696,2024-01-25
11,spotify:track:652eb66Jp9rLJ3erEwaCio,Seyi Vibez,Cana,Dvpper Digital,3,8,7,478861,2024-01-25
12,spotify:track:0UEct6UTSjqEex8AHOUf5z,Wizkid,Diamonds,Starboy/RCA Records,3,13,5,465746,2024-01-25
13,spotify:track:0RPXUuLjVHolWYkaXCndXD,Rema,DND,Mavin Records/Jonzing World,1,12,13,452133,2024-01-25
14,spotify:track:0x3sDnom0itB72oEVrRE7v,"Wizkid, Wande Coal",Ololufe (feat. Wande Coal),Starboy/RCA Records,2,15,5,414123,2024-01-25
15,spotify:track:2oXElJdmnDXKkeWNEYiK7A,Kizz Daniel,Too Busy To Be Bae,FlyBoy INC / EMPIRE,15,18,7,408807,2024-01-25
16,spotify:track:7CkDjDtJjCZA7AW7RBvrvC,"Victony, Crayon, Bella Shmurda",OHEMA (with Crayon & Bella Shmurda),Encore Recordings,5,16,10,408182,2024-01-25
17,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Asake,Lonely At The Top,YBNL Nation / EMPIRE,1,14,32,403978,2024-01-25
18,spotify:track:7yKjDDd9w01nFEOD5adoHq,"Phyno, Burna Boy",Do I - Remix,Penthauze / Spaceship Ent.,11,17,6,400478,2024-01-25
19,spotify:track:59sAr7NvZDeH7oYrkiyZcQ,Young Jonn,Aquafina,Chocolate City Music,5,19,39,394816,2024-01-25
20,spotify:track:19IAoqAkRQ5tC1U0p7SWpZ,Young Jonn,Sharpally,Chocolate City Music,8,20,27,337836,2024-01-25
21,spotify:track:2GWkO5XkrxGJJWrKxLLRjA,Young Jonn,Go Hard,Chocolate City Music,21,29,10,332885,2024-01-25
22,spotify:track:6D4MeOwamBjPt1FI3l3Uzs,"Skepta, ODUMODUBLVCK, IDRIS, Tribal Mark",Jangrova (feat. Tribal Mark),Epic Records UK,22,-1,1,326517,2024-01-25
23,spotify:track:4RoKNqyZ9622tcAeNPNv5k,Burna Boy,City Boys,Spaceship Entertainment Ltd.,1,21,22,322757,2024-01-25
24,spotify:track:5mhM7bfzv52bzfCzlq8vH1,"Crayon, Ayra Starr",Ngozi,Mavin Records/Blowtime Entertainment,3,22,27,314674,2024-01-25
25,spotify:track:7CIhImlbs2RtT58oKnvROT,"Zerrydl, Shallipopi",Puff & Pass (Remix),Dvpper Digital,25,25,14,299413,2024-01-25
26,spotify:track:5dVJTSZhL2n81ZkT4PZu0x,Olamide,Jinja,YBNL Nation / EMPIRE,3,24,25,295869,2024-01-25
27,spotify:track:6bBQmflDHD8a35PeZjw44J,Zerrydl,Popo,Dvpper Digital,27,30,6,294473,2024-01-25
28,spotify:track:2H0w7oYDjUvgsFlNQ5swIg,Asake,Basquiat,YBNL Nation / EMPIRE,2,23,32,292654,2024-01-25
29,spotify:track:747cO9FmyVvRCrsRusfwdL,Omah Lay,reason,Keyqaad,1,27,33,283774,2024-01-25
30,spotify:track:1mk8ZC9OeTZMr8Wy31LqRj,Davido,FEEL,Columbia,2,28,44,277282,2024-01-25
31,spotify:track:33YyxlITLtLIUtdU3o62fU,"Nasboi, Wande Coal",Umbrella,"Eminent Transglobal Sounds Record Limited, Under Exclusive License to ONErpm",14,31,9,274279,2024-01-25
32,spotify:track:1JqxgXNhqWpFss7nZzlwOz,"Burna Boy, Seyi Vibez",Giza (feat. Seyi Vibez),Spaceship Entertainment Ltd.,2,32,22,273786,2024-01-25
33,spotify:track:1n3JvneU8FhfldfTQ8BdZs,Asake,2:30,YBNL Nation / EMPIRE,1,34,43,258163,2024-01-25
34,spotify:track:2JtrWZrpNkbSEzG5m9phAV,Zinoleesky,Sunny Ade,Marlian Music,17,45,3,257971,2024-01-25
35,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,Tems,Me & U,RCA Records/Since 93',12,37,16,246918,2024-01-25
36,spotify:track:6GxsePQAbaPlzWefozE62n,Wizkid,Energy,Starboy/RCA Records,5,33,5,246437,2024-01-25
37,spotify:track:3EfMWIEGQB24dQv5x4Hwvx,"ODUMODUBLVCK, Cruel Santino, Bella Shmurda",DOG EAT DOG II (feat. Cruel Santino and Bella Shmurda),Native Sounds/Def Jam PS,5,41,35,245392,2024-01-25
38,spotify:track:7vKXc90NT5WBm3UTT4iTVG,"Davido, FAVE",KANTE (feat. Fave),Columbia,5,38,44,244404,2024-01-25
39,spotify:track:6TBpPOmLOa1mInpq3PIz6N,"Shallipopi, Pa Monday-Edo",Obapluto (feat. Pa Monday-Edo),Plutomania / Dvpper Music,3,35,29,240599,2024-01-25
40,spotify:track:0QdQh3umB7stVOExuHlWvl,ODUMODUBLVCK,DECLAN RICE,Native Sounds/Def Jam PS,1,44,44,238673,2024-01-25
41,spotify:track:25k1dcqUAmq4uYKUFj7u3o,Kizz Daniel,My G,FlyBoy INC / EMPIRE,11,39,22,238163,2024-01-25
42,spotify:track:22zSEWIqoJuGeRI2CIfHpU,Shallipopi,Oscroh (Pepperline),Dvpper Digital,1,36,15,234615,2024-01-25
43,spotify:track:0YeUYYOh25Cn57DKTC8uS4,"BNXN, Kizz Daniel, Seyi Vibez",GWAGWALADA,T.Y.E. / EMPIRE,2,42,50,232288,2024-01-25
44,spotify:track:4jcrO2T6XJ1B7hXsAEJ3ve,BNXN,Pidgin & English,T.Y.E. / EMPIRE,6,47,17,226821,2024-01-25
45,spotify:track:2GG6ETOQ8jiXcKYrwhNi0M,"Blaqbonez, Jeriq",NYEM EGO (feat. Jeriq),Chocolate City Music,6,51,13,225480,2024-01-25
46,spotify:track:7sFukIJffFFLwnazXIbqP5,"ODUMODUBLVCK, Amaarae",KUBOLOR (feat. Amaarae),Native Sounds/Def Jam PS,4,50,16,222521,2024-01-25
47,spotify:track:5WAFaje0Cs3hHhNqjUIfY6,Shallipopi,Ex Convict,Dvpper Digital,3,40,29,217366,2024-01-25
48,spotify:track:4bE2eWDiGBzRgfTl5IPBW4,Mohbad,Ask About Me,Imolenization,1,49,41,216389,2024-01-25
49,spotify:track:78tFy3vJclsTgNS0AXqgWp,Seyi Vibez,Shazam,Dvpper Digital,7,46,7,208976,2024-01-25
50,spotify:track:1RdJBwpiYkf3mB8Tlak7ck,"Khaid, Shallipopi",Marry,NEVILLE RECORDS,22,43,5,204949,2024-01-25
51,spotify:track:5ycsqezujKrwviU3VFhci1,Asake,Terminator,YBNL Nation / EMPIRE,1,52,75,202539,2024-01-25
