rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2j8n2hpZlEMvtrjJ7n0ZIy,"Wizkid, Asake",Bad Girl (feat. Asake),Starboy/RCA Records,1,175,2,3490066,2024-11-28
2,spotify:track:6JvWMLscnWYkgX1zPufIGT,Wizkid,Kese (Dance),Starboy/RCA Records,1,1,3,3415442,2024-11-28
3,spotify:track:6yIEi8mvrYSi2IgPhQ5Ym9,Wizkid,Troubled Mind,Starboy/RCA Records,3,140,2,2874322,2024-11-28
4,spotify:track:4H4l7wkB7UcEMFvfIbGsuq,Wizkid,Karamo,Starboy/RCA Records,4,-1,1,2493005,2024-11-28
5,spotify:track:2GZNKi3rgaT1ZKpkKDkA0Y,Wizkid,Bend,Starboy/RCA Records,5,-1,1,2435144,2024-11-28
6,spotify:track:7Ijsqi4y74qZB04PaxnYBq,"Wizkid, Brent Faiyaz",Piece of My Heart (feat. Brent Faiyaz),Starboy/RCA Records,1,3,7,2248992,2024-11-28
7,spotify:track:0d1rbxaODhWDBLJ7ywooEj,Wizkid,Time,Starboy/RCA Records,7,-1,1,2243222,2024-11-28
8,spotify:track:2hZttcpkiVBA6thTLFDaS9,Wizkid,A Million Blessings,Starboy/RCA Records,8,-1,1,2235595,2024-11-28
9,spotify:track:5HeW3DSp2lsfcXXRuJkZUy,Wizkid,Pray,Starboy/RCA Records,9,-1,1,2127735,2024-11-28
10,spotify:track:7JKGyMt8qkTaUHXFpxgjY2,"Wizkid, Tiakola",Après Minuit (feat. Tiakola),Starboy/RCA Records,10,-1,1,2109387,2024-11-28
11,spotify:track:6e0YUaVAfDxUabmybOjguy,"Davido, YG Marley",Awuke,Columbia,1,2,5,1942963,2024-11-28
12,spotify:track:0EI0H7VQ7SNk7cwpuxG1DC,Wizkid,Break Me Down,Starboy/RCA Records,12,-1,1,1900652,2024-11-28
