rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2hODYSmDyWMu2C2XN4bgOV,Seyi Vibez,SHAOLIN,NSNV Inc.,1,-1,1,2993853,2025-02-27
2,spotify:track:1y9DKiy8X0zejal5Avpleb,Kunmie,Arike,CiDAR Africa,2,6,2,2573909,2025-02-27
3,spotify:track:52ZxqHSe1HesJPwuuBiW4U,Seyi Vibez,MARIO KART,NSNV Inc.,3,-1,1,2084755,2025-02-27
4,spotify:track:2YwBdxvMFsWUSCaL1U6xIg,Seyi Vibez,HAPPY SONG,NSNV Inc.,4,-1,1,2035767,2025-02-27
5,spotify:track:32ricrpPgci8zrxFBpLBI6,"ODUMODUBLVCK, Victony",PITY THIS BOY (with Victony),Native Sounds/Def Jam PS,1,1,3,2017764,2025-02-27
6,spotify:track:6NOrpcicPUh2eaj8bAD44u,Rema,Baby (Is it a Crime),Mavin Global Holdings Ltd,1,2,3,1735351,2025-02-27
7,spotify:track:4swwVMD32piZe5BwgpYRTF,"Seyi Vibez, NLE Choppa",MACHO (feat. NLE Choppa),NSNV Inc.,7,-1,1,1549791,2025-02-27
8,spotify:track:37nExiid2iQtQzCJfUzohy,Shallipopi,Laho,Since 93,8,-1,1,1513388,2025-02-27
9,spotify:track:2pNjk1fIZTMtj8ry6SdEmB,"Faceless, Serøtonin",Venus,2024 Faceless/LVRN Records (Love Renaissance),4,4,13,1419747,2025-02-27
10,spotify:track:7Lgy23A9cl92VD0fNC0LiG,Burna Boy,Update,Spaceship Entertainment Ltd.,10,41,2,1267895,2025-02-27
11,spotify:track:7msfmSm4KbVnIds5DvsGzT,Fido,Joy is Coming,Oosha Records / EMPIRE,1,11,10,1086539,2025-02-27
12,spotify:track:4uLBwGnr1U3ctcDZrnVEgK,Asake,WHY LOVE,Giran Republic,3,3,3,911874,2025-02-27
13,spotify:track:7LZkMeX1k8PXQJ0SVYn1A5,"Davido, ODUMODUBLVCK, Chike",Funds (feat. ODUMODUBLVCK & Chike),Columbia,1,5,12,844498,2025-02-27
14,spotify:track:258dAAbHbmjEuxZCPT3YqC,Teni,Money,Artist House,14,16,5,774913,2025-02-27
15,spotify:track:20l4NPs2c9OBKBKUKRjxIy,Monaky,Chandelier,TKM Entertainment,4,8,14,756114,2025-02-27
16,spotify:track:1136eJrkWsDvReASbjLTaU,Fido,Awolowo,Heatwave Records,1,7,28,730365,2025-02-27
17,spotify:track:55qF5hzyM6Vv02DOchu0jN,"Sound Of Salem, Lawrence Oyor, Moses Akoh",We will be many,Sounds of salem,17,17,3,719972,2025-02-27
18,spotify:track:10y7iW3rc8bzGbhAC3mNPA,Ayo Maff,Are you there?,AYO MAFF,3,9,28,667597,2025-02-27
19,spotify:track:6JvWMLscnWYkgX1zPufIGT,Wizkid,Kese (Dance),Starboy/RCA Records,1,10,16,658608,2025-02-27
20,spotify:track:6XBIOtdSL47qn201KKNCA0,"Smur Lee, ODUMODUBLVCK, Shallipopi",JUJU (feat. Shallipopi),NATIVE Records,1,12,27,651078,2025-02-27
21,spotify:track:09ISd5Xw3QMvxKhvNj5tIC,Naira Marley,Pxy Drip,North West Sound Recordings,6,13,11,586898,2025-02-27
22,spotify:track:5hphSVebVxTpDfrk09W0hS,Seyi Vibez,Doha,Dvpper Digital,5,30,33,584677,2025-02-27
23,spotify:track:3H2bLX6U4kNuv04iTkCrSp,"Kvng Vinci, Zerrydl",HAUSAPIANO - Remix,Heatwave Records,4,14,17,581464,2025-02-27
24,spotify:track:3MldGIMtPcupNBI4Dnxolr,"Hyce, BoyPee, Brown Joel",Constantly,Azuri,7,20,26,561297,2025-02-27
25,spotify:track:3ZR7IlqBPK8TrJyZYfFX9L,"FOLA, Bella Shmurda",who does that? (feat. Bella Shmurda),Dangbana Republik Records / EMPIRE,9,19,12,555926,2025-02-27
26,spotify:track:4KZMoDuxwSYP63bhbnMqe3,Young Jonn,Stronger,Chocolate City Music,3,21,39,554110,2025-02-27
27,spotify:track:2j8n2hpZlEMvtrjJ7n0ZIy,"Wizkid, Asake",Bad Girl (feat. Asake),Starboy/RCA Records,1,15,15,552039,2025-02-27
28,spotify:track:5Wxkvvb6pLky16pwq4gBI3,"Ayo Maff, Fireboy DML",Dealer,Tunesbid / Ocean street,1,18,46,538153,2025-02-27
29,spotify:track:47r4tUxUEOiDICuhfkIFKl,Ayra Starr,All The Love,Ayra Starr,29,32,3,520552,2025-02-27
30,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,"Asake, Wizkid",MMS,YBNL Nation / EMPIRE,1,24,30,504903,2025-02-27
31,spotify:track:1QkUnVCGx3ghx0WG8XO4J7,Ruger,Jay Jay,Promised Land Recordings,26,26,2,488106,2025-02-27
32,spotify:track:1Ss5QjczHsdYkvNsiBmoqS,"Muyeez, Seyi Vibez",Instagram,Dvpper Digital,1,54,44,485809,2025-02-27
33,spotify:track:1oFabnkoJ01ksmSmyjELDl,"Tml Vibez, Seyi Vibez",Where I’m from,Dvpper Digital,14,40,35,476281,2025-02-27
34,spotify:track:1edi2KPh2oghMy8ExJiFBN,Llona,Can't Breathe,Encore Recordings,19,23,31,473143,2025-02-27
35,spotify:track:0Q1bMs3xLQiDEeaneehdxv,Asake,Remember,YBNL Nation / EMPIRE,12,28,89,468822,2025-02-27
36,spotify:track:0mxvkw5NNGXugvh5qVORjx,Lawrence Oyor,Favour,Davidic Minstrels,6,25,7,465999,2025-02-27
37,spotify:track:6BdhR1gE0lAGdPbHi53sOp,Dxtiny,Uncle Pele,Heatwave Records,29,36,7,465581,2025-02-27
38,spotify:track:6ovxhOjCU6SzPLtfNnzVQk,"Shoday, Ayo Maff",Casablanca (feat. Ayo Maff),5K Records Limited,7,33,18,462297,2025-02-27
39,spotify:track:771KDfpsOtJPQmocQpMdkR,"BNXN, Rema",Fi Kan We Kan,T.Y.E. / EMPIRE,2,29,20,462017,2025-02-27
40,spotify:track:2LP8KwtvzUx1onvXKQCoKR,"ODUMODUBLVCK, Black Sherif",WOTOWOTO SEASONING (feat. Black Sherif),Native Sounds/Def Jam PS,2,27,65,459892,2025-02-27
41,spotify:track:2qdwZPTNCHb8DXfQin53WK,Zerrydl,Back to Back,Dvpper Digital,4,37,24,438354,2025-02-27
42,spotify:track:0syyMKF0pQ8psk6aPNTh7N,Ayo Maff,Panic,OCEANSTREET CREATIVE LTD / EMPIRE,17,31,4,422801,2025-02-27
43,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",18,22,26,421612,2025-02-27
44,spotify:track:7L1DT2ByQ331AJkDfjvI5N,"Smur Lee, BIGKHALID",Management,Smur Lee/Star Makers Distribution,42,81,3,399271,2025-02-27
45,spotify:track:2gtg4jTNUqC4akFqWZZXcV,Burna Boy,Bundle By Bundle,Spaceship Entertainment Ltd.,4,34,11,397506,2025-02-27
